instance,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37
instance_256,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19252,1.31738,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_607,10969.0,85779.0,0.09703,2104.42236,5895.67285,4.0,137348.0,0.12788,0.00022,3.4127,1e-05,0.02354,0.02353,0.00022,0.58096,9e-05,0.01614,0.01605,0.35206,0.74697,0.0,1.0,1.0,0.43261,0.65076,0.0,1.0,1.0,0.10908,0.72437,0.83981,0.00012,0.0,0.0,0.02276,0.02276,0.72426
instance_421,212823.0,2719252.0,0.00698,563.27606,99.85713,1.0,581.0,0.07827,1e-05,4.30674,0.0,0.00065,0.00065,1e-05,2.04432,0.0,0.00272,0.00272,0.76559,0.28351,0.02083,0.98947,0.96864,0.71563,0.34762,0.0,1.0,1.0,0.02609,0.63673,0.99979,0.0,0.0,0.0,0.00021,0.00021,0.41113
instance_437,70162.0,826667.0,0.006,317.69354,85.91703,1.0,341.0,0.08487,4e-05,3.4642,0.0,0.00132,0.00132,4e-05,1.58265,1e-05,0.00483,0.00482,0.78217,0.26932,0.12146,0.97778,0.85632,0.70839,0.34358,0.0,1.0,1.0,0.0251,0.52506,0.99959,1e-05,0.0,0.0,0.00041,0.00041,0.36986
instance_105,1103919.0,3303346.0,0.00135,47245.57422,8247.67773,80.0,50000.0,0.33418,0.0,0.0,0.0,8e-05,8e-05,0.0,0.0,0.0,0.00024,0.00023,0.49575,0.05678,0.14286,0.99617,0.85331,0.4335,0.0,0.0,1.0,1.0,0.0003,0.64752,0.99879,0.0,0.0,0.0,8e-05,8e-05,0.99879
instance_141,35787.0,158054.0,0.02381,47059.98828,8551.19336,18.0,50000.0,0.22642,8e-05,2.52943,4e-05,0.0018,0.00176,8e-05,0.36612,3e-05,0.00025,0.00022,0.46654,0.21095,0.1,0.5,0.4,0.49826,0.5427,0.0,1.0,1.0,0.02386,0.21433,0.97619,7e-05,0.0,3e-05,0.00135,0.00132,0.80953
instance_584,927.0,4509.0,0.17387,1192.77173,2249.09399,20.0,15934.0,0.20559,0.00279,2.02668,0.00044,0.12863,0.12819,0.00279,0.45603,0.00108,0.01187,0.01079,0.44505,0.48703,0.03846,0.98966,0.95119,0.43774,0.75985,0.0,1.0,1.0,0.17875,0.55356,0.72522,0.001,0.0,0.00022,0.04724,0.04702,0.55201
instance_292,10729.0,61171.0,0.00054,52.06061,52.59274,10.0,170.0,0.17539,0.00021,0.76882,5e-05,0.00083,0.00078,0.00021,0.81556,9e-05,0.00364,0.00354,0.40309,0.38247,0.11111,0.95455,0.84343,0.32318,0.87245,0.0,1.0,1.0,0.00777,0.87247,0.94836,0.00016,0.0,0.0,0.00075,0.00075,0.87092
instance_124,97240.0,440117.0,0.02128,47170.07812,8275.86035,80.0,50000.0,0.22094,3e-05,3.04804,1e-05,0.00096,0.00095,3e-05,0.39278,1e-05,0.0001,9e-05,0.46782,0.21216,0.09091,0.5,0.40909,0.49742,0.54198,0.0,1.0,1.0,0.0213,0.21278,0.97872,2e-05,0.0,1e-05,0.00072,0.00071,0.80851
instance_102,33379.0,148310.0,0.02381,26086.32617,5495.00781,20002.0,50000.0,0.22506,9e-05,2.97994,4e-05,0.00367,0.00363,9e-05,0.36703,3e-05,0.00027,0.00024,0.46798,0.19931,0.1,0.5,0.4,0.50185,0.53837,0.0,1.0,1.0,0.02386,0.21433,0.97619,7e-05,0.0,3e-05,0.00275,0.00272,0.80953
instance_64,385312.0,1119222.0,0.0018,46616.06641,9031.0459,162.0,50000.0,0.34427,1e-05,0.0,0.0,0.00017,0.00017,1e-05,0.0,0.0,0.00049,0.00049,0.49207,0.07949,0.11111,0.99476,0.88365,0.42878,0.0,0.0,1.0,1.0,0.0005,0.65561,0.99836,1e-05,0.0,0.0,0.00017,0.00017,0.99836
instance_403,1655.0,6528.0,0.02466,311580480.0,246582992.0,561158.0,693586112.0,0.25352,0.00168,2.21807,0.00015,0.03676,0.03661,0.00168,0.77001,0.0006,0.02296,0.02236,0.45283,0.23993,0.33333,1.0,0.66667,0.42704,0.57802,0.0,1.0,1.0,0.02619,0.57399,0.82276,0.00083,0.0,0.00015,0.01945,0.0193,0.65732
instance_140,891761.0,2658278.0,0.00146,47105.61719,8493.97852,80.0,50000.0,0.33547,0.0,0.0,0.0,9e-05,9e-05,0.0,0.0,0.0,0.00027,0.00027,0.49559,0.05648,0.14286,0.99585,0.85299,0.4298,0.0,0.0,1.0,1.0,0.00033,0.64884,0.99869,0.0,0.0,0.0,9e-05,9e-05,0.99869
instance_275,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19223,1.31896,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_586,2709.0,13418.0,0.14801,1296.32324,7040.87109,12.0,273128.0,0.20189,0.00082,2.11417,0.00015,0.0392,0.03905,0.00082,0.45007,0.00037,0.00812,0.00775,0.36321,0.70328,0.03191,0.9981,0.96618,0.35256,0.8815,0.0,1.0,1.0,0.16113,0.79349,0.87755,0.00052,0.0,0.0,0.03875,0.03875,0.78924
instance_127,60600.0,272139.0,0.02128,47136.42188,8468.82031,18.0,50000.0,0.22268,5e-05,2.80037,2e-05,0.00126,0.00124,5e-05,0.39193,2e-05,0.00017,0.00015,0.46802,0.2115,0.09091,0.5,0.40909,0.49876,0.54005,0.0,1.0,1.0,0.02131,0.21279,0.97872,4e-05,0.0,2e-05,0.00095,0.00093,0.80852
instance_131,536911.0,2501262.0,0.01923,25633.46094,5109.00439,20000.0,50000.0,0.21466,1e-05,0.0,0.0,0.00057,0.00056,1e-05,0.0,0.0,2e-05,2e-05,0.46333,0.25241,0.08333,0.5,0.41667,0.48323,0.0,0.0,1.0,1.0,0.01923,0.21154,0.98077,0.0,0.0,0.0,0.00042,0.00042,0.80769
instance_579,11413.0,87761.0,0.09773,2047.5835,5667.99805,4.0,137348.0,0.13005,0.00021,3.47993,1e-05,0.02387,0.02386,0.00021,0.54596,9e-05,0.01551,0.01542,0.35081,0.75148,0.0,1.0,1.0,0.43163,0.65366,0.0,1.0,1.0,0.11055,0.72484,0.84032,0.00012,0.0,0.0,0.02315,0.02315,0.72467
instance_317,114680.0,677720.0,0.00259,2.43736,1.05868,2.0,5.0,0.16921,3e-05,5.75543,0.0,0.00234,0.00234,3e-05,0.24685,1e-05,0.00015,0.00014,0.43981,0.33027,0.0,0.875,0.875,0.13314,1.63544,0.0,1.0,1.0,0.00567,0.2221,0.30898,3e-05,0.0,0.0,0.00234,0.00234,0.98297
instance_88,46492.0,209504.0,0.02381,28661.60156,6414.25586,20004.0,50000.0,0.22191,6e-05,3.22441,2e-05,0.00208,0.00206,6e-05,0.36655,2e-05,0.00019,0.00017,0.4588,0.26027,0.1,0.5,0.4,0.48298,0.55859,0.0,1.0,1.0,0.02385,0.21432,0.97619,5e-05,0.0,1e-05,0.00156,0.00155,0.80953
instance_604,5786.0,31712.0,0.10085,2726.74316,8216.3252,4.0,135240.0,0.18245,0.00038,4.66563,6e-05,0.07041,0.07035,0.00038,0.53967,0.00017,0.01262,0.01244,0.52867,0.40216,0.01754,0.99731,0.97977,0.5836,0.49929,0.0,1.0,1.0,0.26135,0.65931,0.89616,0.00018,0.0,3e-05,0.00798,0.00795,0.64455
instance_263,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.22369,1.20374,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_104,28680.0,6829603.0,0.00055,47059.98828,8551.19336,18.0,50000.0,0.0042,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.01701,3e-05,0.0001,7e-05,0.33344,0.0009,0.33287,0.33427,0.0014,0.33672,0.04422,0.0,1.0,1.0,0.00055,0.00055,1.0,0.0001,0.0,0.0001,0.0001,0.0,1.0
instance_216,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.22397,1.2,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_10,500.0,12243.0,0.02842,159.68678,364.07489,1.0,1000.0,0.04084,0.00757,0.84654,0.00016,0.02597,0.02581,0.00757,0.31974,0.002,0.012,0.01,0.78545,0.26369,0.13281,0.99576,0.86295,0.75036,0.29602,0.0,1.0,1.0,0.01601,0.12758,0.44973,8e-05,0.0,8e-05,8e-05,0.0,0.02842
instance_230,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.2242,1.20094,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_103,26335.0,6007383.0,0.0005,47042.36719,8524.30566,162.0,50000.0,0.00438,0.00011,0.0,0.00011,0.00011,0.0,0.00012,0.03521,4e-05,0.00011,8e-05,0.33345,0.00089,0.33285,0.33431,0.00146,0.34803,0.0587,0.0,1.0,1.0,0.0005,0.0005,1.0,0.00011,0.0,0.00011,0.00011,0.0,1.0
instance_299,4215.0,26268.0,0.00057,1.86667,1.25786,1.0,4.0,0.16046,0.00058,0.72824,0.00011,0.00282,0.0027,0.00058,0.60677,0.00024,0.00783,0.00759,0.43316,0.35789,0.10714,0.87179,0.76465,0.32948,0.91304,0.0,1.0,1.0,0.01009,0.81757,0.89074,0.00038,0.0,0.0,0.00244,0.00244,0.81575
instance_240,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21301,1.24193,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_238,18169.0,112632.0,0.16218,1726621.875,4791506.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20182,1.28356,0.0,0.99979,0.99979,0.46828,0.47799,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_410,212787.0,2560920.0,0.00741,563.27606,99.85713,1.0,581.0,0.08309,1e-05,4.24505,0.0,0.0007,0.0007,1e-05,2.12316,0.0,0.00272,0.00272,0.7501,0.29185,0.04947,1.0,0.95053,0.72261,0.34667,0.0,1.0,1.0,0.0306,0.65716,0.99978,0.0,0.0,0.0,0.00022,0.00022,0.40818
instance_447,62815.0,291859.0,0.00644,279.51065,130.86116,1.0,341.0,0.21522,4e-05,5.18674,0.0,0.00342,0.00342,4e-05,2.61823,2e-05,0.00541,0.0054,0.78403,0.16505,0.0,1.0,1.0,0.69973,0.34164,0.0,1.0,1.0,0.01853,0.65582,0.99888,2e-05,0.0,0.0,0.00119,0.00119,0.42695
instance_355,7634.0,34029.0,0.01713,161366432.0,84693160.0,51510516.0,459723968.0,0.22434,0.00035,4.14425,3e-05,0.02333,0.0233,0.00035,1.04669,0.00013,0.01402,0.01389,0.40579,0.32532,0.0,1.0,1.0,0.40904,0.56522,0.0,1.0,1.0,0.0174,0.74175,0.82233,0.0002,0.0,0.0,0.0119,0.0119,0.76926
