instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10
instance_377,1141.82,1918.76,1128.06,3221.58,2192.78,2275.96,1239.85,891.46,50000.0,1026.9
instance_489,844.788,426.696,361.788,263.836,376.684,451.288,685.04,303.896,1263.07,421.888
instance_1561,27.44,38.948,15.052,34.08,17.672,59.856,20.836,28.9,45.408,20.452
instance_882,50000.0,547.148,542.872,3663.86,581.812,396.048,401.608,2656.7,19.272,294.804
instance_1171,0.001,0.001,0.001,0.001,0.001,0.004,0.012,0.001,50000.0,0.001
instance_1080,50000.0,50000.0,461.712,50000.0,50000.0,50000.0,50000.0,255.152,50000.0,2032.24
instance_1590,239.872,62.364,94.764,39.58,150.432,88.392,55.176,114.86,67.02,81.944
instance_1811,100.124,217.144,50000.0,272.804,39.528,195.664,196.256,73.052,364.66,63.748
instance_23,288.072,242.684,360.088,580.128,563.736,505.5,99.372,142.644,433.404,88.648
instance_1107,51.928,7.932,95.484,418.4,129.872,69.692,121.524,127.076,67.8,99.344
instance_1601,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1089,11.36,50.324,25.084,9.22,10.432,22.468,15.936,11.048,115.724,20.196
instance_1530,0.36,10.528,5.8,6.16,6.68,2.168,30.412,973.612,7.544,7.18
instance_1028,432.576,176.052,69.144,101.308,57.992,101.84,51.612,131.008,55.472,79.448
instance_1062,4084.17,50000.0,7.028,11.012,50000.0,13.18,1704.89,4.956,50000.0,2.912
instance_1988,20.736,8.596,101.248,41.596,40.76,12.52,29.376,68.148,26.492,69.7
instance_363,852.244,2565.65,1477.24,1466.64,50000.0,50000.0,50000.0,1889.25,50000.0,2083.05
instance_866,264.784,12.04,37.6,53.864,17.236,21.092,22.66,85.576,13.496,15.688
instance_276,50000.0,1497.41,715.1,1866.19,639.768,2353.36,1654.32,833.656,1707.87,721.992
instance_301,483.164,792.888,1151.31,48.264,1701.11,210.26,1810.31,45.18,2502.98,595.812
instance_672,414.856,410.212,133.46,113.756,81.316,50000.0,69.252,263.72,107.96,125.7
instance_1745,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1071,50000.0,50000.0,360.12,50000.0,50000.0,50000.0,50000.0,1321.2,50000.0,1766.87
instance_1421,2.016,1.116,1.672,1.532,2.06,3.248,8.46,1.62,6.82,1.776
instance_921,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1879,50000.0,3600.03,2798.38,3245.48,3457.72,1396.21,3177.76,2479.66,50000.0,1964.81
instance_842,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_430,50000.0,50000.0,50000.0,1645.35,50000.0,50000.0,50000.0,1566.48,50000.0,3518.98
instance_1576,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_867,50000.0,620.944,447.744,3789.2,602.168,252.028,265.456,2636.55,189.488,280.824
instance_1620,454.364,462.664,6.148,6.032,6.236,80.884,9.704,4.516,11.2,4.292
instance_1511,29.892,29.256,12.936,37.516,8.86,21.696,10.132,10.116,48.948,11.392
instance_1684,50000.0,50000.0,2412.23,50000.0,3530.65,2664.15,50000.0,2818.09,1396.43,1336.61
instance_1575,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_30,50000.0,3214.52,4042.07,1709.0,50000.0,4767.32,50000.0,1388.78,50000.0,3104.79
instance_959,1466.38,56.672,88.036,2900.51,65.52,122.528,36.672,1634.23,21.808,74.524
instance_1737,418.66,50000.0,110.608,50000.0,50000.0,50000.0,50000.0,463.368,50000.0,50000.0
instance_388,1.352,0.14,11.188,13.184,13.936,4.06,23.016,12.056,0.204,13.264
instance_580,2.92,0.68,1.136,1.188,1.308,1.668,4.668,1.392,0.352,1.172
instance_1688,2144.69,1325.04,318.564,4340.69,179.58,1584.87,37.428,2652.22,5.688,138.196
instance_1137,50000.0,610.748,878.868,4210.09,985.16,1545.0,873.6,2797.65,482.876,689.82
instance_1662,58.544,23.504,70.308,47.384,128.632,86.524,115.84,43.276,145.76,89.424
instance_799,0.28,0.176,0.432,0.708,0.38,1.052,0.36,0.176,0.256,0.172
instance_789,14.112,3.304,13.004,2889.66,23.796,16.684,2.484,1735.5,4.4,12.984
instance_1589,576.552,142.736,205.052,185.18,144.292,215.532,133.412,294.808,109.004,196.104
instance_478,1.012,0.944,0.68,1.184,0.872,2.38,1.328,1.128,1.808,0.92
instance_14,384.616,200.516,414.096,2641.44,392.86,188.0,212.128,298.448,2248.81,390.108
instance_130,50000.0,899.236,50000.0,1297.35,50000.0,2118.09,50000.0,447.652,50000.0,910.608
instance_845,50000.0,677.296,614.612,3717.82,591.22,387.66,329.756,2732.39,223.556,342.252
instance_1253,0.192,0.14,0.048,0.528,0.14,0.344,0.324,0.072,50000.0,0.108
instance_299,656.36,1105.42,1380.25,97.912,982.94,670.008,3391.8,359.312,365.804,440.38
instance_743,1984.13,999.676,629.876,399.56,908.084,863.564,1274.98,331.456,2261.34,520.324
instance_487,618.376,374.812,386.504,221.676,359.444,434.312,517.408,339.38,1320.79,456.672
instance_1945,1411.49,50000.0,762.296,2549.83,50000.0,73.256,3618.62,50000.0,50000.0,50000.0
instance_748,153.632,62.776,87.516,62.548,65.232,76.792,112.932,69.92,96.924,92.832
instance_640,250.756,132.856,40.608,80.016,42.288,50000.0,36.368,102.24,66.788,65.236
instance_531,46.784,22.0,69.788,29.968,46.036,58.812,24.824,32.176,21.34,32.464
instance_649,140.648,135.38,25.42,36.9,18.492,50000.0,20.548,56.972,33.872,37.408
instance_1468,5.472,2.2,0.692,1.04,0.848,11.044,1.672,5.16,10.284,5.264
instance_899,129.268,43.672,24.556,19.98,17.732,30.716,20.172,27.16,12.64,23.824
instance_1968,1394.2,555.6,503.204,591.4,356.332,641.956,386.108,2671.81,386.98,437.216
instance_1582,50000.0,50000.0,50000.0,50000.0,2909.34,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1486,0.848,1.084,0.16,0.324,0.168,0.52,0.276,0.116,0.472,0.132
instance_141,0.052,0.008,0.012,0.016,0.028,0.032,0.072,0.012,0.008,0.012
instance_1109,28.336,13.504,103.884,101.4,106.328,15.648,131.432,88.068,72.788,93.608
instance_258,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_615,2.488,3.972,18.812,8.024,7.62,9.516,35.392,7.528,6.588,7.576
instance_50,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_596,118.196,54.524,26.644,32.6,30.492,62.124,67.92,44.284,31.488,36.708
instance_1024,106.96,39.236,18.42,56.824,30.584,76.904,32.656,21.124,84.62,17.664
instance_1439,49.224,58.86,11.484,27.252,10.504,64.568,56.396,21.024,17.424,19.412
instance_358,1021.04,619.892,577.54,892.284,424.996,171.7,233.184,589.772,181.56,460.492
instance_987,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4958.95
instance_17,870.38,198.048,150.356,140.124,191.492,127.848,366.688,107.344,205.512,143.308
instance_86,50000.0,50000.0,50000.0,50000.0,2099.2,50000.0,3493.37,50000.0,50000.0,50000.0
instance_1139,50000.0,675.932,825.76,50000.0,917.908,1270.71,777.66,2868.52,463.74,776.728
instance_1614,46.468,41.192,9.892,25.484,9.144,62.476,9.448,31.78,52.628,15.36
instance_508,0.168,0.396,0.096,0.14,0.128,0.404,0.476,0.088,0.664,0.148
instance_1260,0.004,0.004,0.004,0.008,0.008,0.016,50000.0,0.004,0.004,0.004
instance_1178,0.004,0.004,0.02,0.02,0.024,0.048,0.12,0.02,0.004,0.02
instance_1979,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_39,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1398,36.492,22.664,25.312,24.984,15.808,22.48,22.612,24.188,20.872,25.256
instance_58,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_44,4062.42,50000.0,537.072,50000.0,50000.0,50000.0,3.736,50000.0,50000.0,50000.0
instance_1799,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1798.56,50000.0,3438.46
instance_1048,32.848,22.22,19.092,39.376,16.68,16.752,21.48,30.008,28.768,21.252
instance_1741,4189.84,50000.0,33.256,50000.0,50000.0,50000.0,50000.0,551.676,50000.0,50000.0
instance_854,181.744,54.308,90.972,65.664,63.092,84.296,93.788,66.732,91.456,85.932
instance_48,50000.0,2.072,50000.0,3133.75,50000.0,50000.0,484.556,50000.0,50000.0,50000.0
instance_61,127.62,35.032,75.924,232.604,110.712,160.568,102.864,132.772,115.472,99.472
instance_69,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_252,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_873,50000.0,895.728,1803.47,50000.0,688.596,2836.92,140.048,3490.29,31.804,2212.37
instance_834,12.716,5.812,1.996,3.776,1.664,3.088,2.312,2.164,3.548,1.568
instance_469,0.056,0.04,0.06,0.072,0.052,0.124,0.284,0.048,0.116,0.048
instance_448,11.884,159.42,24.268,705.896,678.572,48.312,116.524,340.428,70.26,52.468
instance_1436,7.14,18.128,3.352,18.036,2.68,60.88,13.372,3.136,6.5,3.296
instance_1271,0.004,0.001,0.004,0.004,0.004,0.012,0.04,0.004,50000.0,0.004
instance_1148,50000.0,168.416,185.064,2925.82,191.828,219.04,145.264,2540.69,96.232,136.296
instance_569,1.916,0.892,13.456,8.016,4.896,11.7,31.892,10.304,6.396,7.208
instance_616,12.148,12.548,8.916,3.084,6.196,31.924,9.64,7.692,38.532,8.416
instance_1605,131.756,48.124,31.616,58.096,28.808,65.676,29.96,38.116,79.06,32.368
instance_1081,50000.0,50000.0,278.464,50000.0,50000.0,50000.0,50000.0,457.152,50000.0,874.36
instance_742,70.368,155.904,56.372,57.26,39.34,118.248,47.332,39.524,162.764,64.292
instance_109,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1036,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_804,30.764,15.108,9.552,13.704,8.672,18.124,5.784,16.716,6.888,13.468
instance_1632,6.588,10.748,12.128,5.288,8.156,15.048,7.368,15.576,6.996,1.176
instance_647,148.592,80.12,15.144,25.076,14.164,50000.0,13.012,20.6,15.488,17.48
instance_446,300.976,4108.25,285.668,395.048,522.552,54.204,1901.02,564.18,561.348,67.26
instance_1891,874.244,88.792,82.98,95.428,61.964,155.748,93.616,126.568,67.992,61.096
instance_1317,3.224,2.156,6.912,2.268,2.96,5.064,4.808,6.176,4.572,6.284
instance_412,395.42,50000.0,50000.0,50000.0,50000.0,50000.0,1565.54,2715.76,50000.0,899.824
instance_1246,0.148,0.072,0.032,0.04,0.196,0.156,0.368,0.196,0.392,0.192
instance_1894,98.48,116.816,40.484,72.536,40.852,197.212,63.928,79.584,72.276,64.636
instance_1487,13.516,11.26,1.38,2.192,0.748,8.452,1.388,1.492,2.288,1.012
instance_764,1.436,1.884,3.328,2.944,3.34,6.952,3.608,3.804,2.104,3.304
instance_1790,50000.0,50000.0,817.38,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1534,50000.0,50000.0,50000.0,50000.0,50000.0,1133.65,50000.0,50000.0,50000.0,50000.0
instance_440,117.228,80.584,39.848,71.492,56.272,71.468,35.116,52.408,154.98,49.944
instance_1586,750.504,50000.0,4855.1,237.46,50000.0,686.588,50000.0,605.26,50000.0,983.188
instance_347,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2908.84,50000.0,2126.74,50000.0
instance_498,1201.78,670.988,543.376,436.412,563.296,602.124,810.952,427.076,2169.66,495.568
instance_1677,50000.0,50000.0,3707.08,1988.64,50000.0,50000.0,6.748,3199.5,50000.0,2403.02
instance_384,0.488,0.072,3.004,3.392,3.744,2.7,6.868,3.172,0.056,2.98
instance_152,50000.0,383.332,389.608,2524.88,338.764,1740.92,270.604,3347.83,50000.0,171.772
instance_1762,2270.82,50000.0,4357.11,4566.32,50000.0,50000.0,50000.0,1681.77,50000.0,2699.11
instance_1455,0.16,0.24,0.196,0.216,0.24,0.48,0.776,0.176,1.06,0.204
instance_1403,130.288,140.316,3.636,3.236,61.992,200.944,65.424,102.26,365.644,220.56
instance_746,60.956,465.176,65.308,500.816,136.104,649.728,549.788,935.268,237.164,175.296
instance_1454,1.112,0.648,7.068,1.04,0.824,4.32,2.796,6.112,6.764,5.952
instance_720,50000.0,50000.0,4176.52,50000.0,50000.0,4601.39,4039.41,50000.0,1660.39,3873.66
instance_1559,0.556,0.988,1.192,0.708,0.712,1.484,2.768,1.5,0.288,1.312
instance_13,50000.0,2514.43,3552.5,3590.35,3631.34,4895.58,50000.0,2897.94,50000.0,3405.72
instance_239,50000.0,2165.51,852.28,1160.5,862.62,2128.47,803.824,920.3,866.432,817.296
instance_291,16.932,14.56,23.088,16.084,15.64,16.736,43.38,15.0,35.32,23.208
instance_1138,2201.41,31.936,40.368,65.884,24.32,46.524,33.216,2486.3,18.764,15.804
instance_421,334.14,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_540,55.324,15.396,9.964,39.22,5.928,40.004,52.632,14.184,7.196,34.936
instance_1515,197.14,114.34,43.64,175.92,111.172,166.608,52.208,72.22,156.648,58.976
instance_1266,0.004,0.001,0.004,0.004,0.008,0.012,0.048,0.004,0.001,0.004
instance_879,160.396,123.772,101.788,189.916,119.96,128.924,135.136,130.472,82.748,101.496
instance_924,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1359,0.796,4.3,0.804,0.796,0.796,1.736,14.516,0.788,0.524,0.832
instance_1750,50000.0,50000.0,1706.53,50000.0,50000.0,50000.0,50000.0,1643.34,50000.0,50000.0
instance_1094,3.808,1.16,46.648,48.392,54.412,5.992,24.968,46.68,8.84,46.248
instance_159,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_277,50000.0,1418.34,1534.94,1848.14,895.58,3644.61,1443.1,453.9,1855.52,733.18
instance_611,2701.5,699.712,360.22,1115.79,402.736,777.148,275.968,1027.42,536.732,50000.0
instance_740,50000.0,2025.95,710.856,506.392,358.4,613.22,521.416,2620.2,608.88,702.464
instance_604,3.516,0.608,0.416,0.452,50000.0,0.98,58.172,0.364,1.248,0.304
instance_1676,50000.0,50000.0,2449.46,50000.0,50000.0,1815.75,50000.0,50000.0,4053.93,2438.16
instance_543,50000.0,4254.5,135.208,467.676,591.188,523.744,2008.9,170.956,4208.11,367.668
instance_1489,18.788,9.776,6.9,7.832,5.98,11.96,7.024,6.468,6.66,7.472
instance_1261,0.004,0.004,0.004,0.004,0.008,0.016,0.06,0.004,50000.0,0.004
instance_1647,1900.55,209.308,394.224,163.292,486.508,138.396,437.112,148.188,596.128,266.088
instance_307,50000.0,4764.07,50000.0,1050.36,50000.0,50000.0,3045.06,50000.0,2013.28,50000.0
instance_774,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_475,0.468,0.412,0.344,0.576,0.38,0.984,0.812,0.488,0.796,0.472
instance_70,50000.0,4359.34,4508.62,2543.07,4637.97,4266.85,50000.0,2554.12,50000.0,50000.0
instance_758,50000.0,1169.68,1995.47,1161.54,923.3,525.628,1074.95,1235.02,645.588,859.416
instance_570,4.264,8.688,3.084,12.032,3.572,18.26,6.708,7.892,17.12,3.112
instance_1870,575.528,456.156,120.784,154.464,206.484,319.584,493.828,221.744,210.676,177.568
instance_31,16.496,12.4,12.712,27.172,10.192,20.384,14.708,27.596,18.468,17.2
instance_1630,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_208,2.404,2.388,0.676,1.88,1.1,4.664,3.824,0.824,5.904,0.852
instance_522,65.876,42.7,63.448,75.388,78.164,45.688,398.64,117.34,28.232,33.96
instance_1144,50000.0,180.404,271.304,3079.87,289.008,324.824,172.748,2561.04,135.66,217.652
instance_1233,50000.0,0.068,0.02,0.06,0.036,0.076,0.18,0.064,50000.0,0.06
instance_399,375.132,50000.0,50000.0,3935.84,50000.0,50000.0,50000.0,50000.0,954.972,50000.0
instance_836,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1231,0.004,0.02,0.008,0.016,0.012,0.02,0.084,0.008,50000.0,0.008
instance_532,50000.0,880.812,581.848,459.78,430.436,347.884,446.904,74.736,50000.0,184.748
instance_1363,0.988,1.56,0.512,0.452,0.452,0.956,3.084,0.492,0.352,0.512
instance_1264,0.004,50000.0,0.008,0.008,0.012,0.02,0.08,0.008,0.004,0.008
instance_1467,0.46,0.548,0.844,1.296,0.576,5.72,1.484,0.672,3.052,1.18
instance_214,148.96,146.176,133.732,329.112,156.896,103.448,146.408,380.112,2365.59,347.552
instance_793,119.424,16.624,22.824,3151.66,10.64,90.952,7.608,2501.48,26.044,42.896
instance_1087,50000.0,1.616,115.344,149.9,175.72,10.48,47.808,112.364,18.556,109.092
instance_1499,3868.58,50000.0,2513.33,3871.44,4372.76,3777.98,1874.77,2845.13,144.36,50000.0
instance_1824,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_432,626.964,1129.94,448.932,754.64,50000.0,378.312,50000.0,108.956,50000.0,2039.52
instance_1801,50000.0,2607.78,3111.96,50000.0,2641.54,2015.86,1751.87,4357.7,670.612,4691.16
instance_677,2489.66,847.364,277.716,364.788,220.292,50000.0,151.08,961.872,172.684,399.824
instance_1617,1.668,0.52,2.424,1.344,1.532,2.152,4.652,2.492,0.372,2.308
instance_906,325.652,292.208,145.496,85.044,44.872,75.668,327.036,50.06,114.0,67.028
instance_719,50000.0,2111.76,613.116,1707.59,694.472,386.108,456.096,2011.24,303.256,403.808
instance_853,62.432,6.948,10.644,21.04,9.192,16.72,9.432,58.824,8.496,13.836
instance_1950,268.156,175.716,38.572,78.56,29.948,50000.0,34.04,78.476,49.748,55.772
instance_1361,1.524,2.556,0.784,0.852,0.756,1.72,4.86,0.776,0.508,0.788
instance_763,0.052,0.16,0.116,0.232,0.14,0.304,0.16,0.1,0.116,0.1
instance_303,712.584,1799.76,2030.08,120.48,4363.71,729.468,2749.13,578.652,3126.62,1478.12
instance_1044,6.16,60.972,40.344,109.328,51.872,117.08,155.14,248.284,297.596,157.976
instance_844,74.844,55.684,15.832,78.868,41.836,57.756,27.292,36.472,78.8,33.812
instance_1229,0.008,0.02,0.016,0.024,0.028,0.036,0.116,0.012,50000.0,0.012
instance_1661,1634.61,677.172,833.904,2024.26,688.576,1643.8,50000.0,2133.85,1031.86,1656.92
instance_1774,50000.0,50000.0,3347.86,50000.0,4750.6,50000.0,50000.0,1632.32,50000.0,2412.65
instance_1236,0.004,0.008,0.008,0.02,0.016,0.02,0.088,0.008,0.004,0.008
instance_991,3232.48,3632.91,589.096,1045.21,654.624,642.676,794.204,1060.4,937.096,433.196
instance_74,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1459,10.512,5.58,2.344,6.712,6.628,11.516,6.9,3.348,5.056,2.068
instance_790,1712.29,63.44,59.172,958.252,50.4,154.748,41.576,2583.93,25.44,92.376
instance_1003,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_177,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_403,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4616.04,50000.0,2096.8,50000.0
instance_1377,278.88,50000.0,152.94,1060.44,284.564,310.792,855.916,291.864,2127.16,598.716
instance_302,1708.2,2119.38,854.196,240.044,2790.7,1503.42,4561.98,768.304,50000.0,1446.96
instance_255,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_468,0.048,0.036,0.04,0.056,0.04,0.124,0.28,0.068,0.08,0.048
instance_598,855.804,1116.6,47.908,419.9,95.812,150.992,123.748,377.348,172.14,210.264
instance_231,50000.0,3539.62,2838.13,3001.81,3411.44,2158.18,1721.42,2635.31,2966.28,2794.56
instance_1776,50000.0,50000.0,2570.82,50000.0,4283.39,3231.59,50000.0,1137.51,50000.0,1933.97
instance_271,50000.0,1336.38,612.452,1147.19,938.88,1458.54,1351.96,1094.64,50000.0,732.82
instance_11,4672.59,50000.0,2746.56,50000.0,3439.64,2885.33,3689.85,2869.88,50000.0,2050.48
instance_1784,50000.0,50000.0,50000.0,50000.0,50000.0,4600.61,50000.0,2642.07,50000.0,4901.52
instance_717,318.692,154.04,81.864,119.104,111.768,95.492,117.48,51.596,310.316,57.0
instance_1309,2.18,1.168,2.644,1.32,1.14,2.092,2.564,3.22,2.8,2.884
instance_1975,161.636,222.592,91.504,77.076,147.764,86.384,143.16,69.248,293.076,115.592
instance_1507,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_68,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_60,36.46,1.34,2236.87,2047.86,2060.18,7.152,170.116,2221.18,30.012,2230.74
instance_1049,50000.0,1.768,50000.0,50000.0,50000.0,50000.0,2714.0,50000.0,50000.0,50000.0
instance_1798,1240.68,538.436,100.936,195.748,169.788,221.796,704.768,406.18,148.232,82.936
instance_228,0.472,0.364,1.524,0.432,0.556,0.684,1.756,1.46,1.028,1.52
instance_467,0.008,0.008,0.016,0.012,0.016,0.04,0.184,0.012,0.032,0.012
instance_635,17.02,16.208,8.764,9.136,5.756,50000.0,10.368,11.372,14.136,11.292
instance_253,1257.42,50000.0,50000.0,3062.1,985.404,1633.88,1513.2,794.696,845.3,324.976
instance_1569,50000.0,50000.0,50000.0,50000.0,50000.0,4927.84,50000.0,50000.0,50000.0,50000.0
instance_958,50000.0,50000.0,50000.0,50000.0,2206.16,50000.0,3066.68,50000.0,50000.0,50000.0
instance_680,176.18,177.84,44.712,64.928,28.244,50000.0,31.596,96.612,55.292,48.224
instance_626,100.608,42.576,30.024,22.476,20.384,43.068,25.916,25.84,80.604,30.78
instance_1603,25.28,36.996,7.036,15.264,11.9,18.872,10.848,9.02,27.552,8.376
instance_1996,1.796,1.312,3.04,2.064,2.04,6.2,6.64,2.996,1.92,3.056
instance_79,3259.68,923.172,1071.24,554.868,1189.66,1235.0,1352.43,538.528,50000.0,494.716
instance_1294,0.008,0.008,0.04,0.04,0.048,0.048,0.144,0.036,0.008,0.036
instance_1593,148.472,47.268,63.496,106.3,40.364,106.032,144.876,83.8,152.732,70.0
instance_1389,1138.0,760.424,248.4,231.508,375.268,308.748,495.796,187.596,458.808,355.664
instance_1245,0.084,0.06,0.048,0.156,0.088,0.224,0.356,0.096,50000.0,0.096
instance_706,34.38,190.552,86.032,43.712,23.248,48.244,202.568,77.644,217.136,110.604
instance_12,0.012,0.008,0.008,0.012,0.012,0.016,0.044,0.008,0.004,0.008
instance_1905,50000.0,50000.0,50000.0,50000.0,97.596,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1061,294.168,50000.0,50000.0,1736.19,50000.0,4.06,50000.0,1335.16,50000.0,50000.0
instance_1262,0.004,0.004,0.008,0.008,0.008,0.02,0.06,0.008,0.004,0.008
instance_1775,50000.0,50000.0,2683.81,50000.0,4137.95,4092.22,50000.0,1352.74,50000.0,2619.97
instance_1175,0.001,0.001,0.001,0.001,0.001,0.004,0.012,0.001,50000.0,0.001
instance_548,389.972,184.776,88.62,114.6,55.504,336.928,114.98,74.74,134.916,162.112
instance_1932,45.532,13.812,30.692,46.88,11.372,77.68,13.268,93.74,19.136,44.792
instance_1187,0.001,0.001,0.001,0.001,0.001,0.004,0.012,0.001,50000.0,0.001
instance_1906,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,503.172
instance_1922,140.028,143.472,93.016,135.328,53.432,118.024,44.436,236.708,72.152,134.256
instance_1424,2489.27,4629.89,309.076,50000.0,2761.53,478.316,2843.19,718.38,1000.04,600.616
instance_1728,50000.0,4974.64,4910.44,2142.87,4830.96,50000.0,50000.0,3317.04,50000.0,50000.0
instance_1850,2149.05,50000.0,490.912,2260.49,50000.0,2507.64,2409.69,2186.09,716.356,1405.15
instance_1883,50000.0,50000.0,50000.0,50000.0,1055.96,50000.0,4634.73,843.224,50000.0,50000.0
instance_858,39.636,29.34,34.636,34.1,26.364,36.752,42.28,37.576,25.544,24.444
instance_1830,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_914,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
