instance,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46
instance_176,187.0,5.0,192.0,496.0,1450.0,6.0,5.0,11.0,7.0,24.0,465.0,262.0,263.0,2.036290322580645,0.8870967741935484,31.166666666666668,0.4435483870967742,0.4435483870967742,3.7447916666666665,88.0,44.0,23.953125,528.0,264.0,62.213903743315505,0.5041379310344828,0.34413793103448276,0.505940594059406,0.6990424076607387,0.15172413793103448,1.0,0.9835841313269493,0.715176101788678,0.36183662179605386,0.5,0.5059405940594058,0.7177333811276033,1.0,0.9375,0.530241935483871,0.5044181034482759,0.3627881246542504,5.462068965517241,0.49382530120481927,0.7320447481607836,10.828455458235421
instance_306,10431.0,12.0,10443.0,310804.0,916270.0,3.0,2.0,5.0,1.0,302733.0,8070.0,285018.0,54827.0,2.7597649965894906,0.1882987348940168,3477.0,0.0941493674470084,0.0941493674470084,33.08120271952504,4877.0,2438.5,112.22053049889878,19507.333333333332,9753.666666666666,14599.0754481833,0.6229637552249883,0.3451002433780436,0.6313535708706307,0.9487353780551259,0.03193600139696814,1.0,0.6052298253513033,0.9372049347927259,0.5917076822189641,0.5,0.6313535708706306,0.9498268193873722,1.0,0.025964916796437625,0.17640377858714817,0.6623223684248439,0.30430215654931936,29.34930929778368,0.3259370332445732,0.9011617237714238,44.312725489829276
instance_183,5603.0,2.0,5605.0,15226.0,35155.0,2.0,1.0,3.0,0.0,11962.0,3264.0,11921.0,8907.0,2.3086168396164455,0.0002627085248916327,2801.5,0.00013135426244581636,0.00013135426244581636,2.775200713648528,2.0,1.0,7.646565566458519,4.0,2.0,40.26039621631269,0.5575309344332242,0.44241217465509886,0.557537481152741,0.9998979591836735,5.6890911676859615e-05,1.0,0.7936224489795919,1.0002431291950924,0.5576730347917676,0.5,0.557537481152741,1.0002548743930912,1.0,0.2143701563115723,0.5849862078024431,0.5620062747181997,0.4381091756229704,0.1145595944937815,0.4379886555265982,1.0002635890299476,0.20384041895479507
instance_482,97221.0,50.0,97271.0,129592.0,300834.0,2.0,1.0,3.0,1.0,87940.0,41651.0,113943.0,88358.0,2.2161090190752515,0.10528427680721032,48610.5,0.05264213840360516,0.05264213840360516,1.3124055473882246,272.88,136.44,3.3808946140165106,545.76,272.88,466.95664516925353,0.575649693851094,0.40167334809230343,0.5792437062571817,0.9606063230835861,0.022676958056602647,1.0,0.7371676050238198,0.9551370509020932,0.5532571253480828,0.5,0.5792437062571817,0.9611003554032924,1.0,0.32140101240817337,0.681816778813507,0.5859952715819051,0.397032419961307,33.41530073796557,0.4109454565365331,0.9590045540744455,57.02315762337185
instance_415,75.0,4.0,79.0,360.0,1395.0,2.0,1.0,3.0,30.0,75.0,255.0,161.0,124.0,1.375,2.5,37.5,1.3333333333333333,1.1666666666666667,7.594936708860759,225.0,120.0,15.949367088607595,450.0,240.0,24.0,0.5698924731182796,0.08602150537634408,0.7575757575757577,0.4716981132075472,0.3010752688172043,1.1428571428571428,0.7547169811320754,0.373763440860215,0.2831541218637993,0.5333333333333333,0.7575757575757576,0.4968553459119497,1.1428571428571428,0.7083333333333334,0.34444444444444444,0.5980861244019139,0.10079744816586922,5.291866028708134,0.2247191011235955,0.2507936507936508,8.848
instance_262,8.0,2.0,10.0,18.0,51.0,3.0,2.0,5.0,1.0,1.0,16.0,10.0,10.0,1.9444444444444444,0.8888888888888888,2.6666666666666665,0.4444444444444444,0.4444444444444444,2.6,8.0,4.0,7.8,24.0,12.0,16.625,0.49019607843137253,0.3529411764705882,0.4857142857142857,0.68,0.15686274509803919,1.0,1.04,0.857843137254902,0.4166666666666667,0.5,0.4857142857142857,0.85,1.0,0.8888888888888888,0.5555555555555556,0.4967741935483871,0.43548387096774194,0.7741935483870968,0.5046728971962616,0.8653846153846154,1.5584415584415585
instance_370,2590.0,210.0,2800.0,9069.0,22274.0,1.0,1.0,2.0,1.0,6523.0,2545.0,7021.0,5371.0,2.0948285367736244,0.3612305656632484,2590.0,0.1806152828316242,0.1806152828316242,3.420714285714286,15.6,7.8,6.256428571428572,15.6,7.8,62.5945945945946,0.5699919188291281,0.3564694262368681,0.5820612696073271,0.8709829867674858,0.07353865493400376,1.0,0.7544108380592313,0.9220785839264783,0.5367062312379722,0.5,0.5820612696073271,0.9416032289378223,1.0,0.2806263094056677,0.5922372918734149,0.5755475867416165,0.41596160999146076,0.5291723202170964,0.41793873039267293,0.9799958652567398,0.9194240969941905
instance_820,2116.0,102.0,2218.0,8265.0,96420.0,16.0,16.0,32.0,0.0,2.0,8263.0,7755.0,23.0,11.56152450090744,0.10453720508166969,132.25,0.052994555353902,0.051542649727767696,4.00180342651037,8.470588235294118,4.294117647058823,69.90802524797114,64.94117647058823,32.529411764705884,1331.4952741020793,0.9079444098734702,0.08751296411532879,0.9116957595546067,0.9951338755368728,0.004418170504044804,1.028169014084507,0.1013890158091931,1.038811414616817,0.9470799616830746,0.5069444444444444,0.9116957595546067,1.0431034668907297,1.028169014084507,0.9997580157289776,0.0027828191167574108,0.8922794332193065,0.1104969492371295,0.04994295936833733,0.1059028310920405,1.0257739310088152,0.0559723305379182
instance_29,454.0,38.0,492.0,1109.0,2667.0,21.0,20.0,41.0,1.0,779.0,329.0,765.0,853.0,2.146979260595131,0.25788999098286747,21.61904761904762,0.12894499549143373,0.12894499549143373,2.768292682926829,7.526315789473684,3.763157894736842,86.10365853658537,160.42105263157896,80.21052631578948,215.46696035242292,0.48931383577052867,0.45706786651668546,0.48803023939521206,0.8904214559386974,0.05361829771278591,1.0,1.0436781609195402,0.9674880948251513,0.47216344652953623,0.5,0.4880302393952121,0.9649501240569144,1.0,0.29666366095581603,0.7691614066726781,0.4865402096842616,0.5164012219790711,0.47831742254855375,0.5145336282375113,1.0057286504587317,0.9830994705637094
instance_545,20488.0,5136.0,25624.0,60941.0,155496.0,2.0,1.0,3.0,132.0,44256.0,16553.0,37212.0,44478.0,1.6138888433074614,0.9376938350207578,10244.0,0.4688469175103789,0.4688469175103789,3.0568217296284734,11.126168224299066,5.563084112149533,6.490009366219169,22.252336448598133,11.126168224299066,13.85572042171027,0.49627000051448267,0.3199825075886196,0.49410281438099884,0.6297428986108231,0.18374749189689765,1.0,1.015032137673647,0.7910634779025668,0.39086669078567937,0.5,0.49410281438099884,0.7876089434792919,1.0,0.271623373426757,0.7298534648266356,0.4888864301344939,0.4195851750109408,0.8762291761311477,0.5171309456130376,0.8209235671855669,1.7922959651183097
instance_133,436.0,10.0,446.0,1721.0,4569.0,5.0,4.0,9.0,1.0,1424.0,296.0,1200.0,1107.0,2.276002324230099,0.378849506101104,87.2,0.189424753050552,0.189424753050552,5.051569506726457,65.2,32.6,34.14125560538117,405.6,202.8,174.12155963302752,0.5068942875902823,0.42175530750711315,0.5080418687771254,0.8592400690846287,0.07135040490260451,1.0,0.9727979274611398,0.8769620156579742,0.4455334212814319,0.5,0.5080418687771254,0.8789474101186797,1.0,0.17199302730970367,0.6432306798373039,0.5125020009604611,0.4322628256058321,2.8957515607491597,0.4856322896353803,0.8866966150783585,5.650224887556222
instance_115,1030.0,16.0,1046.0,2644.0,6067.0,11.0,10.0,21.0,0.0,1988.0,656.0,2055.0,1557.0,2.2742057488653553,0.02042360060514372,93.63636363636364,0.01021180030257186,0.01021180030257186,2.601338432122371,3.375,1.6875,53.996175908221794,44.25,22.125,240.473786407767,0.5515081588923685,0.4440415361793308,0.5519707300848163,0.9919306634787808,0.0044503049283006425,1.0,0.8132098027495517,1.0064951088252378,0.5555558400450631,0.5,0.5519707300848162,1.0073392951444704,1.0,0.2481089258698941,0.5888804841149773,0.5520482214379189,0.4520590093522207,0.1835487964468414,0.44765786388253026,1.0091689127863803,0.3324868903096042
instance_451,56.0,4.0,60.0,229.0,668.0,2.0,1.0,3.0,9.0,130.0,90.0,145.0,101.0,1.8689956331877728,1.0480349344978166,28.0,0.5589519650655022,0.4890829694323144,4.666666666666667,60.0,32.0,10.566666666666666,120.0,64.0,36.107142857142854,0.5808383233532933,0.2275449101796407,0.6448598130841121,0.711340206185567,0.16766467065868262,1.1428571428571428,0.7216494845360825,0.6864841745081267,0.4426860564585116,0.5333333333333333,0.6448598130841121,0.7621502209131076,1.1428571428571428,0.3930131004366812,0.4410480349344978,0.5451936872309899,0.29053084648493543,2.4103299856527975,0.4135667396061269,0.638801261829653,4.421052631578948
instance_812,12791.0,232.0,13023.0,37495.0,87487.0,2.0,1.0,3.0,1.0,24996.0,12498.0,27704.0,18486.0,2.2511534871316177,0.0821442859047873,6395.5,0.04107214295239365,0.04107214295239365,2.879136911617907,13.275862068965518,6.637931034482759,8.230131306150657,26.551724137931036,13.275862068965518,75.72965366273161,0.5714220398459199,0.41097534490838633,0.57402822040826,0.9691950712113938,0.017602615245693645,1.0,0.7500200032005121,0.9822939788375157,0.5638644645898481,0.5,0.57402822040826,0.9867740921261811,1.0,0.3333244432591012,0.49302573676490197,0.5744303224500007,0.42083738623824163,0.6864780317254031,0.4237035650181324,0.9888801022220344,1.195058834633778
instance_128,286.0,3.0,289.0,1237.0,2835.0,2.0,1.0,3.0,17.0,976.0,244.0,1022.0,538.0,2.1366208569118834,0.15521422797089734,143.0,0.07760711398544867,0.07760711398544867,2.98961937716263,64.0,32.0,6.906574394463668,128.0,64.0,36.42307692307692,0.6952380952380952,0.2708994708994709,0.7094211123723042,0.9512937595129376,0.033862433862433865,1.0,0.4383561643835617,0.9420542420542422,0.6683131683131683,0.5,0.7094211123723042,0.9612723653819544,1.0,0.19725141471301536,0.4349232012934519,0.629615884208573,0.33826741082261585,3.4321766561514195,0.36043956043956044,0.9132881146909203,5.4512231063955205
instance_110,171.0,5.0,176.0,1026.0,3477.0,2.0,1.0,3.0,3.0,378.0,645.0,681.0,429.0,2.2046783625730995,1.1842105263157894,85.5,0.6578947368421053,0.5263157894736842,8.8125,243.0,135.0,20.556818181818183,486.0,270.0,127.52631578947368,0.553925798101812,0.2519413287316652,0.6127320954907162,0.719626168224299,0.15530629853321828,1.2500000000000002,0.8052959501557633,0.6695830747417869,0.4102750404916519,0.5555555555555556,0.6127320954907162,0.7406678690495709,1.25,0.6286549707602339,0.41812865497076024,0.5431818181818181,0.2947368421052632,4.8,0.4131147540983606,0.6451950772453522,8.836820083682008
instance_104,3231.0,39.0,3270.0,242896.0,495894.0,2.0,1.0,3.0,2056.0,234532.0,6308.0,241191.0,3903.0,2.016089190435413,0.025500625782227785,1615.5,0.012750312891113893,0.012750312891113893,3.857492354740061,158.82051282051282,79.41025641025641,6.9042813455657495,317.64102564102564,158.82051282051282,524.4571340142371,0.974563112278027,0.01919160143095097,0.9805656524402695,0.993591706671081,0.006245286291021871,1.0,0.02610081112398609,0.9994292255204943,0.9800059705903768,0.5,0.9805656524402696,1.0055849213291348,1.0,0.025969962453066334,0.016068605493709243,0.956255279902656,0.03212651632824232,1.0062682169683028,0.03252402128166442,0.7344090042581606,1.0523008218796324
instance_385,4333.0,1030.0,5363.0,14127.0,36931.0,2.0,1.0,3.0,14.0,10203.0,3910.0,8307.0,10498.0,1.5912083244850286,1.0230055921285481,2166.5,0.5115027960642741,0.5115027960642741,3.5252657094909567,14.031067961165048,7.015533980582524,7.648331157933992,28.062135922330096,14.031067961165048,16.79298407569813,0.4880723511413176,0.3162654680349841,0.4804039325592776,0.5991123439667129,0.19566218082369824,1.0,1.0488765603328711,0.7533642853646464,0.3619191653388859,0.5,0.4804039325592776,0.7415276945980802,1.0,0.2767749699157641,0.7431160189707652,0.4801596856979913,0.41671655303077887,0.9536609527371923,0.5313093738125237,0.8016241556607735,1.9861329077448242
instance_424,2919.0,763.0,3682.0,8104.0,20413.0,2.0,1.0,3.0,19.0,6053.0,2032.0,4749.0,5873.0,1.6092053307008884,0.9096742349457059,1459.5,0.45483711747285294,0.45483711747285294,2.7713199348180337,9.661861074705111,4.830930537352556,5.816947311243889,19.323722149410223,9.661861074705111,10.91640972935937,0.5001224709743791,0.31930632440111695,0.5001917030902538,0.6389460280144971,0.18057120462450402,1.0,0.999510236066216,0.8058491432494527,0.40307905539576566,0.5,0.5001917030902538,0.8059606972077348,1.0,0.25074037512339586,0.7247038499506416,0.4927649496743635,0.41959730971883236,0.8425097093443272,0.5111167715876423,0.8272245962684517,1.7097598153056288
instance_634,5502.0,42.0,5544.0,44920.0,177145.0,7.0,6.0,13.0,72.0,4136.0,40712.0,17713.0,21606.0,3.7060774710596616,0.23748886910062333,786.0,0.11874443455031167,0.11874443455031167,17.94426406926407,254.0,127.0,172.70941558441558,1778.0,889.0,14059.929298436931,0.43840921279178074,0.5314798611307121,0.4344624182319479,0.931317761582241,0.03011092607750713,1.0,1.2809739641008473,0.9469520268361689,0.4114150675288864,0.5,0.434462418231948,0.9384270574721817,1.0,0.9063223508459484,0.48098842386464824,0.3892082297008431,0.591454502623479,3.1439738358129645,0.6163334255437007,0.9683406545143745,8.077870907892969
instance_246,160.0,3.0,163.0,623.0,1438.0,2.0,1.0,3.0,13.0,476.0,134.0,499.0,295.0,2.134831460674157,0.17335473515248795,80.0,0.10593900481540931,0.06741573033707865,2.932515337423313,36.0,22.0,6.7607361963190185,72.0,44.0,31.0625,0.6675938803894298,0.2865090403337969,0.6902255639097744,0.9562499999999999,0.02920723226703755,1.5714285714285716,0.4979166666666667,0.9422374826147427,0.6503563977746871,0.6111111111111112,0.6902255639097744,0.9741796875000001,1.5714285714285714,0.21508828250401285,0.47351524879614765,0.6092198581560283,0.35042109929078014,1.6184397163120565,0.37250384024577576,0.8967218693284936,2.6565774155995343
instance_109,717.0,16.0,733.0,1672.0,4344.0,2.0,1.0,3.0,1.0,1348.0,323.0,1119.0,1474.0,2.291866028708134,0.3062200956937799,358.5,0.15311004784688995,0.15311004784688995,3.431105047748977,32.0,16.0,8.339699863574351,64.0,32.0,18.804741980474198,0.4210405156537753,0.5200276243093922,0.41049060542797494,0.8600328048113723,0.05893186003683241,1.0,1.3750683433570257,0.9018213294086522,0.3701891834968189,0.5,0.41049060542797494,0.8792246107764796,1.0,0.19318181818181818,0.881578947368421,0.39785263987391645,0.5640255563139032,2.3104806934594166,0.6136064855390009,0.9366902417305326,5.807378063877198
instance_438,10658.0,2632.0,13290.0,33651.0,87262.0,2.0,1.0,3.0,18.0,23916.0,9717.0,19148.0,25545.0,1.5766544827791151,1.0164928233930641,5329.0,0.5082464116965321,0.5082464116965321,3.3760722347629795,12.996200607902736,6.498100303951368,7.254401805869074,25.992401215805472,12.996200607902736,14.308875961718897,0.48582429923678117,0.318179734592377,0.4766850120627261,0.5965702693777422,0.19599596617084183,1.0,1.0583573147143461,0.7581560535915766,0.36140162755172955,0.5,0.4766850120627262,0.7438936836207724,1.0,0.2887581349737006,0.7591156280645449,0.4809580722268881,0.41759031064442165,0.929859304428728,0.530144201268153,0.8045406128095346,1.9333479530208912
instance_630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance_613,3565.0,20.0,3585.0,103487.0,219310.0,2.0,1.0,3.0,1375.0,96445.0,5667.0,99605.0,3917.0,2.113985331490912,0.0052180467111811145,1782.5,0.003092175828848068,0.0021258708823330467,4.195258019525802,27.0,16.0,9.559274755927476,54.0,32.0,331.5385694249649,0.9314212758196161,0.06711960238931193,0.9327147232253051,0.9989229940764676,0.0010031462313619991,1.4545454545454546,0.07362804131786362,1.0031340165889409,0.9356378666406426,0.5925925925925926,0.932714723225305,1.0045270501442176,1.4545454545454546,0.054760501319006255,0.03785016475499338,0.8675197154785835,0.130735532711006,0.3048940776248647,0.13055124223602485,0.9868301021792539,0.3514549262510583
instance_405,1059.0,116.0,1175.0,3721.0,9250.0,1.0,1.0,2.0,1.0,2637.0,1083.0,2831.0,2162.0,2.0365493147003493,0.44934157484547166,1059.0,0.22467078742273583,0.22467078742273583,3.3880851063829787,14.413793103448276,7.206896551724138,6.06468085106383,14.413793103448276,7.206896551724138,42.95939565627951,0.5696216216216216,0.34,0.5849828450778569,0.8413361169102296,0.09037837837837838,1.0,0.7555513380148036,0.9089809356098307,0.5317382538345712,0.5,0.584982845077857,0.9334938029929367,1.0,0.29105079279763507,0.5810266057511422,0.5765391014975042,0.4147248403162767,0.5032150848749621,0.4150171549221431,0.9793698586643705,0.8728203925248259
instance_84,26703.0,6899.0,33602.0,83954.0,218073.0,2.0,1.0,3.0,37.0,59096.0,24821.0,50299.0,61125.0,1.5569359411106083,1.0405936584319986,13351.5,0.5202968292159993,0.5202968292159993,3.2883756919231,12.6629946369039,6.33149731845195,7.208172132611154,25.3259892738078,12.6629946369039,13.919746844923791,0.4933072870093959,0.3063882277952795,0.48883414555775717,0.5939559571283825,0.2003044851953245,1.0,1.0271340528179815,0.7542499860290384,0.3687031474574553,0.5,0.4888341455577572,0.7474107055921773,1.0,0.29564999880887155,0.7280772804154656,0.48474392384194015,0.41451544081538316,0.9051788454804975,0.5242812788851231,0.8044843331225975,1.8673340726095373
instance_329,63.0,7.0,70.0,446.0,2805.0,2.0,1.0,3.0,0.0,2.0,444.0,14.0,42.0,4.060538116591928,2.2286995515695067,31.5,1.1143497757847534,1.1143497757847534,21.142857142857142,142.0,71.0,36.214285714285715,284.0,142.0,706.4603174603175,0.47237076648841353,0.350445632798574,0.45720596355604637,0.6249056603773585,0.17718360071301248,1.0,1.1169811320754717,0.7173697761933057,0.32798573975044565,0.5,0.45720596355604637,0.6943396226415095,1.0,0.9955156950672646,0.09417040358744394,0.48254745866503373,0.3495044340114763,2.028985507246377,0.5293713500515286,0.6754328292789831,4.204737732656514
instance_227,4571.0,66.0,4637.0,13585.0,31770.0,2.0,1.0,3.0,0.0,9014.0,4571.0,9459.0,5083.0,2.3262421788737577,0.012366580787633419,2285.5,0.006183290393816709,0.006183290393816709,2.950398964847962,2.5454545454545454,1.2727272727272727,8.420746172094026,5.090909090909091,2.5454545454545454,39.04878582367097,0.5693736229146994,0.4279823733081523,0.5697424213657364,0.9953562938802586,0.0026440037771482527,1.0,0.7563159931450052,1.0090744933210956,0.5749125451631645,0.5,0.5697424213657363,1.0097280977297658,1.0,0.33647405226352595,0.3741626794258373,0.5724063163888828,0.4319013577911024,0.12925461275184222,0.42732628431997544,1.010074223135398,0.22580920065184762
instance_581,10145.0,8.0,10153.0,14176.0,35444.0,2.0,1.0,3.0,1.0,7082.0,7093.0,9010.0,10898.0,2.0375282167042887,0.46275395033860045,5072.5,0.23137697516930023,0.23137697516930023,1.8760957352506649,820.0,410.0,4.974293312321481,1640.0,820.0,30.802365697387877,0.46258887258774406,0.4448707820787722,0.4540922309929373,0.7999512076116125,0.0925403453334838,1.0,1.1617467675042694,0.8155619268268386,0.3703403348656978,0.5,0.4540922309929373,0.8005820217723709,1.0,0.5003527088036117,0.7687641083521445,0.45724970983965957,0.4726244759418132,89.47104844603018,0.5497673022068759,0.8707954367047681,195.67218200620474
instance_222,1154.0,10.0,1164.0,3877.0,9557.0,2.0,1.0,3.0,0.0,3074.0,803.0,3255.0,1954.0,2.3474335826670107,0.11761671395408821,577.0,0.058808356977044104,0.058808356977044104,3.0738831615120277,45.6,22.8,8.407216494845361,91.2,45.6,94.69150779896015,0.6256147326566914,0.35052840849639005,0.6319085814745632,0.9618665328650275,0.023856858846918485,1.0,0.5984278307409265,0.9605383298131488,0.6069724134441731,0.5,0.6319085814745632,0.9702015981411543,1.0,0.20711890637090533,0.503997936548878,0.5661272445134117,0.4172400452273991,2.3532875193970297,0.43108626345700696,0.9616645432356413,4.156817291878769
instance_561,4314.0,117.0,4431.0,8998.0,20804.0,118.0,117.0,235.0,85.0,6020.0,2893.0,6745.0,4632.0,2.2047121582573905,0.10735719048677483,36.559322033898304,0.05367859524338742,0.05367859524338742,2.0117354998871586,8.256410256410257,4.128205128205129,361.9406454524938,751.2820512820513,375.64102564102564,1264.4170143718127,0.5715247067871564,0.40525860411459336,0.5750075612460934,0.9593776282590413,0.023216689098250337,1.0,0.7497056349873843,0.979428303479672,0.5631786801992449,0.5,0.5750075612460933,0.9853969102493768,1.0,0.3215158924205379,0.5147810624583241,0.5874279884194934,0.4121484654229716,0.4281889186198742,0.41054930327042566,0.998973400653349,0.7289215479363512
