instance,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37
instance_11,97640.0,444480.0,0.01219,1.0,0.0,1.0,1.0,0.21967,2e-05,0.64768,1e-05,7e-05,6e-05,2e-05,0.37104,1e-05,7e-05,6e-05,0.35224,0.27324,0.22222,0.71429,0.49206,0.30559,0.9839,0.0,1.0,1.0,0.03667,0.78051,0.95122,2e-05,0.0,0.0,6e-05,5e-05,0.78051
instance_79,49689.0,150164.0,0.00369,1.0,0.0,1.0,1.0,0.3309,5e-05,1.23893,1e-05,0.00257,0.00256,5e-05,1.03711,2e-05,0.00775,0.00773,0.49833,0.18286,0.00518,1.0,0.99482,0.49387,0.25788,0.0,1.0,1.0,0.0037,0.66596,0.98631,4e-05,0.0,0.0,0.00256,0.00256,0.82088
instance_521,25134.0,71696.0,0.17189,1.0,0.0,1.0,1.0,0.35056,9e-05,6.89669,3e-05,0.07805,0.07802,9e-05,1.2595,4e-05,0.01011,0.01007,0.34837,0.17618,0.33333,0.98462,0.65128,0.37646,0.52521,0.0,1.0,1.0,0.17191,0.82111,0.84427,8e-05,0.0,1e-05,0.07805,0.07804,0.99226
instance_247,110100.0,335600.0,0.00015,1.0,0.0,1.0,1.0,0.32807,2e-05,3.00671,0.0,0.00189,0.00189,2e-05,0.0,1e-05,4e-05,3e-05,0.47616,0.10717,0.0,0.75,0.75,0.45878,0.6193,0.0,1.0,1.0,0.00228,0.42089,0.99598,1e-05,0.0,0.0,0.0013,0.0013,0.6539
instance_340,53465.0,755089.0,0.0004,1.0,0.0,1.0,1.0,0.07081,7e-05,2.95307,0.0,0.00137,0.00136,7e-05,0.38938,2e-05,0.00021,0.00019,0.40659,0.52423,0.0,1.0,1.0,0.4449,0.67071,0.0,1.0,1.0,0.00042,0.14583,0.59468,4e-05,0.0,0.0,0.00069,0.00069,0.64852
instance_55,17443.0,50568.0,0.00935,1.0,0.0,1.0,1.0,0.34494,0.00013,1.13985,2e-05,0.00755,0.00753,0.00013,0.757,6e-05,0.02184,0.02179,0.49408,0.1811,0.00524,1.0,0.99476,0.49099,0.30438,0.0,1.0,1.0,0.00939,0.68355,0.99982,0.0001,0.0,0.0,0.00753,0.00753,0.83697
instance_528,17114.0,131856.0,0.06374,1.0,0.0,1.0,1.0,0.12979,0.00016,2.56732,2e-05,0.02686,0.02684,0.00016,0.72639,6e-05,0.01484,0.01478,0.24877,0.63055,0.00214,0.98462,0.98247,0.13928,1.56396,0.0,1.0,1.0,0.06376,0.3917,0.94282,0.00015,0.0,2e-05,0.02686,0.02685,0.99736
instance_587,141856.0,2884458.0,0.04918,1.0,0.0,1.0,1.0,0.04918,2e-05,2.17252,0.0,0.00081,0.00081,2e-05,2.97982,1e-05,0.01354,0.01353,0.26488,0.66387,0.00772,0.98731,0.97959,0.24515,1.09441,0.0,1.0,1.0,0.04934,0.97279,0.97675,1e-05,0.0,0.0,0.00081,0.00081,0.97278
instance_514,774.0,2496.0,0.03285,1.0,0.0,1.0,1.0,0.3101,0.00291,0.30815,0.0008,0.00721,0.00641,0.00291,0.36376,0.00129,0.04134,0.04005,0.42496,0.18387,0.22222,0.71429,0.49206,0.40338,0.54445,0.0,1.0,1.0,0.04848,0.72516,0.99319,0.00234,0.0,0.0004,0.00721,0.00681,0.86058
instance_279,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58097,0.17359,0.25,0.85714,0.60714,0.59842,0.73505,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
instance_571,68779.0,303473.0,0.22664,1.0,0.0,1.0,1.0,0.22664,3e-05,1.79533,1e-05,0.00823,0.00822,3e-05,0.4974,1e-05,0.00557,0.00555,0.49145,0.19873,0.00779,0.86667,0.85887,0.46936,0.63511,0.0,1.0,1.0,0.22664,0.56609,0.97624,2e-05,0.0,1e-05,0.00823,0.00822,0.72171
instance_6,142474.0,644312.0,0.01198,1.0,0.0,1.0,1.0,0.22113,2e-05,0.64607,1e-05,5e-05,4e-05,2e-05,0.36656,1e-05,5e-05,4e-05,0.35527,0.28308,0.22222,0.88889,0.66667,0.30963,0.96788,0.0,1.0,1.0,0.03372,0.78194,0.95207,1e-05,0.0,0.0,4e-05,4e-05,0.78194
instance_531,12615.0,57809.0,0.10545,1.0,0.0,1.0,1.0,0.21822,0.0002,2.65941,3e-05,0.01733,0.0173,0.0002,1.22534,8e-05,0.02021,0.02013,0.30526,0.4607,0.0017,0.98462,0.98291,0.2705,0.89856,0.0,1.0,1.0,0.10549,0.64241,0.90789,0.00018,0.0,2e-05,0.01733,0.01732,0.99137
instance_236,171.0,12967.0,0.001,1.0,0.0,1.0,1.0,0.01319,0.01176,0.11163,0.00709,0.01319,0.00609,0.01176,0.17559,0.0117,0.08187,0.07018,0.00665,0.13314,0.00585,0.01087,0.00502,0.001,31.56678,0.0,1.0,1.0,0.0,0.999,0.999,0.01168,0.0,0.00702,0.01311,0.00609,0.999
instance_480,3300.0,24318.0,0.1357,1.0,0.0,1.0,1.0,0.1357,0.00064,0.84102,8e-05,0.00222,0.00214,0.00064,0.87019,0.0003,0.00485,0.00455,0.68621,0.40387,0.0,0.96296,0.96296,0.79645,0.50562,0.0,1.0,1.0,0.1357,0.98322,0.98322,8e-05,0.0,8e-05,8e-05,0.0,0.20355
instance_266,23868.0,62593.0,0.05854,1.0,0.0,1.0,1.0,0.38132,0.0001,1.37566,5e-05,0.00315,0.0031,0.0001,0.31741,4e-05,0.00029,0.00025,0.58505,0.16673,0.25,0.85714,0.60714,0.60246,0.74029,0.0,1.0,1.0,0.07506,0.60623,0.94308,5e-05,0.0,0.0,0.00157,0.00157,0.45513
instance_548,6080.0,21088.0,0.14108,1.0,0.0,1.0,1.0,0.28832,0.00036,2.5335,0.00014,0.03101,0.03087,0.00036,0.97402,0.00016,0.02056,0.02039,0.31047,0.3928,0.02222,0.9697,0.94747,0.29132,0.81144,0.0,1.0,1.0,0.16417,0.85233,0.90156,0.00034,0.0,9e-05,0.03101,0.03092,0.99056
instance_127,4028.0,11763.0,0.07141,1.0,0.0,1.0,1.0,0.34243,0.00068,0.58475,0.00017,0.00187,0.0017,0.00068,0.24716,0.00025,0.00099,0.00074,0.49574,0.19872,0.0,0.66667,0.66667,0.44362,0.62539,0.0,1.0,1.0,0.08527,0.22911,0.95647,0.00031,0.0,9e-05,0.00102,0.00094,0.5224
instance_74,17427.0,50524.0,0.00936,1.0,0.0,1.0,1.0,0.34493,0.00013,1.1418,2e-05,0.00764,0.00762,0.00013,0.76431,6e-05,0.02209,0.02203,0.49408,0.1811,0.00518,1.0,0.99482,0.49096,0.30453,0.0,1.0,1.0,0.0094,0.6836,0.99982,0.0001,0.0,0.0,0.00762,0.00762,0.83699
instance_159,6666.0,25669.0,0.00818,1.0,0.0,1.0,1.0,0.25969,0.00039,1.0968,0.00012,0.00261,0.00249,0.00039,0.37075,0.00015,0.0009,0.00075,0.43083,0.2396,0.0,0.75,0.75,0.40391,0.65594,0.0,1.0,1.0,0.0099,0.6735,0.78449,0.00024,0.0,4e-05,0.00136,0.00132,0.74635
instance_348,465408.0,1600381.0,0.00019,1.0,0.0,1.0,1.0,0.29081,1e-05,0.0,0.0,0.09905,0.09905,1e-05,0.0,0.0,1e-05,1e-05,0.48479,0.27709,0.0,1.0,1.0,0.44645,0.0,0.0,1.0,1.0,0.04722,0.28113,0.36057,0.0,0.0,0.0,0.05053,0.05053,0.5109
instance_99,49686.0,149013.0,0.00372,1.0,0.0,1.0,1.0,0.33343,5e-05,1.17352,1e-05,0.00256,0.00256,5e-05,0.752,2e-05,0.00767,0.00765,0.49836,0.1828,0.00524,1.0,0.99476,0.49575,0.2503,0.0,1.0,1.0,0.00372,0.6634,0.98624,4e-05,0.0,0.0,0.00255,0.00255,0.81952
instance_173,22835.0,83146.0,0.01642,1.0,0.0,1.0,1.0,0.27464,0.00011,1.43988,1e-05,0.00131,0.0013,0.00011,0.34598,4e-05,0.00022,0.00018,0.41937,0.26834,0.0,1.0,1.0,0.40494,0.6695,0.0,1.0,1.0,0.02622,0.67412,0.82337,7e-05,0.0,1e-05,0.00069,0.00067,0.76307
instance_290,24168.0,63673.0,0.05684,1.0,0.0,1.0,1.0,0.37956,0.0001,1.38541,5e-05,0.00309,0.00305,0.0001,0.31602,4e-05,0.00029,0.00025,0.58397,0.1687,0.25,0.85714,0.60714,0.60211,0.73766,0.0,1.0,1.0,0.07308,0.60974,0.94166,5e-05,0.0,0.0,0.00154,0.00154,0.45583
instance_229,45255.0,108042.0,0.04781,1.0,0.0,1.0,1.0,0.41886,6e-05,5.44158,1e-05,0.03403,0.03402,6e-05,0.44713,2e-05,0.00278,0.00276,0.50664,0.51963,0.0,1.0,1.0,0.4743,0.52223,0.0,1.0,1.0,0.11185,0.58325,0.83565,3e-05,0.0,0.0,0.01262,0.01262,0.71342
instance_253,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58544,0.1679,0.25,0.85714,0.60714,0.60156,0.74033,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
instance_235,2184.0,2019581.0,3e-05,1.0,0.0,1.0,1.0,0.00108,0.00092,0.13078,0.00019,0.00108,0.00089,0.00094,0.0954,0.00092,0.01877,0.01786,0.00056,0.23834,0.00046,0.00258,0.00213,3e-05,183.46304,0.0,1.0,1.0,0.0,0.99997,0.99997,0.00092,0.0,0.00019,0.00108,0.00089,0.99997
instance_262,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58514,0.16813,0.25,0.85714,0.60714,0.60122,0.74061,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
instance_294,8176.0,43741.0,0.00057,1.0,0.0,1.0,1.0,0.18692,0.00039,2.42324,7e-05,0.00444,0.00437,0.00039,0.29361,0.00012,0.0033,0.00318,0.4342,0.26833,0.06897,0.75,0.68103,0.42836,0.37898,0.0,1.0,1.0,0.00057,0.20411,0.64278,0.00023,0.0,5e-05,0.00224,0.00219,0.641
instance_402,5729.0,88964.0,0.00198,1.0,0.0,1.0,1.0,0.0644,0.00044,0.86951,1e-05,0.00138,0.00137,0.00044,0.3187,0.00017,0.01082,0.01065,0.49642,0.63031,0.0,1.0,1.0,0.70781,0.32912,0.0,1.0,1.0,0.00274,0.51415,0.99799,0.00014,0.0,0.0,0.00082,0.00082,0.34275
instance_515,774.0,2496.0,0.03285,1.0,0.0,1.0,1.0,0.3101,0.00291,0.30815,0.0008,0.00721,0.00641,0.00291,0.36376,0.00129,0.04134,0.04005,0.42496,0.18339,0.22222,0.71429,0.49206,0.40338,0.54445,0.0,1.0,1.0,0.04848,0.72516,0.99319,0.00234,0.0,0.0004,0.00721,0.00681,0.86058
instance_107,49690.0,150549.0,0.00368,1.0,0.0,1.0,1.0,0.33006,5e-05,1.26141,1e-05,0.00256,0.00256,5e-05,1.11542,2e-05,0.00775,0.00773,0.49832,0.1829,0.00518,1.0,0.99482,0.49325,0.2603,0.0,1.0,1.0,0.00369,0.66681,0.98634,4e-05,0.0,0.0,0.00255,0.00255,0.82133
instance_431,100.0,200.0,0.5,1.0,0.0,1.0,1.0,0.5,0.06695,0.23709,0.03,0.115,0.085,0.06695,0.87109,0.01,0.15,0.14,0.92081,0.02201,0.83333,0.95652,0.12319,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.005,0.0,0.005,0.005,0.0,0.5
instance_259,39778.0,103142.0,0.07254,1.0,0.0,1.0,1.0,0.38566,6e-05,1.12686,3e-05,0.0029,0.00287,6e-05,0.35137,3e-05,0.00018,0.00015,0.58991,0.18663,0.25,0.85714,0.60714,0.59478,0.74207,0.0,1.0,1.0,0.10128,0.58007,0.92827,3e-05,0.0,0.0,0.00146,0.00146,0.4674
instance_224,11073.0,84271.0,0.09646,1.0,0.0,1.0,1.0,0.1314,0.00021,3.44464,1e-05,0.02364,0.02363,0.00021,0.54993,9e-05,0.01598,0.01589,0.35348,0.75144,0.0,1.0,1.0,0.44276,0.64198,0.0,1.0,1.0,0.11082,0.72358,0.83966,0.00012,0.0,0.0,0.02275,0.02275,0.72408
instance_469,664.0,3699.0,0.17951,1.0,0.0,1.0,1.0,0.17951,0.00427,0.51443,0.00081,0.00919,0.00838,0.00427,1.92042,0.00151,0.04819,0.04669,0.80819,0.2171,0.33333,0.94118,0.60784,0.73074,0.60704,0.0,1.0,1.0,0.17951,0.96134,0.96134,0.00054,0.0,0.00054,0.00054,0.0,0.26926
