instance,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46
instance_325,8386.0,28.0,8414.0,21879.0,50335.0,15.0,14.0,29.0,35.0,15232.0,6612.0,12636.0,12970.0,2.2980483568718864,0.002559531971296677,559.0666666666667,0.0012797659856483385,0.0012797659856483385,3.030663180413596,2.0,1.0,47.63037794152603,30.0,15.0,160.45969472931077,0.4933942584682627,0.5060494685606437,0.49338690109190714,0.9988725588886651,0.0005562729710936724,1.0,1.0267767263942018,1.0022226375438152,0.4944835213419007,0.5,0.4933869010919072,1.002207692641215,1.0,0.3022075963252434,0.592805886923534,0.49308939952972247,0.5080701054628519,0.1596388551942393,0.5069179507114213,1.0022873954332356,0.3237523567663242
instance_447,19950.0,114.0,20064.0,53505.0,122545.0,58.0,57.0,115.0,84.0,37802.0,15619.0,31329.0,33040.0,2.286085412578264,0.004261283992150267,343.9655172413793,0.0021306419960751334,0.0021306419960751334,3.1143341307814993,2.0,1.0,182.98355263157896,116.0,58.0,659.6170426065163,0.49009751519849853,0.5089722142886287,0.49007905687680364,0.9981018664979436,0.0009302705128728224,1.0,1.0404102632411463,1.0038431130255359,0.49196248608382925,0.5,0.4900790568768037,1.0038053057350749,1.0,0.29191664330436407,0.617512382020372,0.48994067895155163,0.5120501018772068,0.16167267601571614,0.510077835942827,1.0039030378361997,0.32998418576242233
instance_727,144519.0,3400.0,147919.0,179843.0,468841.0,2.0,1.0,3.0,1.0,70686.0,109156.0,105027.0,144160.0,1.8072485445638695,0.7996975139427167,72259.5,0.4159183287645335,0.3837791851781832,1.484974884903224,42.3,22.0,3.9444155247128494,84.6,44.0,3.7731301766549725,0.5314914864527632,0.3089661527042217,0.5543180286812237,0.723017035535847,0.14721408750514567,1.083743842364532,0.88149768244477,0.7095530201342967,0.3933180313656519,0.5200945626477542,0.5543180286812236,0.7400269644782135,1.083743842364532,0.6069516189120511,0.8015880518007373,0.5374343061324318,0.35205411003711645,4.761204049968962,0.4455711854641508,0.7610899699317284,8.859136820334893
instance_222,1154.0,10.0,1164.0,3877.0,9557.0,2.0,1.0,3.0,0.0,3074.0,803.0,3255.0,1954.0,2.3474335826670107,0.11761671395408821,577.0,0.058808356977044104,0.058808356977044104,3.0738831615120277,45.6,22.8,8.407216494845361,91.2,45.6,94.69150779896015,0.6256147326566914,0.35052840849639005,0.6319085814745632,0.9618665328650275,0.023856858846918485,1.0,0.5984278307409265,0.9605383298131488,0.6069724134441731,0.5,0.6319085814745632,0.9702015981411543,1.0,0.20711890637090533,0.503997936548878,0.5661272445134117,0.4172400452273991,2.3532875193970297,0.43108626345700696,0.9616645432356413,4.156817291878769
instance_697,1199.0,60.0,1259.0,3936.0,9990.0,23.0,22.0,45.0,2.0,3027.0,907.0,2746.0,2662.0,2.2129065040650406,0.3252032520325203,52.130434782608695,0.16260162601626016,0.16260162601626016,3.9277204130262113,21.333333333333332,10.666666666666666,120.48530579825258,475.0,237.5,454.71059216013344,0.505005005005005,0.43093093093093093,0.5057405281285878,0.8731417244796829,0.06406406406406406,1.0,0.9801783944499505,0.9155018237587045,0.46300637585041254,0.5,0.5057405281285878,0.9168352219515602,1.0,0.2304369918699187,0.6763211382113821,0.5056445252667462,0.4703296816141337,0.974470907230337,0.4937775286873173,0.9513997632329569,1.9271857175082983
instance_242,19829.0,137.0,19966.0,58930.0,137502.0,2.0,1.0,3.0,1.0,39286.0,19643.0,42480.0,29361.0,2.2867809265229933,0.04652978109621585,9914.5,0.023264890548107924,0.023264890548107924,2.951517579885806,20.014598540145986,10.007299270072993,8.595762796754483,40.02919708029197,20.014598540145986,88.11034343638106,0.5714244156448632,0.418604820293523,0.5728777085188483,0.9825510359924655,0.009970764061613648,1.0,0.750012727180166,0.9868297669822808,0.565332775606998,0.5,0.5728777085188483,0.9893395524043355,1.0,0.3333276769048023,0.49823519429832,0.5732596998299235,0.4228235955878948,0.9936332575429287,0.42572752389787444,0.9908218075944064,1.7333038722898593
instance_768,24529.0,6321.0,30850.0,77094.0,200209.0,2.0,1.0,3.0,37.0,54268.0,22789.0,46209.0,56115.0,1.5589150906685345,1.0380314940202868,12264.5,0.5190157470101434,0.5190157470101434,3.2879092382495947,12.660338554026263,6.330169277013131,7.200680713128039,25.320677108052525,12.660338554026263,13.9324065391985,0.4933694289467507,0.30677442073033684,0.4889543446244477,0.5949158204845257,0.19985615032291254,1.0,1.0268787268291202,0.7549788220097149,0.3691501751210977,0.5,0.4889543446244477,0.7482226369581972,1.0,0.2956001764080214,0.7278776558487042,0.4847769363685913,0.41455467553453146,0.9058724690464223,0.5242103554737498,0.8046120307826602,1.8686377199216808
instance_80,40.0,3.0,43.0,136.0,400.0,2.0,1.0,3.0,16.0,40.0,80.0,85.0,67.0,1.5294117647058822,1.411764705882353,20.0,0.7058823529411765,0.7058823529411765,3.7209302325581395,64.0,32.0,8.186046511627907,128.0,64.0,15.6,0.6,0.15999999999999998,0.6923076923076924,0.6,0.24,1.0,0.6666666666666666,0.5589999999999999,0.387,0.5,0.6923076923076923,0.645,1.0,0.5882352941176471,0.49264705882352944,0.6206896551724138,0.1853448275862069,2.9655172413793105,0.29411764705882354,0.4886363636363636,4.777777777777778
instance_352,58053.0,4.0,58057.0,168528.0,517102.0,2.0,1.0,3.0,474.0,87634.0,80420.0,106600.0,106868.0,2.276927276179626,0.7914174499193013,29026.5,0.39570872495965065,0.39570872495965065,4.3591470451452885,33344.0,16672.0,11.354410320891537,66688.0,33344.0,278.6188138425232,0.5105820515101469,0.36045306341882255,0.5142601752292,0.7474159448229889,0.12896488507103046,1.0,0.9585490658010857,0.7421213603924408,0.38164346083674894,0.5,0.5142601752292001,0.7474674436909079,1.0,0.4771907338839837,0.6341260799392385,0.5121488590462968,0.38917143450935937,1432.6511006943263,0.4848628751316291,0.7977257852642627,2797.333383427139
instance_469,368.0,7.0,375.0,988.0,2940.0,8.0,7.0,15.0,9.0,30.0,949.0,506.0,503.0,2.068825910931174,0.9068825910931174,46.0,0.4534412955465587,0.4534412955465587,3.88,128.0,64.0,33.074666666666666,1024.0,512.0,101.18478260869566,0.5051020408163265,0.34251700680272107,0.5073385518590998,0.6983164983164982,0.1523809523809524,1.0,0.9797979797979798,0.7084627329192547,0.3594304569653949,0.5,0.5073385518590998,0.7115996925779535,1.0,0.9605263157894737,0.5091093117408907,0.5069957866285079,0.35721252553427557,7.631767231099452,0.4902167871039466,0.7245628249126264,15.052920423363386
instance_356,324.0,4.0,328.0,3852.0,14423.0,2.0,1.0,3.0,3.0,1635.0,2214.0,2244.0,1852.0,3.6819833852544135,0.06230529595015576,162.0,0.03712357217030114,0.02518172377985462,21.195121951219512,60.0,35.75,48.75914634146341,120.0,71.5,1985.25,0.517992095957845,0.47209318449698395,0.5199182119438764,0.9870164636594834,0.006725369201969077,1.4742268041237112,0.9305313880337305,0.9955001570707966,0.5175786616540967,0.5958333333333333,0.5199182119438766,0.9992018520997239,1.4742268041237114,0.5747663551401869,0.48078920041536866,0.5430179729691116,0.45435076092942,0.4545532474212075,0.45505113422371585,0.99424207967529,0.8370869290675648
instance_519,544.0,4.0,548.0,2560.0,5895.0,2.0,1.0,3.0,21.0,2087.0,452.0,2117.0,1043.0,2.146484375,0.15625,272.0,0.09765625,0.05859375,3.218978102189781,100.0,62.5,7.390510948905109,200.0,125.0,41.77389705882353,0.7007633587786259,0.25682782018659883,0.7244767970882621,0.9636891793754538,0.02544529262086514,1.6666666666666667,0.4270152505446623,0.9389999002145387,0.6802836401736267,0.625,0.7244767970882621,0.9707751292238028,1.6666666666666667,0.1765625,0.407421875,0.6280650197446965,0.32841426588084033,3.774451281109376,0.351868371493706,0.8829883805374001,6.009650533703757
instance_215,10479.0,2426.0,12905.0,34930.0,91719.0,2.0,1.0,3.0,22.0,25011.0,9897.0,17853.0,28059.0,1.5673346693386774,1.0584597766962496,5239.5,0.5292298883481248,0.5292298883481248,3.74180550174351,15.239901071723,7.6199505358615,8.072994963192562,30.479802143446,15.239901071723,15.86592232083214,0.4735223890360775,0.3249272233670232,0.45564140500849365,0.5743593285901776,0.2015503875968992,1.0,1.1118325619948883,0.7350877465525366,0.33493641364372523,0.5,0.45564140500849365,0.707329624530608,1.0,0.28333810478099053,0.8032922988834812,0.4725576262004931,0.41903894805396535,0.9956861901175322,0.5438626303821846,0.7944734228222091,2.1070153879922575
instance_812,12791.0,232.0,13023.0,37495.0,87487.0,2.0,1.0,3.0,1.0,24996.0,12498.0,27704.0,18486.0,2.2511534871316177,0.0821442859047873,6395.5,0.04107214295239365,0.04107214295239365,2.879136911617907,13.275862068965518,6.637931034482759,8.230131306150657,26.551724137931036,13.275862068965518,75.72965366273161,0.5714220398459199,0.41097534490838633,0.57402822040826,0.9691950712113938,0.017602615245693645,1.0,0.7500200032005121,0.9822939788375157,0.5638644645898481,0.5,0.57402822040826,0.9867740921261811,1.0,0.3333244432591012,0.49302573676490197,0.5744303224500007,0.42083738623824163,0.6864780317254031,0.4237035650181324,0.9888801022220344,1.195058834633778
instance_672,19388.0,5123.0,24511.0,61383.0,160312.0,2.0,1.0,3.0,6.0,43218.0,18159.0,33679.0,46563.0,1.5509505889252724,1.0607171366665038,9694.0,0.5303585683332519,0.5303585683332519,3.365835747215536,12.709349990240094,6.354674995120047,7.362694300518135,25.418699980480188,12.709349990240094,14.541262636682484,0.4853785119017915,0.31154872997654576,0.47537866851536736,0.5816198015730222,0.20307275812166278,1.0,1.0602477766925409,0.750771985318746,0.3569009867394644,0.5,0.47537866851536736,0.7353044644293556,1.0,0.29583109329944773,0.7585650750207712,0.4798532370285398,0.4203393741620634,0.8978679525550215,0.5322515156828185,0.8081168702478821,1.871130344175671
instance_35,7634.0,800.0,8434.0,24635.0,63368.0,1.0,1.0,2.0,0.0,12393.0,12242.0,15652.0,17082.0,2.1243758879642787,0.44789933022122996,7634.0,0.22394966511061498,0.22394966511061498,3.5126867441308987,13.7925,6.89625,6.371235475456485,13.7925,6.89625,31.015981137018603,0.5324769599798005,0.38046016917055925,0.5393243398173272,0.8364945764922056,0.08706287084964019,1.0,0.8780155296070179,0.9124212070354033,0.4920909651196977,0.5,0.5393243398173272,0.9241544744740976,1.0,0.4969352547188959,0.6934036939313984,0.5355741473786105,0.46041532159711046,0.5026963449205718,0.46067566018267286,0.991364539674865,0.938612043507028
instance_710,187.0,12.0,199.0,492.0,1194.0,8.0,7.0,15.0,1.0,351.0,140.0,345.0,369.0,2.231707317073171,0.1951219512195122,23.375,0.0975609756097561,0.0975609756097561,3.090452261306533,8.0,4.0,33.221105527638194,64.0,32.0,97.3048128342246,0.4849246231155779,0.4748743718592965,0.48360655737704916,0.9170984455958551,0.04020100502512563,1.0,1.062176165803109,0.9786096256684492,0.47326203208556145,0.5,0.4836065573770491,0.975949682746391,1.0,0.2845528455284553,0.75,0.48165281480319894,0.5195698277315116,0.4992943390308922,0.5195227765726681,1.002358732852473,1.0366270551847632
instance_704,529.0,44.0,573.0,1292.0,3108.0,24.0,23.0,47.0,1.0,908.0,383.0,891.0,994.0,2.1470588235294117,0.2585139318885449,22.041666666666668,0.12925696594427244,0.12925696594427244,2.769633507853403,7.590909090909091,3.7954545454545454,98.57591623036649,184.63636363636363,92.31818181818181,246.59168241965975,0.48938223938223946,0.45688545688545695,0.48810382119682777,0.8902038132807364,0.053732303732303734,1.0,1.0433925049309665,0.9667727408748203,0.47188546904993034,0.5,0.4881038211968277,0.9642472306424611,1.0,0.2964396284829721,0.7693498452012384,0.4865090909090909,0.5162021996906685,0.4808938016528925,0.5145667281793552,1.0052801141203445,0.9884579972684465
