instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19,algorithm_20,algorithm_21,algorithm_22,algorithm_23,algorithm_24,algorithm_25,algorithm_26,algorithm_27,algorithm_28,algorithm_29,algorithm_30,algorithm_31
instance_251,25.64,4800.0,94.52,22.16,17.0,53.72,37.76,63.84,77.68,21.16,4800.0,4800.0,42.84,33.24,25.56,18.92,4800.0,53.32,4800.0,29.08,4800.0,71.16,17.36,24.96,4800.0,22.88,43.08,4800.0,93.16,36.92,35.04
instance_891,94.36,0.2,651.92,17.52,4210.0,100.92,42.04,4800.0,262.8,1.64,10.52,0.12,2.56,2191.68,1479.0,497.12,0.4,21.04,0.0,3989.28,0.04,276.32,940.0,81.64,0.08,122.36,2.56,0.16,801.72,2.48,777.04
instance_1604,3893.88,4800.0,1806.4,1270.76,1440.8,2529.72,4416.4,4598.4,3138.92,1308.0,4800.0,4800.0,2340.16,1430.68,1283.88,501.4,4800.0,3046.16,4800.0,1015.88,4800.0,2620.56,4804.0,1435.76,4800.0,3771.88,2302.48,4800.0,1594.52,2658.08,4804.0
instance_188,301.64,4800.0,151.8,73.88,50.8,254.96,116.24,173.48,52.64,1167.16,4800.0,4800.0,67.84,96.76,54.76,68.16,4800.0,113.8,4800.0,49.68,4800.0,2982.56,54.44,84.84,4800.0,69.12,52.04,4800.0,467.48,53.08,51.28
instance_341,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3842.8,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1338,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3580.44,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_394,4800.0,129.84,4800.0,4644.4,4800.0,4800.0,1340.2,4800.0,4800.0,4800.0,4800.0,61.36,4800.0,4800.0,4800.0,4800.0,2523.12,4800.0,4800.0,4800.0,4800.0,4800.0,3932.84,4800.0,275.0,4800.0,4800.0,107.28,4800.0,4800.0,4800.0
instance_135,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,66.48,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1557,4800.0,0.08,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,152.16,0.08,3.48,4800.0,4800.0,4800.0,1.08,4800.0,0.04,4800.0,0.04,4800.0,4800.0,4800.0,0.2,4800.0,4.0,0.16,4800.0,2.96,4800.0
instance_396,224.28,4800.0,4804.0,564.44,1428.4,131.68,69.96,192.68,1053.68,27.08,4800.0,4800.0,499.4,831.16,80.92,234.52,4800.0,74.6,4800.0,553.84,4800.0,1676.36,1531.52,56.24,4800.0,1882.32,501.2,4800.0,4804.0,1428.8,427.04
instance_1016,107.44,4800.0,13.04,9.44,5.76,26.48,26.88,25.16,11.96,32.84,4800.0,4800.0,18.36,17.32,15.76,11.16,4800.0,12.64,4800.0,7.52,4800.0,408.04,5.84,48.36,4800.0,6.24,24.64,4800.0,29.76,22.28,12.56
instance_1403,1175.28,4800.0,337.52,214.92,153.84,373.6,587.04,1785.56,364.24,387.52,4800.0,4800.0,679.24,148.8,266.08,165.08,4800.0,339.68,4800.0,258.2,4800.0,3048.28,1041.0,250.2,4800.0,179.16,625.12,4800.0,322.36,272.36,394.08
instance_1494,4800.0,4800.0,10.0,2.44,2.4,2.08,6.68,4800.0,2.28,1.12,4800.0,4800.0,15.64,5.68,16.8,6.92,4800.0,3.16,4800.0,3.44,4800.0,4800.0,2.48,1.24,4800.0,2.56,16.04,4800.0,5.2,9.6,6.6
instance_931,4800.0,712.68,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,297.92,4800.0,645.44,4800.0,4800.0,4800.0,3125.4,4800.0,4800.0,230.2,4800.0,4800.0,4800.0
instance_790,4800.0,0.0,4774.4,1021.32,4800.0,69.48,675.76,4800.0,1551.68,15.4,17.56,0.08,2.96,4800.0,4338.8,4800.0,0.28,3135.68,0.0,4800.0,0.08,4800.0,2936.72,1561.8,0.0,820.92,3.32,0.04,1679.4,2.8,4800.0
instance_1395,4800.0,0.36,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1.56,3.32,4800.0,4800.0,4800.0,0.28,4800.0,0.84,4800.0,6.36,4800.0,4800.0,4800.0,1.12,4800.0,3.36,0.84,4800.0,2.64,4800.0
instance_1022,938.08,4800.0,529.88,4804.0,4800.0,2435.44,4800.0,4804.0,1959.6,1047.92,176.52,4800.0,3774.44,3940.6,1709.48,1041.24,4800.0,4800.0,4800.0,2849.04,4800.0,1.8,4804.0,485.8,4800.0,4800.0,3500.04,4800.0,1119.84,1590.96,4804.0
instance_1508,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,432.04,4800.0,4800.0,4800.0
instance_1284,35.8,2.68,1712.4,19.84,3286.08,67.56,29.72,4800.0,4800.0,396.52,5.0,0.08,3.4,2901.84,4800.0,1785.84,0.16,52.96,4800.0,4800.0,1.4,2725.16,453.24,434.76,0.6,75.72,3.44,4.56,196.6,3.64,1362.32
instance_754,382.96,0.04,4800.0,1630.32,4800.0,879.88,132.2,4800.0,270.28,349.64,0.48,0.0,3.08,4800.0,299.28,366.84,0.0,1506.36,0.04,4800.0,0.0,66.28,928.28,87.76,0.0,1042.6,3.56,0.0,1908.56,2.88,4800.0
instance_866,4800.0,16.88,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1.28,5.36,4800.0,4800.0,4800.0,667.4,4800.0,1.96,4800.0,2.4,4800.0,4800.0,4800.0,0.6,4800.0,5.4,6.2,4800.0,4.28,4800.0
instance_617,4800.0,222.8,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,302.68,4800.0,846.44,4800.0,4800.0,4800.0,512.76,4800.0,4800.0,547.68,4800.0,4800.0,4800.0
instance_271,46.16,4800.0,182.08,17.2,22.44,101.84,2889.96,454.72,106.28,47.84,4800.0,4800.0,95.08,267.2,4804.0,4804.0,4800.0,34.0,4800.0,4804.0,4800.0,4800.0,19.16,35.48,4800.0,24.52,95.56,4800.0,817.28,84.8,4804.0
instance_218,287.0,2589.08,30.0,4.04,5.24,96.32,226.76,947.24,14.16,10.84,4800.0,109.12,200.24,79.12,133.04,83.2,275.08,5.84,4800.0,115.0,96.44,146.64,47.56,7.12,416.6,9.04,192.76,1440.64,22.28,131.68,47.72
instance_817,4800.0,2.4,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1385.2,12.64,4.16,4800.0,4800.0,4800.0,10.76,4800.0,0.72,4800.0,1.32,4800.0,4800.0,4800.0,2.84,4800.0,3.96,7.08,4800.0,4.84,4800.0
instance_317,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,0.32,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,0.32,4800.0,4800.0,0.36,4800.0
instance_1210,4800.0,4800.0,269.76,201.76,209.76,22.92,19.24,41.32,144.28,122.0,4800.0,4800.0,93.56,102.28,68.44,219.52,4800.0,15.8,4800.0,69.0,4800.0,2006.92,215.4,40.08,4800.0,209.24,89.2,4800.0,175.64,98.84,89.48
instance_410,4800.0,4800.0,897.6,4142.0,588.96,4800.0,4800.0,4800.0,573.2,4800.0,4800.0,4800.0,2044.76,377.04,1631.4,584.76,4800.0,4800.0,4800.0,1533.24,4800.0,4800.0,2637.92,4800.0,4800.0,1553.24,2222.08,4800.0,3954.28,1881.36,3861.52
instance_916,4800.0,62.6,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3483.28,4800.0,4800.0,4800.0,4800.0,4800.0,82.64,4800.0,1011.52,4800.0,4800.0,4800.0,1848.92,4800.0,3438.92,352.4,4800.0,2013.36,4800.0
instance_1103,4800.0,1701.2,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,416.92,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1752.8,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_522,9.92,4800.0,1.32,0.6,0.76,1.08,1.44,5.4,1.24,0.8,4800.0,4800.0,1.6,4.72,1.56,1.24,4800.0,0.72,4800.0,1.12,4800.0,4.2,1.12,0.88,4800.0,0.76,1.6,4800.0,1.56,3.92,1.28
instance_357,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1460.08,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1398,4804.0,4800.0,1003.04,1095.52,3234.72,2177.4,1787.72,4804.0,4804.0,4358.8,4800.0,4800.0,2387.8,4804.0,4804.0,1995.04,4800.0,4800.0,4800.0,1049.4,4800.0,4800.0,1315.88,3394.08,4800.0,1012.76,2375.92,4800.0,961.76,4800.0,1272.48
instance_885,4800.0,42.32,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,52.2,4800.0,1881.04,2843.32,4800.0,270.52,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,51.88,51.64,4800.0,4800.0,4800.0,4800.0
