instance,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46
instance_601,46205.0,84.0,46289.0,66712.0,155864.0,2.0,1.0,3.0,1.0,44270.0,22441.0,61099.0,48309.0,2.315145700923372,0.021225566614702002,23102.5,0.010612783307351001,0.010612783307351001,1.4443604312039577,16.857142857142858,8.428571428571429,4.168809004299078,33.714285714285715,16.857142857142858,45.81162211881831,0.5710491197454192,0.4244084586562644,0.5717005076142132,0.9920454800799946,0.004542421598316481,1.0,0.7511628429544075,0.9927166257606548,0.5675365988644353,0.5,0.5717005076142132,0.9938490039481197,1.0,0.3363862573450054,0.7241425830435304,0.5734413821763619,0.4241983481247031,1.7248474444819177,0.4260959702461985,0.994466716647345,3.007887986625006
instance_208,4071.0,948.0,5019.0,13435.0,35210.0,2.0,1.0,3.0,6.0,9650.0,3779.0,8674.0,9867.0,1.587346483066617,1.033420171194641,2035.5,0.5167100855973205,0.5167100855973205,3.5385534967124923,14.645569620253164,7.322784810126582,7.7238493723849375,29.29113924050633,14.645569620253164,17.852124785065094,0.49559784152229486,0.307242260721386,0.4927318765825753,0.6021776504297994,0.19715989775631926,1.0,1.0177650429799425,0.7467229050164744,0.36793417827595953,0.5,0.4927318765825752,0.7424047230427814,1.0,0.2812802381838482,0.7344250093040565,0.4828855747939066,0.4092013336392183,0.9805260241182754,0.5271833552269164,0.7913168028065222,2.0305556332610672
instance_214,16489.0,108.0,16597.0,48967.0,114255.0,2.0,1.0,3.0,1.0,32644.0,16322.0,35453.0,24791.0,2.29724099904017,0.036065105070761945,8244.5,0.018032552535380972,0.018032552535380972,2.950352473338555,16.35185185185185,8.175925925925926,8.625052720371151,32.7037037037037,16.35185185185185,95.39062405239856,0.5714235700844602,0.42084810292766184,0.5725448710540586,0.9864753093983581,0.007728326987877994,1.0,0.7500153167503982,0.9909919287988583,0.5673873460897553,0.5,0.5725448710540587,0.992936546187431,1.0,0.33332652602773294,0.5062797394163416,0.5730217769333329,0.4244728464083167,0.809488924173515,0.42620074699078475,0.9941323081061229,1.4126669469800857
instance_290,468.0,88.0,556.0,1403.0,3795.0,5.0,4.0,9.0,1.0,412.0,990.0,1182.0,599.0,1.9052031361368496,0.7997148966500356,93.6,0.3998574483250178,0.3998574483250178,3.2284172661870505,12.75,6.375,18.205035971223023,66.0,33.0,48.36538461538461,0.5270092226613966,0.3251646903820817,0.5383464272353161,0.7194999999999999,0.14782608695652172,1.0,0.8975000000000001,0.8367892976588629,0.45048252874339834,0.5,0.5383464272353161,0.8547905982905983,1.0,0.7056307911617962,0.4269422665716322,0.5306283329469047,0.39764575790543794,0.8508230929747276,0.4580821222313892,0.8471873907558555,1.603425675085205
instance_468,1808.0,350.0,2158.0,4683.0,11434.0,2.0,1.0,3.0,43.0,3855.0,785.0,4134.0,2769.0,1.752936152039291,0.6886611146700833,904.0,0.3292761050608584,0.35938500960922487,2.170064874884152,9.214285714285714,4.405714285714286,4.075532900834106,18.428571428571427,8.811428571428571,10.706305309734514,0.5904320447787301,0.27470701416827004,0.617371177975393,0.7507035994667457,0.14719258352282666,0.9162210338680926,0.6936750111094652,0.8569294767507558,0.5290435605034511,0.47813953488372096,0.6173711779753929,0.8960278582130736,0.9162210338680926,0.16762758915225284,0.5912876361306855,0.6325771817688097,0.2847707995287039,0.8670173491128498,0.3265854634871619,0.7750493039589066,1.3706111666698115
instance_764,1274.0,35.0,1309.0,3523.0,8638.0,36.0,35.0,71.0,21.0,2231.0,1271.0,2731.0,2488.0,2.4320181663355096,0.019869429463525403,35.388888888888886,0.009934714731762702,0.009934714731762702,3.119938884644767,2.0,1.0,113.92589763177999,72.0,36.0,576.1868131868132,0.5272053716137995,0.46874276452882613,0.5274276377217554,0.9923144488361879,0.004051863857374392,1.0,0.8967940272288099,1.0191461698755053,0.5375258568706126,0.5,0.5274276377217554,1.019575834793226,1.0,0.3607720692591541,0.70621629293216,0.527166020913524,0.4817191676596104,0.1494131150243822,0.4726151741595659,1.0187913495352021,0.2834270592127026
instance_230,6992.0,76.0,7068.0,33866.0,91302.0,17.0,16.0,33.0,1.0,28718.0,5147.0,26620.0,18186.0,2.4478237760585837,0.24815449123014233,411.29411764705884,0.12407724561507116,0.12407724561507116,5.8357385398981325,110.57894736842105,55.28947368421053,130.9978777589134,1989.578947368421,994.7894736842105,1466.3009153318078,0.5482355260563844,0.4057413857308712,0.5531255277570026,0.9160523424233343,0.04602308821274452,1.0,0.8240335630806114,0.917822886874234,0.5076712686897663,0.5,0.5531255277570025,0.9260094331018488,1.0,0.1519813382153192,0.5369987598181066,0.5680224057120942,0.40101637120174116,3.280410118215045,0.42681462563009054,0.9283267847787277,5.775142116273741
instance_262,8.0,2.0,10.0,18.0,51.0,3.0,2.0,5.0,1.0,1.0,16.0,10.0,10.0,1.9444444444444444,0.8888888888888888,2.6666666666666665,0.4444444444444444,0.4444444444444444,2.6,8.0,4.0,7.8,24.0,12.0,16.625,0.49019607843137253,0.3529411764705882,0.4857142857142857,0.68,0.15686274509803919,1.0,1.04,0.857843137254902,0.4166666666666667,0.5,0.4857142857142857,0.85,1.0,0.8888888888888888,0.5555555555555556,0.4967741935483871,0.43548387096774194,0.7741935483870968,0.5046728971962616,0.8653846153846154,1.5584415584415585
instance_29,454.0,38.0,492.0,1109.0,2667.0,21.0,20.0,41.0,1.0,779.0,329.0,765.0,853.0,2.146979260595131,0.25788999098286747,21.61904761904762,0.12894499549143373,0.12894499549143373,2.768292682926829,7.526315789473684,3.763157894736842,86.10365853658537,160.42105263157896,80.21052631578948,215.46696035242292,0.48931383577052867,0.45706786651668546,0.48803023939521206,0.8904214559386974,0.05361829771278591,1.0,1.0436781609195402,0.9674880948251513,0.47216344652953623,0.5,0.4880302393952121,0.9649501240569144,1.0,0.29666366095581603,0.7691614066726781,0.4865402096842616,0.5164012219790711,0.47831742254855375,0.5145336282375113,1.0057286504587317,0.9830994705637094
instance_306,10431.0,12.0,10443.0,310804.0,916270.0,3.0,2.0,5.0,1.0,302733.0,8070.0,285018.0,54827.0,2.7597649965894906,0.1882987348940168,3477.0,0.0941493674470084,0.0941493674470084,33.08120271952504,4877.0,2438.5,112.22053049889878,19507.333333333332,9753.666666666666,14599.0754481833,0.6229637552249883,0.3451002433780436,0.6313535708706307,0.9487353780551259,0.03193600139696814,1.0,0.6052298253513033,0.9372049347927259,0.5917076822189641,0.5,0.6313535708706306,0.9498268193873722,1.0,0.025964916796437625,0.17640377858714817,0.6623223684248439,0.30430215654931936,29.34930929778368,0.3259370332445732,0.9011617237714238,44.312725489829276
instance_92,2146.0,14.0,2160.0,18072.0,67049.0,3.0,2.0,5.0,72.0,4128.0,13872.0,9085.0,8610.0,3.5133355467020806,0.1967684816290394,715.3333333333334,0.0983842408145197,0.0983842408145197,16.443981481481483,254.0,127.0,60.68379629629629,762.0,381.0,6564.031220876049,0.47025309848021596,0.5032289817894375,0.468587088340447,0.9436092610212496,0.026517919730346465,1.0,1.1265144307009198,0.9531419323228812,0.4466300028423663,0.5,0.468587088340447,0.9497651462282848,1.0,0.7675962815405046,0.4764276228419655,0.4373290978944431,0.543295133397262,3.53269944839132,0.5656786046867338,0.9655646513160904,8.077897092600955
instance_410,636.0,31.0,667.0,1850.0,4650.0,12.0,11.0,23.0,1.0,1400.0,449.0,1181.0,1573.0,2.135135135135135,0.3783783783783784,53.0,0.1891891891891892,0.1891891891891892,3.6431784107946026,22.580645161290324,11.290322580645162,63.42728635682159,299.0967741935484,149.5483870967742,161.27987421383648,0.4774193548387096,0.44731182795698926,0.4734177215189873,0.8423423423423423,0.07526881720430108,1.0,1.0945945945945945,0.8908669777507269,0.42175221478325553,0.5,0.47341772151898737,0.8833999093433055,1.0,0.2427027027027027,0.8502702702702702,0.4679828973843058,0.49680729819166575,1.2543859933796326,0.5362430247124473,0.9338182846925084,2.6804099047011443
instance_181,52.0,3.0,55.0,229.0,594.0,2.0,1.0,3.0,17.0,130.0,82.0,176.0,79.0,1.755458515283843,0.8384279475982532,26.0,0.4192139737991266,0.4192139737991266,3.272727272727273,64.0,32.0,7.163636363636364,128.0,64.0,19.46153846153846,0.6969696969696969,0.1414141414141414,0.7910447761194029,0.7681159420289855,0.1616161616161616,1.0,0.4347826086956522,0.7158119658119658,0.5662393162393161,0.5,0.7910447761194029,0.8124303232998884,1.0,0.35807860262008734,0.34497816593886466,0.6626712328767123,0.18292281348788197,3.013698630136986,0.2576530612244898,0.5422686450605232,4.547803617571059
instance_632,591.0,33.0,624.0,1895.0,4793.0,14.0,13.0,27.0,2.0,1449.0,444.0,1314.0,1297.0,2.2021108179419526,0.32717678100263853,42.214285714285715,0.16358839050131926,0.16358839050131926,3.8221153846153846,18.78787878787879,9.393939393939394,69.5849358974359,247.63636363636363,123.81818181818181,251.82571912013537,0.5023993323596913,0.43292301272689343,0.5027558111670261,0.8712624584717608,0.0646776549134154,1.0,0.9904485049833887,0.9192593683046659,0.46216298938490036,0.5,0.5027558111670262,0.9199116312798287,1.0,0.23430079155672823,0.6844327176781002,0.5020927219145253,0.47623895511112224,0.8859672440806983,0.4976908964382869,0.9564812085943584,1.7645490671572066
instance_695,1054.0,86.0,1140.0,2573.0,6195.0,45.0,44.0,89.0,1.0,1811.0,761.0,1773.0,1981.0,2.1472988729109987,0.26039642440730665,23.42222222222222,0.13019821220365332,0.13019821220365332,2.7736842105263158,7.790697674418604,3.895348837209302,185.77105263157895,353.30232558139534,176.65116279069767,464.2865275142315,0.48958837772397096,0.45633575464083936,0.48832579185520364,0.88954830201121,0.05407586763518967,1.0,1.0425321463897133,0.9646176677341248,0.4710476864337862,0.5,0.4883257918552036,0.9621300420235098,1.0,0.2957636999611349,0.7699183832102604,0.48639341121461327,0.5156638999237184,0.48839256622955335,0.5146889800577558,1.0040056167176457,1.004110160559017
instance_232,20.0,20.0,40.0,22.0,97.0,20.0,20.0,40.0,1.0,3.0,18.0,3.0,4.0,2.772727272727273,1.6363636363636365,1.0,0.8181818181818182,0.8181818181818182,1.0,1.8,0.9,21.45,37.8,18.0,53.3,0.5876288659793815,0.2268041237113402,0.6393442622950819,0.6842105263157895,0.18556701030927836,1.0,0.7017543859649122,1.2577319587628866,0.8041237113402062,0.5,0.639344262295082,1.368421052631579,1.0,0.8181818181818182,0.18181818181818182,0.5964252116650988,0.4684854186265287,0.37253057384760113,0.36350364963503645,1.1608391608391608,0.6246056782334385
instance_486,50458.0,324.0,50782.0,198368.0,721483.0,37.0,36.0,73.0,1381.0,220.0,196767.0,13408.0,160845.0,3.565045773511857,0.07204791095337958,1363.7297297297298,0.042567349572511695,0.02948056138086788,8.634693395297546,44.111111111111114,26.061728395061728,314.40583277539287,1628.4938271604938,962.3086419753087,2035.3643228031233,0.3922420902502208,0.5960542382842008,0.39189978379249735,0.9793353969667415,0.008105527087956334,1.4439124487004105,1.5494459285643614,0.9864847849509372,0.38660317393686056,0.5908200391827595,0.39189978379249735,0.9856238877633887,1.4439124487004102,0.991929141797064,0.8108414663655429,0.3954969928675328,0.5965040621068092,1.2808634757079556,0.6047798970244905,0.986767733276296,3.238617483336886
instance_735,56129.0,45.0,56174.0,74975.0,174051.0,2.0,1.0,3.0,1.0,50872.0,24102.0,65865.0,51307.0,2.2000266755585196,0.12142714238079359,28064.5,0.060713571190396796,0.060713571190396796,1.3164631324100118,202.3111111111111,101.15555555555555,3.3949335991739953,404.6222222222222,202.3111111111111,285.3468438774965,0.5751187870221947,0.39872795904648634,0.5792648547715327,0.9545254745254745,0.026153253931318978,1.0,0.7387712287712288,0.9484532813220292,0.5494056522625889,0.5,0.5792648547715327,0.95529074107848,1.0,0.3214671557185729,0.6843214404801601,0.58535015643923,0.39517179091347104,24.709841333343963,0.4111316120122704,0.9530252984541538,42.21377761929289
instance_607,63.0,7.0,70.0,446.0,2805.0,2.0,1.0,3.0,0.0,2.0,444.0,21.0,49.0,4.060538116591928,2.2286995515695067,31.5,1.1143497757847534,1.1143497757847534,21.085714285714285,142.0,71.0,36.042857142857144,284.0,142.0,707.2222222222222,0.4737967914438503,0.3490196078431373,0.4594146880176698,0.6260346124905944,0.17718360071301248,1.0,1.1106094808126412,0.7173697761933057,0.3295702119231531,0.5,0.45941468801766977,0.6955940138784383,1.0,0.9955156950672646,0.10986547085201794,0.48499693815064304,0.34678279013857705,2.028985507246377,0.5252490553074545,0.6733606376888184,4.183501683501683
instance_661,82488.0,22696.0,105184.0,248821.0,640376.0,2.0,1.0,3.0,132.0,179646.0,69043.0,149912.0,182488.0,1.5482294500866085,1.0254118422480418,41244.0,0.5127059211240209,0.5127059211240209,3.076969881350776,11.24180472329926,5.62090236164963,6.736956191055674,22.48360944659852,11.24180472329926,13.294370090194937,0.4945969243069697,0.3061888640423751,0.4910183993022386,0.5972190649390012,0.19921421165065525,1.0,1.0218483998888637,0.7670898157728997,0.3766552134618584,0.5,0.4910183993022387,0.7615397406476567,1.0,0.277480598502538,0.7334107651685348,0.4879942890503523,0.4178059449406138,0.8543722204029959,0.5190175342214897,0.816018134183863,1.7507832357334
instance_398,108.0,7.0,115.0,298.0,746.0,4.0,3.0,7.0,1.0,224.0,73.0,189.0,245.0,2.087248322147651,0.4161073825503356,27.0,0.2080536912751678,0.2080536912751678,3.391304347826087,17.714285714285715,8.857142857142858,19.982608695652175,90.28571428571429,45.142857142857146,47.24074074074074,0.4772117962466488,0.4396782841823056,0.47266881028938906,0.8258426966292135,0.08310991957104558,1.0,1.0955056179775282,0.8878214675801808,0.41964551683050344,0.5,0.47266881028938906,0.8793695380774033,1.0,0.24496644295302014,0.8221476510067114,0.4739010989010989,0.483164597747931,1.1885138670852957,0.5305139186295502,0.9183911936305321,2.507936507936508
instance_705,63203.0,960.0,64163.0,696375.0,2308617.0,9.0,8.0,17.0,72.0,58199.0,638104.0,461086.0,184422.0,2.9788217555196552,0.3363704900376952,7022.555555555556,0.1681852450188476,0.1681852450188476,17.163349594002774,244.0,122.0,250.49770116733944,2196.0,1098.0,756.1916681170197,0.5229819411361868,0.4262863870447112,0.5255770768765755,0.9029953659415338,0.050731671819102084,1.0,0.9121119131331453,0.9121846665845277,0.4794233506351297,0.5,0.5255770768765755,0.9167111001836405,1.0,0.9163223837731107,0.26483144857296714,0.4330202342699354,0.5378432080939293,2.485227528518253,0.5723610720640988,0.9486109392305773,5.739287293833517
instance_425,11467.0,537.0,12004.0,47114.0,119269.0,1.0,1.0,2.0,1.0,36100.0,11013.0,39195.0,33384.0,2.204291717960691,0.32720635055397546,11467.0,0.16360317527698773,0.16360317527698773,4.418193935354882,28.707635009310987,14.353817504655494,8.194268577140953,28.707635009310987,14.353817504655494,87.33914711781634,0.5553245185253503,0.38004846188028746,0.5635369223806727,0.8836229674029562,0.06462701959436233,1.0,0.8007488714085124,0.9115230237706942,0.5136768794948617,0.5,0.5635369223806728,0.9250030610190186,1.0,0.23375217557413933,0.7085791908986713,0.5591470137413612,0.42533422774656243,0.7722377234243353,0.43646307761932734,0.9647983364164584,1.381099611454853
instance_111,5330.0,134.0,5464.0,15583.0,36886.0,2.0,1.0,3.0,3.0,10147.0,5433.0,12124.0,12356.0,2.34986844638388,0.017198228839119555,2665.0,0.008599114419559777,0.008599114419559777,3.3739019033674964,2.0,1.0,5.153184480234261,4.0,2.0,25.84296435272045,0.5002168844548066,0.496150300927181,0.50021847178983,0.9927375210015716,0.003632814618012254,1.0,0.9991328383285459,1.0176924206105746,0.5090685473899146,0.5,0.5002184717898301,1.01769565004739,1.0,0.3486491689661811,0.7929153564782134,0.5004435455255127,0.5072413125991694,0.1938826201121283,0.4995521960306656,1.0153833626927438,0.38742156202361117
instance_335,11704.0,3500.0,15204.0,33374.0,85205.0,2.0,1.0,3.0,19.0,24568.0,8787.0,19239.0,24535.0,1.5426679451069696,1.0103673518307665,5852.0,0.5051836759153833,0.5051836759153833,2.8147855827413837,9.634285714285713,4.817142857142857,6.151802157327019,19.268571428571427,9.634285714285713,11.253673957621325,0.4977290065137022,0.3043952819670207,0.49624162377391473,0.6024428776910562,0.19787571151927705,1.0,1.0091254214907213,0.7849449217465674,0.3895223425406051,0.5,0.4962416237739148,0.7825992406369463,1.0,0.2632887876790316,0.7351531132018937,0.4914113265000951,0.42249184979398946,0.7964964519724856,0.5135620143390719,0.8307142329509006,1.620834541289987
instance_227,4571.0,66.0,4637.0,13585.0,31770.0,2.0,1.0,3.0,0.0,9014.0,4571.0,9459.0,5083.0,2.3262421788737577,0.012366580787633419,2285.5,0.006183290393816709,0.006183290393816709,2.950398964847962,2.5454545454545454,1.2727272727272727,8.420746172094026,5.090909090909091,2.5454545454545454,39.04878582367097,0.5693736229146994,0.4279823733081523,0.5697424213657364,0.9953562938802586,0.0026440037771482527,1.0,0.7563159931450052,1.0090744933210956,0.5749125451631645,0.5,0.5697424213657363,1.0097280977297658,1.0,0.33647405226352595,0.3741626794258373,0.5724063163888828,0.4319013577911024,0.12925461275184222,0.42732628431997544,1.010074223135398,0.22580920065184762
instance_789,5230.0,95.0,5325.0,14230.0,32913.0,2.0,1.0,3.0,0.0,11156.0,3074.0,11138.0,8333.0,2.257413914265636,0.05551651440618412,2615.0,0.02775825720309206,0.02775825720309206,2.7340845070422537,8.31578947368421,4.157894736842105,7.4895774647887325,16.63157894736842,8.31578947368421,36.54187380497132,0.5576519916142558,0.4303466715279677,0.5590698253587771,0.978478805709927,0.012001336857776563,1.0,0.793233082706767,0.9937257672016596,0.5555620911239487,0.5,0.5590698253587771,0.9962523213012162,1.0,0.21602248770203794,0.5855938158819396,0.5624526873580621,0.43667055184389425,0.48581530183949817,0.4364456452567294,0.9979961920169279,0.863744298425272
instance_652,5330.0,134.0,5464.0,15583.0,36886.0,2.0,1.0,3.0,3.0,10147.0,5433.0,12124.0,12356.0,2.34986844638388,0.017198228839119555,2665.0,0.008599114419559777,0.008599114419559777,3.3739019033674964,2.0,1.0,5.153184480234261,4.0,2.0,25.84296435272045,0.5002168844548066,0.496150300927181,0.50021847178983,0.9927375210015716,0.003632814618012254,1.0,0.9991328383285459,1.0176924206105746,0.5090685473899146,0.5,0.5002184717898301,1.01769565004739,1.0,0.3486491689661811,0.7929153564782134,0.5004435455255127,0.5072413125991694,0.1938826201121283,0.4995521960306656,1.0153833626927438,0.38742156202361117
instance_441,80789.0,530.0,81319.0,228518.0,532854.0,531.0,530.0,1061.0,1.0,152698.0,75819.0,171287.0,113974.0,2.1909521350615706,0.14082916881821125,152.14500941619585,0.07041458440910563,0.07041458440910563,2.810142771062113,60.72075471698113,30.360377358490567,2412.0679668958055,29158.188679245282,14579.094339622641,16604.184616717623,0.5711433150544051,0.398658919704084,0.5757162373769654,0.9471275169549446,0.030197765241510806,1.0,0.7508740339624624,0.9457685558263027,0.5444943143897654,0.5,0.5757162373769654,0.9533409567052338,1.0,0.33178567990267727,0.49875283347482474,0.5850821182513041,0.40118756053522076,2.507859241211811,0.4120425386147336,0.9669083406200571,4.286337187517047
instance_734,30.0,30.0,60.0,32.0,147.0,30.0,30.0,60.0,1.0,3.0,28.0,3.0,4.0,2.84375,1.75,1.0,0.875,0.875,1.0,1.8666666666666667,0.9333333333333333,31.466666666666665,57.86666666666667,28.0,73.53333333333333,0.5918367346938775,0.21768707482993196,0.6483516483516484,0.6781609195402298,0.19047619047619047,1.0,0.6896551724137931,1.238095238095238,0.802721088435374,0.5,0.6483516483516484,1.3563218390804597,1.0,0.875,0.125,0.5979557069846678,0.44633730834752977,0.38160136286201024,0.354054054054054,1.1101694915254237,0.6381766381766383
instance_21,103.0,1.0,104.0,306.0,6014.0,2.0,1.0,3.0,0.0,0.0,306.0,103.0,105.0,19.320261437908496,0.3333333333333333,51.5,0.16666666666666666,0.16666666666666666,5.355769230769231,102.0,51.0,10.673076923076923,204.0,102.0,775.3980582524272,0.9073827735284336,0.084137013634852,0.9144113667117728,0.9906542056074767,0.008480212836714332,1.0,0.10207073483599047,0.9925836478637224,0.9076297700188233,0.5,0.9144113667117727,1.0002722076036656,1.0,1.0,0.3431372549019608,0.9343971631205675,0.060152860979136545,0.6269503546099291,0.06030150753768844,0.9169246916819731,0.6709677419354838
