instance,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37
instance_101,55320.0,249015.0,0.02128,25606.98828,5213.09521,20002.0,50000.0,0.22216,5e-05,3.25235,2e-05,0.00273,0.00271,5e-05,0.39225,2e-05,0.00018,0.00016,0.46926,0.20145,0.09091,0.5,0.40909,0.50207,0.53656,0.0,1.0,1.0,0.02131,0.21279,0.97872,4e-05,0.0,2e-05,0.00205,0.00203,0.80852
instance_78,68900.0,310303.0,0.02128,47035.96875,8551.39062,18.0,50000.0,0.22204,4e-05,2.91056,2e-05,0.00124,0.00122,4e-05,0.39205,1e-05,0.00015,0.00013,0.46783,0.21251,0.09091,0.5,0.40909,0.49808,0.54115,0.0,1.0,1.0,0.0213,0.21279,0.97872,3e-05,0.0,2e-05,0.00093,0.00091,0.80852
instance_420,82070.0,915875.0,0.01142,329.94836,60.30947,1.0,341.0,0.08961,3e-05,3.46499,0.0,0.00116,0.00116,3e-05,1.56247,1e-05,0.00413,0.00412,0.74023,0.29473,0.01047,0.98947,0.979,0.71427,0.35704,0.0,1.0,1.0,0.03219,0.61664,0.99963,1e-05,0.0,0.0,0.00036,0.00036,0.40263
instance_542,2236.0,12138.0,0.13536,1889.06567,6143.57764,8.0,98064.0,0.18421,0.00101,1.74946,0.00016,0.03271,0.03254,0.00101,0.54652,0.00045,0.01655,0.0161,0.3554,0.74566,0.04,0.99748,0.95748,0.34796,0.86537,0.0,1.0,1.0,0.1417,0.80038,0.87205,0.00065,0.0,0.0,0.03262,0.03262,0.8003
instance_521,392515.0,17367985.0,0.00977,731.99323,1171.32068,2.0,7498.0,0.0226,1e-05,1.89047,0.0,0.00024,0.00024,1e-05,0.17529,0.0,1e-05,1e-05,0.7152,0.34755,0.0,0.99329,0.99329,0.63188,0.2308,0.0,1.0,1.0,0.01018,0.03916,0.17911,0.0,0.0,0.0,8e-05,8e-05,0.07655
instance_57,64290.0,287790.0,0.02128,47018.92969,8540.72461,162.0,50000.0,0.22339,5e-05,2.92954,1e-05,0.00135,0.00133,5e-05,0.39198,2e-05,0.00016,0.00014,0.46808,0.21143,0.09091,0.5,0.40909,0.49845,0.54072,0.0,1.0,1.0,0.02131,0.21279,0.97872,4e-05,0.0,1e-05,0.00101,0.001,0.80852
instance_528,307678.0,13856421.0,0.00364,1.0,0.0,1.0,1.0,0.0222,1e-05,0.0,0.0,4e-05,4e-05,1e-05,0.17464,0.0,2e-05,1e-05,0.57957,0.3472,0.0,0.99663,0.99663,0.63608,0.24682,0.0,1.0,1.0,0.00364,0.03737,0.22814,0.0,0.0,0.0,2e-05,2e-05,0.08946
instance_236,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.2126,1.24344,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_344,7520.0,25262.0,0.01017,2.97665,2.00375,1.0,9.0,0.29768,0.00033,0.6767,8e-05,0.00143,0.00135,0.00033,0.94045,0.00013,0.00332,0.00319,0.41034,0.39103,0.125,0.96154,0.83654,0.38095,0.68498,0.0,1.0,1.0,0.01639,0.79368,0.95301,0.00023,0.0,4e-05,0.00059,0.00055,0.83616
instance_318,21022.0,184475.0,0.00369,2.70925,1.27465,2.0,5.0,0.11396,0.00017,3.79177,1e-05,0.00481,0.0048,0.00017,0.21803,5e-05,0.00095,0.0009,0.45443,0.37608,0.0,0.85714,0.85714,0.10896,1.94162,0.0,1.0,1.0,0.00419,0.17008,0.23994,0.00017,0.0,0.0,0.0048,0.0048,0.96894
instance_181,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.22396,1.20037,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_565,2393.0,14830.0,0.12616,1529.40247,3872.90918,20.0,65212.0,0.16136,0.00096,2.0808,0.00013,0.03945,0.03931,0.00096,0.42268,0.00042,0.00501,0.0046,0.3608,0.74135,0.02083,0.99804,0.9772,0.39709,0.74611,0.0,1.0,1.0,0.13635,0.74956,0.84666,0.00057,0.0,0.0,0.03425,0.03425,0.74895
instance_45,17997976.0,23364255.0,0.64742,177.1852,49.51875,20.0,252.0,0.77032,0.0,0.0,0.0,0.03279,0.03279,0.0,0.0,0.0,1e-05,1e-05,0.54947,0.5988,0.0,1.0,1.0,0.4582,0.0,0.0,1.0,1.0,0.35173,0.38888,0.71807,0.0,0.0,0.0,0.03279,0.03279,0.71807
instance_541,11237.0,67515.0,0.10753,2790.03735,10067.46387,4.0,255320.0,0.16644,0.00023,5.63906,3e-05,0.07169,0.07166,0.00023,0.48929,9e-05,0.00632,0.00623,0.46377,0.43306,0.025,1.0,0.975,0.55091,0.57051,0.0,1.0,1.0,0.18544,0.50891,0.74034,7e-05,0.0,1e-05,0.00946,0.00945,0.47641
instance_341,17759.0,64474.0,0.00802,2.74081,1.75989,1.0,9.0,0.27544,0.00013,0.45975,3e-05,0.00056,0.00053,0.00013,0.54478,6e-05,0.00141,0.00135,0.37066,0.4537,0.08333,0.96154,0.87821,0.33782,0.78956,0.0,1.0,1.0,0.01126,0.81797,0.97318,0.0001,0.0,2e-05,0.00026,0.00025,0.86232
instance_339,40277.0,146448.0,0.00785,2.68,1.718,1.0,9.0,0.27503,6e-05,0.53151,1e-05,0.00025,0.00023,6e-05,0.70738,2e-05,0.00062,0.0006,0.37602,0.45504,0.08333,0.96154,0.87821,0.33996,0.78817,0.0,1.0,1.0,0.01097,0.81654,0.97215,4e-05,0.0,1e-05,0.00012,0.00011,0.86039
instance_628,6868.0,51038.0,0.09985,2047.21069,5802.62939,4.0,137348.0,0.13457,0.00041,3.84684,2e-05,0.07132,0.0713,0.00041,0.49289,0.00015,0.01835,0.0182,0.40818,0.58967,0.0,1.0,1.0,0.5214,0.56768,0.0,1.0,1.0,0.11921,0.44959,0.67371,0.00011,0.0,0.0,0.02651,0.02651,0.44968
instance_454,214821.0,3504563.0,0.00542,563.27606,99.85713,1.0,581.0,0.0613,1e-05,3.48111,0.0,0.00052,0.00052,1e-05,1.80018,0.0,0.0027,0.00269,0.76229,0.29656,0.03333,0.98947,0.95614,0.71605,0.33165,0.0,1.0,1.0,0.02159,0.61244,0.99984,0.0,0.0,0.0,0.00016,0.00016,0.38193
instance_67,16135.0,67838.0,0.02381,47467.92188,7902.28564,221.0,50000.0,0.23785,0.00018,1.95606,6e-05,0.00248,0.00242,0.00018,0.36648,6e-05,0.00056,0.0005,0.46811,0.20598,0.1,0.5,0.4,0.49827,0.54246,0.0,1.0,1.0,0.02392,0.21438,0.97619,0.00014,0.0,4e-05,0.00186,0.00181,0.80955
instance_37,804.0,12395.0,0.02808,159.68678,364.07489,1.0,1000.0,0.06486,0.00288,1.30955,0.00016,0.02049,0.02033,0.00288,0.23514,0.00124,0.00498,0.00373,0.36657,1.03137,0.00394,0.99576,0.99183,0.35501,0.91536,0.0,1.0,1.0,0.02808,0.67092,0.98774,0.00238,1.40007,8e-05,0.01977,0.01969,0.83824
instance_405,5171.0,19570.0,0.00848,6149339.5,1261212.875,2698460.0,8024793.0,0.26423,0.00055,1.66894,5e-05,0.00705,0.007,0.00055,0.40202,0.00019,0.00329,0.00309,0.46333,0.53095,0.0,1.0,1.0,0.45782,0.54231,0.0,1.0,1.0,0.01277,0.47338,0.80419,0.00032,0.0,0.0,0.00434,0.00434,0.69571
instance_282,1547.0,6979.0,0.00072,2.4,1.0198,1.0,4.0,0.22166,0.0015,0.52063,0.00043,0.00444,0.00401,0.0015,0.47861,0.00065,0.0084,0.00776,0.42459,0.31525,0.2,0.88889,0.68889,0.35639,0.81493,0.0,1.0,1.0,0.01003,0.81072,0.92549,0.00104,0.0,0.0,0.0033,0.0033,0.80742
instance_368,35806.0,167622.0,0.00541,4691899.0,2671957.25,403731.0,12101968.0,0.21361,8e-05,2.70601,1e-05,0.00384,0.00384,8e-05,0.51408,3e-05,0.00209,0.00207,0.44035,0.54545,0.0,1.0,1.0,0.45123,0.50492,0.0,1.0,1.0,0.00713,0.53138,0.76143,4e-05,0.0,0.0,0.00214,0.00214,0.68236
instance_203,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21226,1.24479,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_218,18169.0,112632.0,0.16218,1726621.875,4791506.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.2021,1.28445,0.0,0.99979,0.99979,0.46828,0.47799,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_20,344.0,3432.0,0.06993,143.1375,348.11182,1.0,1000.0,0.10023,0.00967,0.57599,0.00058,0.02972,0.02914,0.00967,0.32232,0.00291,0.01744,0.01453,0.76852,0.2235,0.28889,0.98361,0.69472,0.7327,0.37829,0.0,1.0,1.0,0.03963,0.20396,0.57255,0.00029,0.0,0.00029,0.00029,0.0,0.06993
instance_26,3004.0,37639.0,0.02808,601.57806,853.77515,1.0,2000.0,0.07981,0.00072,0.95187,3e-05,0.00563,0.00561,0.00072,0.22019,0.00033,0.00133,0.001,0.26629,1.2027,0.0,1.0,1.0,0.18135,1.66517,0.0,1.0,1.0,0.02808,0.82667,0.98276,0.00066,0.0,0.0,0.00561,0.00561,0.9234
instance_89,1258255.0,3760945.0,0.00122,47026.19922,8569.50098,162.0,50000.0,0.33456,0.0,0.0,0.0,8e-05,8e-05,0.0,0.0,0.0,0.00023,0.00023,0.49425,0.06951,0.06667,0.99656,0.9299,0.43383,0.0,0.0,1.0,1.0,0.00029,0.64638,0.99892,0.0,0.0,0.0,8e-05,8e-05,0.99892
instance_333,1360646.0,12848872.0,0.00044,2.18951,0.7298,2.0,5.0,0.1059,0.0,0.0,0.0,0.00077,0.00077,0.0,0.0,0.0,4e-05,4e-05,0.43847,0.2772,0.0,0.92308,0.92308,0.07726,0.0,0.0,1.0,1.0,0.00151,0.12307,0.1765,0.0,0.0,0.0,0.00077,0.00077,0.99388
instance_330,131373.0,929034.0,0.00238,2.35054,0.96372,2.0,5.0,0.14141,3e-05,5.87896,0.0,0.00201,0.00201,3e-05,0.22704,1e-05,0.00019,0.00018,0.4633,0.30573,0.0,0.875,0.875,0.1149,1.83997,0.0,1.0,1.0,0.00315,0.18644,0.26075,3e-05,0.0,0.0,0.00201,0.00201,0.97524
instance_315,93497.0,562036.0,0.0029,2.37891,0.99657,2.0,5.0,0.16635,4e-05,5.57845,0.0,0.00277,0.00276,4e-05,0.24353,1e-05,0.00019,0.00018,0.49082,0.31265,0.0,0.875,0.875,0.14003,1.67013,0.0,1.0,1.0,0.00611,0.2129,0.30266,4e-05,0.0,0.0,0.00276,0.00276,0.94764
instance_349,71792.0,405971.0,0.00272,140.90045,186.33946,1.0,625.0,0.17684,3e-05,0.77081,0.0,0.00027,0.00026,3e-05,0.39276,1e-05,0.00029,0.00028,0.32245,0.61702,0.05,0.97222,0.92222,0.2321,1.16896,0.0,1.0,1.0,0.00204,0.86438,0.9779,3e-05,0.0,0.0,0.00025,0.00024,0.90527
instance_168,125540.0,577357.0,0.02128,29420.59766,6619.90332,20000.0,50000.0,0.21744,2e-05,4.13884,1e-05,0.0012,0.00119,2e-05,0.39257,1e-05,8e-05,7e-05,0.46092,0.25821,0.09091,0.5,0.40909,0.48232,0.5573,0.0,1.0,1.0,0.02129,0.21278,0.97872,2e-05,0.0,1e-05,0.0009,0.00089,0.80851
instance_82,11175.0,1654881.0,0.00059,47160.96094,8277.56152,269.0,50000.0,0.00675,0.00027,0.0,0.00027,0.00027,0.0,0.00027,0.02205,9e-05,0.00027,0.00018,0.3334,0.0012,0.33258,0.33483,0.00225,0.33614,0.04526,0.0,1.0,1.0,0.00059,0.00059,1.0,0.00027,0.0,0.00027,0.00027,0.0,1.0
instance_627,4545.0,26734.0,0.09531,2510.13306,7108.49463,8.0,85972.0,0.17001,0.00048,3.63999,7e-05,0.06969,0.06961,0.00048,0.44673,0.00022,0.011,0.01078,0.54179,0.3878,0.02326,1.0,0.97674,0.58485,0.47913,0.0,1.0,1.0,0.23842,0.61289,0.98474,0.00021,0.0,4e-05,0.01358,0.01354,0.58828
instance_609,3666.0,21282.0,0.12776,2378.03931,8626.58789,4.0,273128.0,0.17226,0.00062,2.10928,9e-05,0.03139,0.03129,0.00062,0.48855,0.00027,0.01118,0.01091,0.37084,0.70706,0.01754,0.99842,0.98088,0.36961,0.80643,0.0,1.0,1.0,0.13495,0.78301,0.86406,0.00039,0.0,0.0,0.02974,0.02974,0.78273
instance_332,149513.0,1213821.0,0.00164,2.47106,1.09146,2.0,5.0,0.12318,2e-05,5.90153,0.0,0.00178,0.00178,2e-05,0.21349,1e-05,0.00017,0.00016,0.44187,0.316,0.0,0.875,0.875,0.09779,1.99928,0.0,1.0,1.0,0.00291,0.16384,0.22758,2e-05,0.0,0.0,0.00178,0.00178,0.98762
instance_279,18169.0,112632.0,0.16218,1726621.875,4791506.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20165,1.28747,0.0,0.99979,0.99979,0.46828,0.47799,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_11,929.0,6593.0,0.09176,471.97354,752.11377,1.0,2000.0,0.14091,0.00391,0.61657,0.00015,0.01062,0.01047,0.00391,0.33025,0.00108,0.00646,0.00538,0.6903,0.27845,0.0,0.98551,0.98551,0.6615,0.44347,0.0,1.0,1.0,0.04262,0.19475,0.36038,0.00015,0.0,0.00015,0.00015,0.0,0.09176
instance_390,17045.0,78503.0,0.01732,25291358.0,5026858.0,7282728.0,35407204.0,0.21713,0.00017,4.93882,1e-05,0.0176,0.01759,0.00017,1.37696,6e-05,0.00921,0.00915,0.41089,0.24372,0.28571,1.0,0.71429,0.42014,0.55936,0.0,1.0,1.0,0.01753,0.65507,0.81952,8e-05,0.0,1e-05,0.00897,0.00896,0.68869
instance_229,18169.0,112632.0,0.16218,1726621.875,4791506.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20178,1.28608,0.0,0.99979,0.99979,0.46828,0.47799,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_593,4371.0,27216.0,0.1092,2166.03101,6420.56641,4.0,135180.0,0.1606,0.00053,3.99282,7e-05,0.08499,0.08491,0.00053,0.50583,0.00023,0.01876,0.01853,0.4797,0.49292,0.02632,0.99741,0.97109,0.54584,0.5296,0.0,1.0,1.0,0.18871,0.52135,0.98196,0.00018,0.0,4e-05,0.01036,0.01032,0.49394
instance_204,18169.0,112632.0,0.16218,1726621.875,4791506.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20166,1.28732,0.0,0.99979,0.99979,0.46828,0.47799,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_440,214438.0,4105508.0,0.00462,563.27606,99.85713,1.0,581.0,0.05223,1e-05,3.36045,0.0,0.00044,0.00044,1e-05,1.6585,0.0,0.0027,0.0027,0.7811,0.28697,0.09091,0.98947,0.89856,0.7197,0.33172,0.0,1.0,1.0,0.01666,0.5879,0.99986,0.0,0.0,0.0,0.00014,0.00014,0.36923
instance_10,500.0,12243.0,0.02842,159.68678,364.07489,1.0,1000.0,0.04084,0.00757,0.84654,0.00016,0.02597,0.02581,0.00757,0.31974,0.002,0.012,0.01,0.78545,0.26369,0.13281,0.99576,0.86295,0.75036,0.29602,0.0,1.0,1.0,0.01601,0.12758,0.44973,8e-05,0.0,8e-05,8e-05,0.0,0.02842
instance_232,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19231,1.31939,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_69,12720.0,2011500.0,0.00087,46941.57812,8613.13965,258.0,50000.0,0.00632,0.00024,0.0,0.00024,0.00024,0.0,0.00024,0.02112,8e-05,0.00024,0.00016,0.33345,0.00139,0.33263,0.33474,0.00211,0.33215,0.05504,0.0,1.0,1.0,0.00087,0.00087,1.0,0.00024,0.0,0.00024,0.00024,0.0,1.0
instance_442,73150.0,863665.0,0.00676,321.20547,79.6147,1.0,341.0,0.0847,3e-05,3.3607,0.0,0.00124,0.00123,3e-05,1.55994,1e-05,0.00465,0.00463,0.77421,0.27641,0.09278,0.98113,0.88835,0.70827,0.34221,0.0,1.0,1.0,0.02504,0.54951,0.99961,1e-05,0.0,0.0,0.00039,0.00039,0.37485
instance_551,2840.0,17702.0,0.12338,1436.77881,3891.0603,8.0,65212.0,0.16043,0.00079,2.09454,0.00011,0.03598,0.03587,0.00078,0.46135,0.00035,0.01972,0.01937,0.34661,0.75878,0.01351,0.99831,0.9848,0.33176,0.91045,0.0,1.0,1.0,0.12795,0.8011,0.88024,0.00052,0.0,0.0,0.03339,0.03339,0.80076
instance_419,214926.0,3845404.0,0.00494,563.27606,99.85713,1.0,581.0,0.05589,1e-05,3.43952,0.0,0.00048,0.00048,1e-05,1.71586,0.0,0.0027,0.00269,0.77899,0.28686,0.10648,0.98947,0.88299,0.72011,0.33098,0.0,1.0,1.0,0.01777,0.60392,0.99985,0.0,0.0,0.0,0.00015,0.00015,0.37217
instance_186,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19234,1.31779,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_123,22944.0,98120.0,0.02381,47394.79297,8099.87207,221.0,50000.0,0.23384,0.00013,2.22525,4e-05,0.00216,0.00212,0.00013,0.36668,4e-05,0.00039,0.00035,0.46753,0.20805,0.1,0.5,0.4,0.49792,0.5426,0.0,1.0,1.0,0.02389,0.21435,0.97619,0.0001,0.0,3e-05,0.00162,0.00159,0.80954
instance_598,5715.0,29633.0,0.10735,2713.0188,8209.82227,4.0,135240.0,0.19286,0.0004,4.78148,7e-05,0.07492,0.07485,0.0004,0.52217,0.00017,0.01277,0.0126,0.47531,0.40395,0.01754,0.9973,0.97975,0.55843,0.50216,0.0,1.0,1.0,0.21655,0.63979,0.88982,0.00018,0.0,3e-05,0.0085,0.00847,0.6243
instance_196,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19216,1.31974,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_198,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19235,1.31843,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_173,52630.0,235526.0,0.02128,47107.92578,8507.83887,18.0,50000.0,0.22346,6e-05,2.66653,3e-05,0.00134,0.00132,6e-05,0.39178,2e-05,0.00019,0.00017,0.46816,0.21083,0.09091,0.5,0.40909,0.49884,0.53982,0.0,1.0,1.0,0.02131,0.2128,0.97872,4e-05,0.0,2e-05,0.00101,0.00099,0.80852
instance_326,107448.0,606143.0,0.00345,2.30732,0.90968,2.0,5.0,0.17727,3e-05,5.74545,0.0,0.00241,0.00241,3e-05,0.24957,1e-05,0.00017,0.00016,0.45233,0.32744,0.0,0.875,0.875,0.14161,1.59405,0.0,1.0,1.0,0.00587,0.22769,0.32091,3e-05,0.0,0.0,0.00241,0.00241,0.97167
instance_179,163541.0,452184.0,0.00217,47160.96094,8277.56152,269.0,50000.0,0.36167,2e-05,1.66408,0.0,0.00033,0.00033,2e-05,2.5593,1e-05,0.00092,0.00091,0.48477,0.11316,0.14286,0.99338,0.85052,0.42154,0.30034,0.0,1.0,1.0,0.00075,0.6725,0.99792,1e-05,0.0,0.0,0.00033,0.00033,0.99792
instance_107,96298.0,441932.0,0.02381,30596.07227,6027.37012,20004.0,48368.0,0.2179,3e-05,4.22871,1e-05,0.00128,0.00126,3e-05,0.365,1e-05,9e-05,8e-05,0.45672,0.27098,0.1,0.5,0.4,0.4789,0.56289,0.0,1.0,1.0,0.02383,0.2143,0.97619,2e-05,0.0,1e-05,0.00096,0.00095,0.80953
instance_491,82089.0,937342.0,0.01116,329.94836,60.30947,1.0,341.0,0.08758,3e-05,3.3508,0.0,0.00114,0.00114,3e-05,1.55398,1e-05,0.00413,0.00412,0.73462,0.29738,0.03774,0.98947,0.95174,0.71496,0.35727,0.0,1.0,1.0,0.03271,0.63023,0.99964,1e-05,0.0,0.0,0.00036,0.00036,0.40906
instance_505,214355.0,3921373.0,0.00484,563.27606,99.85713,1.0,581.0,0.05466,1e-05,3.35762,0.0,0.00046,0.00046,1e-05,1.70459,0.0,0.0027,0.0027,0.77198,0.29282,0.0,0.98947,0.98947,0.71687,0.33028,0.0,1.0,1.0,0.01843,0.5996,0.99985,0.0,0.0,0.0,0.00014,0.00014,0.37685
instance_380,17276.0,76423.0,0.00118,324785728.0,147073376.0,1472642.0,555648640.0,0.22606,0.00016,5.12328,1e-05,0.02617,0.02616,0.00016,1.1454,6e-05,0.01522,0.01517,0.41196,0.36323,0.0,1.0,1.0,0.41288,0.56189,0.0,1.0,1.0,0.0168,0.72504,0.81676,9e-05,0.0,0.0,0.01327,0.01327,0.76077
instance_321,13864.0,64189.0,0.00816,2.59542,1.19655,2.0,5.0,0.21599,0.00022,3.736,2e-05,0.01235,0.01234,0.00022,0.31112,7e-05,0.00216,0.00209,0.46134,0.38372,0.0,0.88889,0.88889,0.23659,1.10416,0.0,1.0,1.0,0.01019,0.37078,0.51289,0.00021,0.0,0.0,0.01234,0.01234,0.92745
instance_549,10888.0,84056.0,0.09714,2114.63867,6741.92236,4.0,273128.0,0.12953,0.00022,3.41426,1e-05,0.02362,0.0236,0.00022,0.54868,9e-05,0.01626,0.01616,0.35323,0.74293,0.0,1.0,1.0,0.43225,0.65184,0.0,1.0,1.0,0.10953,0.72493,0.83998,0.00012,0.0,0.0,0.02273,0.02273,0.72492
