instance,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37
instance_427,4510.0,14421.0,0.31274,1.0,0.0,1.0,1.0,0.31274,0.00077,2.60378,7e-05,0.05513,0.05506,0.00077,2.44918,0.00022,0.10887,0.10865,0.51589,0.41007,0.0,0.99874,0.99874,0.4498,0.76997,0.0,1.0,1.0,0.33056,0.75563,0.77512,0.00026,0.0,7e-05,0.05499,0.05492,0.7505
instance_565,14013.0,495775.0,0.02826,1.0,0.0,1.0,1.0,0.02826,0.00014,0.28224,0.0,0.00031,0.0003,0.00014,0.21441,7e-05,0.00064,0.00057,0.01784,1.26541,0.0,1.0,1.0,0.00628,12.57024,0.0,1.0,1.0,0.02827,0.99686,0.99687,0.00014,0.0,0.0,0.00031,0.0003,0.99686
instance_102,312598.0,933162.0,0.00358,1.0,0.0,1.0,1.0,0.33499,1e-05,0.0,0.0,0.00059,0.00058,1e-05,0.0,0.0,0.00174,0.00174,0.49884,0.18286,0.00366,1.0,0.99634,0.49701,0.0,0.0,1.0,1.0,0.00358,0.66154,0.98588,1e-05,0.0,0.0,0.00058,0.00058,0.81839
instance_528,17114.0,131856.0,0.06374,1.0,0.0,1.0,1.0,0.12979,0.00016,2.56732,2e-05,0.02686,0.02684,0.00016,0.72639,6e-05,0.01484,0.01478,0.24877,0.63055,0.00214,0.98462,0.98247,0.13928,1.56396,0.0,1.0,1.0,0.06376,0.3917,0.94282,0.00015,0.0,2e-05,0.02686,0.02685,0.99736
instance_327,236178.0,3295484.0,9e-05,1.0,0.0,1.0,1.0,0.07167,2e-05,1.33352,0.0,0.00031,0.00031,2e-05,0.40764,0.0,5e-05,4e-05,0.43713,0.73234,0.0,1.0,1.0,0.37378,0.738,0.0,1.0,1.0,0.00013,0.13681,0.60673,1e-05,0.0,0.0,0.00024,0.00024,0.7723
instance_315,164429.0,1520988.0,6e-05,1.0,0.0,1.0,1.0,0.10811,2e-05,3.69166,0.0,0.00045,0.00045,2e-05,0.27552,1e-05,0.00054,0.00053,0.42748,0.24053,0.02222,0.75,0.72778,0.43357,0.35882,0.0,1.0,1.0,6e-05,0.11335,0.58181,1e-05,0.0,0.0,0.00022,0.00022,0.58155
instance_300,95794.0,802039.0,9e-05,1.0,0.0,1.0,1.0,0.11944,3e-05,3.42849,0.0,0.00068,0.00068,3e-05,0.27952,1e-05,0.00074,0.00073,0.42863,0.24462,0.0274,0.75,0.7226,0.43435,0.35874,0.0,1.0,1.0,9e-05,0.12574,0.59041,2e-05,0.0,0.0,0.00034,0.00034,0.59021
instance_557,141856.0,2884458.0,0.04918,1.0,0.0,1.0,1.0,0.04918,2e-05,2.17252,0.0,0.00081,0.00081,2e-05,2.97981,1e-05,0.01354,0.01353,0.26488,0.66387,0.00772,0.98731,0.97959,0.24515,1.09441,0.0,1.0,1.0,0.04934,0.97279,0.97675,1e-05,0.0,0.0,0.00081,0.00081,0.97278
instance_146,38043.0,155003.0,0.00881,1.0,0.0,1.0,1.0,0.24543,7e-05,1.39754,2e-05,0.00069,0.00067,7e-05,0.43472,3e-05,0.00024,0.00021,0.4187,0.23807,0.0,0.81818,0.81818,0.39626,0.65593,0.0,1.0,1.0,0.00948,0.69368,0.77547,4e-05,0.0,1e-05,0.00035,0.00035,0.75551
instance_288,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58082,0.17381,0.25,0.85714,0.60714,0.59814,0.73552,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
instance_218,11156.0,85873.0,0.09622,1.0,0.0,1.0,1.0,0.12991,0.00021,3.43813,1e-05,0.02356,0.02355,0.00021,0.57943,9e-05,0.01587,0.01578,0.3606,0.73073,0.0,1.0,1.0,0.4439,0.639,0.0,1.0,1.0,0.10913,0.72435,0.84053,0.00012,0.0,0.0,0.02263,0.02263,0.72483
instance_32,129680.0,590440.0,0.01219,1.0,0.0,1.0,1.0,0.21963,2e-05,0.64748,1e-05,5e-05,5e-05,2e-05,0.372,1e-05,5e-05,5e-05,0.35205,0.27276,0.22222,0.71429,0.49206,0.30588,0.9832,0.0,1.0,1.0,0.03665,0.7805,0.95122,1e-05,0.0,0.0,4e-05,4e-05,0.7805
instance_25,136160.0,619960.0,0.01219,1.0,0.0,1.0,1.0,0.21963,2e-05,0.64763,1e-05,5e-05,5e-05,2e-05,0.36912,1e-05,5e-05,4e-05,0.35204,0.27277,0.22222,0.71429,0.49206,0.30588,0.98307,0.0,1.0,1.0,0.03665,0.7805,0.95122,1e-05,0.0,0.0,4e-05,4e-05,0.7805
instance_145,6735.0,25079.0,0.00837,1.0,0.0,1.0,1.0,0.26855,0.00038,1.10257,4e-05,0.00267,0.00263,0.00038,0.37041,0.00015,0.00089,0.00074,0.42657,0.27308,0.0,1.0,1.0,0.40464,0.65606,0.0,1.0,1.0,0.01742,0.67132,0.79648,0.00024,0.0,4e-05,0.0014,0.00136,0.75155
instance_295,399295.0,4700878.0,3e-05,1.0,0.0,1.0,1.0,0.08494,1e-05,0.0,0.0,0.00021,0.00021,1e-05,0.0,0.0,0.00032,0.00032,0.4264,0.23609,0.01527,0.75,0.73473,0.43722,0.0,0.0,1.0,1.0,3e-05,0.08867,0.56426,0.0,0.0,0.0,0.00011,0.00011,0.56401
instance_221,10740.0,83368.0,0.09705,1.0,0.0,1.0,1.0,0.12883,0.00022,3.40773,1e-05,0.0238,0.02379,0.00022,0.55003,9e-05,0.01648,0.01639,0.36016,0.72484,0.0,1.0,1.0,0.44417,0.64053,0.0,1.0,1.0,0.10984,0.72423,0.83963,0.00012,0.0,0.0,0.0228,0.0228,0.72404
instance_296,110444.0,945314.0,8e-05,1.0,0.0,1.0,1.0,0.11683,3e-05,3.50766,0.0,0.00061,0.00061,3e-05,0.28128,1e-05,0.00068,0.00067,0.42824,0.24345,0.02597,0.75,0.72403,0.43464,0.35796,0.0,1.0,1.0,8e-05,0.12294,0.58848,2e-05,0.0,0.0,0.00031,0.0003,0.58816
instance_12,77530.0,350480.0,0.01198,1.0,0.0,1.0,1.0,0.22121,3e-05,0.64604,1e-05,9e-05,8e-05,3e-05,0.3667,1e-05,9e-05,8e-05,0.35535,0.28307,0.22222,0.88889,0.66667,0.30911,0.96888,0.0,1.0,1.0,0.03386,0.78194,0.95207,2e-05,0.0,1e-05,7e-05,7e-05,0.78194
instance_55,17443.0,50568.0,0.00935,1.0,0.0,1.0,1.0,0.34494,0.00013,1.13985,2e-05,0.00755,0.00753,0.00013,0.757,6e-05,0.02184,0.02179,0.49408,0.1811,0.00524,1.0,0.99476,0.49099,0.30438,0.0,1.0,1.0,0.00939,0.68355,0.99982,0.0001,0.0,0.0,0.00753,0.00753,0.83697
instance_173,22835.0,83146.0,0.01642,1.0,0.0,1.0,1.0,0.27464,0.00011,1.43988,1e-05,0.00131,0.0013,0.00011,0.34598,4e-05,0.00022,0.00018,0.41937,0.26834,0.0,1.0,1.0,0.40494,0.6695,0.0,1.0,1.0,0.02622,0.67412,0.82337,7e-05,0.0,1e-05,0.00069,0.00067,0.76307
instance_147,38043.0,155003.0,0.00881,1.0,0.0,1.0,1.0,0.24543,7e-05,1.39754,2e-05,0.00069,0.00067,7e-05,0.43471,3e-05,0.00024,0.00021,0.41868,0.23784,0.0,0.81818,0.81818,0.39626,0.65592,0.0,1.0,1.0,0.00948,0.69368,0.77547,4e-05,0.0,1e-05,0.00035,0.00035,0.75551
instance_44,84680.0,385440.0,0.01219,1.0,0.0,1.0,1.0,0.2197,3e-05,0.64722,1e-05,8e-05,7e-05,3e-05,0.3685,1e-05,8e-05,7e-05,0.35225,0.27334,0.22222,0.71429,0.49206,0.3055,0.98436,0.0,1.0,1.0,0.03669,0.78051,0.95122,2e-05,0.0,1e-05,7e-05,6e-05,0.78051
instance_547,203287.0,570325.0,0.17753,1.0,0.0,1.0,1.0,0.35644,1e-05,7.31598,0.0,0.01346,0.01346,1e-05,2.1615,0.0,0.00503,0.00503,0.34793,0.13387,0.33333,0.99611,0.66278,0.37343,0.52194,0.0,1.0,1.0,0.17753,0.82104,0.87655,1e-05,0.0,0.0,0.01346,0.01346,0.99652
instance_258,23868.0,62593.0,0.05854,1.0,0.0,1.0,1.0,0.38132,0.0001,1.37566,5e-05,0.00315,0.0031,0.0001,0.31741,4e-05,0.00029,0.00025,0.58509,0.16685,0.25,0.85714,0.60714,0.60249,0.74023,0.0,1.0,1.0,0.07506,0.60623,0.94308,5e-05,0.0,0.0,0.00157,0.00157,0.45513
instance_149,38403.0,156283.0,0.00873,1.0,0.0,1.0,1.0,0.24573,7e-05,1.3973,2e-05,0.00068,0.00067,7e-05,0.43588,3e-05,0.00023,0.00021,0.41838,0.23956,0.0,0.81818,0.81818,0.39565,0.65747,0.0,1.0,1.0,0.0094,0.69798,0.77884,4e-05,0.0,1e-05,0.00035,0.00035,0.75725
instance_96,50954.0,154701.0,0.00358,1.0,0.0,1.0,1.0,0.32937,5e-05,1.3208,1e-05,0.00283,0.00282,5e-05,1.24413,2e-05,0.00858,0.00856,0.49838,0.18315,0.00457,1.0,0.99543,0.49285,0.26109,0.0,1.0,1.0,0.00359,0.66758,0.98671,4e-05,0.0,0.0,0.00282,0.00282,0.82204
instance_372,2387.0,30636.0,0.00307,1.0,0.0,1.0,1.0,0.07791,0.00103,0.93077,3e-05,0.00375,0.00372,0.00103,0.4304,0.00042,0.02178,0.02137,0.48342,0.76437,0.0,0.98913,0.98913,0.72785,0.3345,0.0,1.0,1.0,0.0045,0.57374,0.99703,0.00033,0.0,0.0,0.00157,0.00157,0.3381
instance_183,4564.0,16586.0,0.01266,1.0,0.0,1.0,1.0,0.27517,0.00055,1.14373,0.00024,0.00416,0.00392,0.00055,0.31898,0.00022,0.00088,0.00066,0.43826,0.21183,0.25,0.66667,0.41667,0.4124,0.66114,0.0,1.0,1.0,0.01266,0.65833,0.81647,0.00034,0.0,0.00012,0.00205,0.00193,0.73767
instance_171,22986.0,84160.0,0.01622,1.0,0.0,1.0,1.0,0.27312,0.00011,1.43905,1e-05,0.0013,0.00128,0.00011,0.34652,4e-05,0.00022,0.00017,0.4198,0.26282,0.0,1.0,1.0,0.40398,0.67128,0.0,1.0,1.0,0.02435,0.67889,0.82344,7e-05,0.0,1e-05,0.00068,0.00067,0.76336
instance_434,100.0,200.0,0.5,1.0,0.0,1.0,1.0,0.5,0.055,0.27634,0.025,0.09,0.065,0.055,0.81818,0.01,0.1,0.09,0.90112,0.0342,0.8,0.94444,0.14444,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.005,0.0,0.005,0.005,0.0,0.5
instance_77,312602.0,935326.0,0.00358,1.0,0.0,1.0,1.0,0.33422,1e-05,0.0,0.0,0.00058,0.00058,1e-05,0.0,0.0,0.00174,0.00174,0.49883,0.18287,0.00366,1.0,0.99634,0.49644,0.0,0.0,1.0,1.0,0.00358,0.66232,0.98591,1e-05,0.0,0.0,0.00058,0.00058,0.81881
instance_337,40854.0,372760.0,0.0008,1.0,0.0,1.0,1.0,0.1096,8e-05,2.71347,1e-05,0.00275,0.00275,8e-05,0.43129,2e-05,0.00027,0.00024,0.41232,0.48933,0.0,1.0,1.0,0.42163,0.65721,0.0,1.0,1.0,0.00098,0.22864,0.7276,6e-05,0.0,0.0,0.00138,0.00138,0.72433
instance_456,3456.0,29976.0,0.11529,1.0,0.0,1.0,1.0,0.11529,0.00068,1.27529,0.0001,0.00407,0.00397,0.00068,1.06389,0.00029,0.00463,0.00434,0.66459,0.43134,0.33333,0.98361,0.65027,0.82706,0.45744,0.0,1.0,1.0,0.11529,0.9629,0.9629,7e-05,0.0,7e-05,7e-05,0.0,0.17294
instance_600,68952.0,1097989.0,0.0628,1.0,0.0,1.0,1.0,0.0628,3e-05,1.31473,0.0,0.00068,0.00068,3e-05,1.78857,1e-05,0.00785,0.00783,0.29844,0.56293,0.01515,0.97368,0.95853,0.25082,1.09204,0.0,1.0,1.0,0.06298,0.96567,0.96827,3e-05,0.0,0.0,0.00067,0.00067,0.96566
instance_475,2630.0,9199.0,0.2859,1.0,0.0,1.0,1.0,0.2859,0.00085,1.1963,0.00043,0.00891,0.00848,0.00085,0.38752,0.00038,0.00114,0.00076,0.69031,0.07733,0.5,0.97561,0.47561,0.57115,0.86655,0.0,1.0,1.0,0.2859,0.46929,1.0,0.00022,0.0,0.00022,0.00022,0.0,0.42885
instance_414,1157.0,5136.0,0.22527,1.0,0.0,1.0,1.0,0.22527,0.00599,0.98843,0.00058,0.02161,0.02103,0.00599,1.15534,0.00086,0.09075,0.08989,0.6485,0.37953,0.16667,0.98649,0.81982,0.56087,0.63496,0.0,1.0,1.0,0.22527,0.59054,0.59054,0.00083,0.0,0.00019,0.01382,0.01363,0.59054
instance_579,521192.0,13899974.0,0.0375,1.0,0.0,1.0,1.0,0.0375,1e-05,0.0,0.0,0.01589,0.01589,1e-05,0.0,0.0,0.01283,0.01283,0.18203,0.79558,0.01258,0.99955,0.98697,0.20102,0.0,0.0,1.0,1.0,0.0375,0.66445,0.96729,0.0,0.0,0.0,0.00795,0.00795,0.96573
instance_197,62441.0,141710.0,0.05448,1.0,0.0,1.0,1.0,0.44063,4e-05,6.52679,1e-05,0.03625,0.03624,4e-05,0.42065,2e-05,0.00149,0.00147,0.50437,0.50833,0.0,1.0,1.0,0.4908,0.50489,0.0,1.0,1.0,0.13114,0.5894,0.92716,2e-05,0.0,1e-05,0.00232,0.00231,0.71293
instance_344,39860.0,381897.0,0.00079,1.0,0.0,1.0,1.0,0.10437,8e-05,2.52279,1e-05,0.00269,0.00268,8e-05,0.41553,3e-05,0.00028,0.00025,0.41226,0.48861,0.0,1.0,1.0,0.41911,0.6488,0.0,1.0,1.0,0.00091,0.21915,0.74601,6e-05,0.0,0.0,0.00135,0.00134,0.72518
instance_335,53441.0,823900.0,0.00036,1.0,0.0,1.0,1.0,0.06486,6e-05,2.50141,0.0,0.00125,0.00125,6e-05,0.34831,2e-05,0.00021,0.00019,0.43669,0.51702,0.0,1.0,1.0,0.4751,0.65065,0.0,1.0,1.0,0.00044,0.13387,0.72034,4e-05,0.0,0.0,0.00089,0.00089,0.60812
instance_112,12962.0,51450.0,0.2,1.0,0.0,1.0,1.0,0.25193,0.0002,1.83909,8e-05,0.0035,0.00342,0.0002,0.30763,8e-05,0.00023,0.00015,0.42057,0.09619,0.4,0.5,0.1,0.40001,0.81646,0.0,1.0,1.0,0.2,0.2,1.0,0.00012,0.0,2e-05,0.00212,0.0021,0.66566
instance_43,93766.0,423938.0,0.01198,1.0,0.0,1.0,1.0,0.22118,2e-05,0.64601,1e-05,8e-05,7e-05,2e-05,0.3673,1e-05,7e-05,6e-05,0.35536,0.28317,0.22222,0.88889,0.66667,0.30907,0.96761,0.0,1.0,1.0,0.03385,0.7819,0.95207,2e-05,0.0,0.0,6e-05,6e-05,0.7819
instance_117,13050.0,42665.0,0.2,1.0,0.0,1.0,1.0,0.30587,0.0002,1.06604,9e-05,0.00188,0.00178,0.0002,0.30776,8e-05,0.00023,0.00015,0.43458,0.10947,0.4,0.5,0.1,0.39999,0.81647,0.0,1.0,1.0,0.2,0.2,1.0,0.00012,0.0,2e-05,0.00129,0.00127,0.64629
instance_209,7173.0,51681.0,0.09951,1.0,0.0,1.0,1.0,0.13879,0.00039,3.89923,2e-05,0.07061,0.07059,0.00039,0.49154,0.00014,0.01757,0.01743,0.42112,0.57556,0.0,1.0,1.0,0.53883,0.54592,0.0,1.0,1.0,0.1178,0.45106,0.6758,0.00011,0.0,0.0,0.02626,0.02626,0.45171
instance_95,50955.0,155134.0,0.00357,1.0,0.0,1.0,1.0,0.32846,5e-05,1.34615,1e-05,0.00282,0.00282,5e-05,1.32418,2e-05,0.00858,0.00856,0.49837,0.18318,0.00457,1.0,0.99543,0.49217,0.26383,0.0,1.0,1.0,0.00358,0.6685,0.98674,4e-05,0.0,0.0,0.00281,0.00281,0.82253
instance_516,5998.0,29176.0,0.00343,1.0,0.0,1.0,1.0,0.20558,0.00046,0.44914,7e-05,0.0026,0.00254,0.00046,0.26143,0.00017,0.00367,0.0035,0.4374,0.17539,0.16667,0.83871,0.67204,0.43299,0.49346,0.0,1.0,1.0,0.00891,0.35029,0.92055,0.00029,0.0,3e-05,0.00247,0.00243,0.68056
instance_182,23254.0,84455.0,0.01616,1.0,0.0,1.0,1.0,0.27534,0.00011,1.43669,1e-05,0.00129,0.00128,0.00011,0.34607,4e-05,0.00022,0.00017,0.41901,0.27009,0.0,1.0,1.0,0.40355,0.6731,0.0,1.0,1.0,0.02581,0.68224,0.82815,7e-05,0.0,1e-05,0.00067,0.00066,0.76584
instance_544,3392.0,10643.0,0.15428,1.0,0.0,1.0,1.0,0.31871,0.00065,2.15249,0.00028,0.03383,0.03354,0.00065,0.76636,0.00029,0.01857,0.01828,0.32691,0.39055,0.04762,0.94118,0.89356,0.31055,0.75384,0.0,1.0,1.0,0.16368,0.83482,0.89937,0.0006,0.0,0.00019,0.03383,0.03364,0.98544
instance_536,3041.0,9206.0,0.16402,1.0,0.0,1.0,1.0,0.33033,0.00072,1.85587,0.00022,0.03563,0.03541,0.00072,0.78037,0.00033,0.02072,0.02039,0.33273,0.39517,0.05882,0.94118,0.88235,0.30781,0.76839,0.0,1.0,1.0,0.1738,0.83283,0.92548,0.00066,0.0,0.00011,0.03563,0.03552,0.98381
instance_417,502.0,938.0,0.53518,1.0,0.0,1.0,1.0,0.53518,0.005,0.47955,0.0,0.01599,0.01599,0.005,0.88036,0.00199,0.0239,0.02191,0.73281,0.18213,0.0,0.93333,0.93333,0.46482,1.07303,0.0,1.0,1.0,0.59168,0.65352,0.72388,0.00118,0.0,0.0,0.00213,0.00213,0.59168
instance_371,2474.0,31072.0,0.00309,1.0,0.0,1.0,1.0,0.07962,0.001,0.87072,3e-05,0.00299,0.00296,0.001,0.41582,0.0004,0.01778,0.01738,0.48011,0.7688,0.0,1.0,1.0,0.70522,0.34683,0.0,1.0,1.0,0.0046,0.5568,0.99701,0.00036,0.0,0.0,0.00161,0.00161,0.3852
instance_476,1648.0,21950.0,0.07508,1.0,0.0,1.0,1.0,0.07508,0.00203,0.99698,0.00014,0.00747,0.00733,0.00203,1.90264,0.00061,0.01942,0.01881,0.74322,0.40051,0.33333,0.9878,0.65447,0.88738,0.35627,0.0,1.0,1.0,0.07508,0.94651,0.94651,9e-05,0.0,9e-05,9e-05,0.0,0.11262
instance_463,2490.0,18501.0,0.13459,1.0,0.0,1.0,1.0,0.13459,0.00144,0.98479,0.00016,0.00492,0.00476,0.00144,1.29821,0.0004,0.00643,0.00602,0.74173,0.3689,0.33333,0.97802,0.64469,0.79812,0.50295,0.0,1.0,1.0,0.13459,0.87644,0.87644,0.00011,0.0,0.00011,0.00011,0.0,0.20188
instance_541,11321.0,42145.0,0.13086,1.0,0.0,1.0,1.0,0.26862,0.0002,4.40747,7e-05,0.06971,0.06964,0.0002,0.98336,9e-05,0.01122,0.01113,0.2967,0.38613,0.01754,0.9697,0.95215,0.29001,0.8123,0.0,1.0,1.0,0.15546,0.86202,0.87007,0.00018,0.0,5e-05,0.06971,0.06966,0.99279
instance_497,2267.0,11190.0,0.00733,1.0,0.0,1.0,1.0,0.20259,0.00122,0.4749,0.00036,0.00536,0.005,0.00122,0.26575,0.00044,0.01412,0.01367,0.43535,0.16663,0.125,0.80769,0.68269,0.43362,0.49952,0.0,1.0,1.0,0.01349,0.32216,0.92332,0.00074,0.0,9e-05,0.00483,0.00474,0.65541
instance_500,774.0,2496.0,0.03285,1.0,0.0,1.0,1.0,0.3101,0.00291,0.30815,0.0008,0.00721,0.00641,0.00291,0.36376,0.00129,0.04134,0.04005,0.42496,0.18387,0.22222,0.71429,0.49206,0.40338,0.54445,0.0,1.0,1.0,0.04848,0.72516,0.99319,0.00234,0.0,0.0004,0.00721,0.00681,0.86058
instance_244,302060.0,950981.0,2e-05,1.0,0.0,1.0,1.0,0.31763,1e-05,0.0,0.0,0.00868,0.00868,1e-05,0.0,0.0,1e-05,1e-05,0.4695,0.11864,0.0,0.75,0.75,0.44348,0.0,0.0,1.0,1.0,0.00235,0.40867,0.99882,0.0,0.0,0.0,0.00434,0.00434,0.63282
instance_407,6481.0,132342.0,0.00131,1.0,0.0,1.0,1.0,0.04897,0.00039,0.73046,1e-05,0.00099,0.00098,0.00039,0.34136,0.00015,0.0091,0.00895,0.49664,0.70746,0.0,0.99167,0.99167,0.71152,0.3306,0.0,1.0,1.0,0.00169,0.46786,0.9985,0.00012,0.0,1e-05,0.00045,0.00045,0.32189
instance_100,312606.0,937498.0,0.00357,1.0,0.0,1.0,1.0,0.33345,1e-05,0.0,0.0,0.00059,0.00059,1e-05,0.0,0.0,0.00176,0.00175,0.49883,0.18283,0.00364,1.0,0.99636,0.49587,0.0,0.0,1.0,1.0,0.00357,0.6631,0.98594,1e-05,0.0,0.0,0.00058,0.00058,0.81922
instance_351,467197.0,1602868.0,0.00019,1.0,0.0,1.0,1.0,0.29148,1e-05,0.0,0.0,0.0989,0.0989,1e-05,0.0,0.0,1e-05,1e-05,0.4841,0.28162,0.0,1.0,1.0,0.44649,0.0,0.0,1.0,1.0,0.04731,0.28204,0.36156,0.0,0.0,0.0,0.05045,0.05045,0.51145
instance_458,6352.0,19781.0,0.32112,1.0,0.0,1.0,1.0,0.32112,0.00032,0.98352,0.00015,0.00415,0.00399,0.00032,0.4078,0.00016,0.00047,0.00031,0.63429,0.14221,0.33333,0.97561,0.64228,0.51833,0.96391,0.0,1.0,1.0,0.32824,0.6441,1.0,0.0001,0.0,0.0001,0.00015,5e-05,0.4888
instance_426,1956.0,3566.0,0.54851,1.0,0.0,1.0,1.0,0.54851,0.00184,0.38513,0.00028,0.00477,0.00449,0.00184,1.04302,0.00051,0.01329,0.01278,0.8227,0.09038,0.0,0.94118,0.94118,0.45149,1.10221,0.0,1.0,1.0,0.55104,0.57431,0.62591,0.00028,0.0,0.00028,0.00056,0.00028,0.55104
instance_250,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58097,0.17393,0.25,0.85714,0.60714,0.59849,0.73496,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
instance_237,2436.0,2519247.0,3e-05,1.0,0.0,1.0,1.0,0.00097,0.00082,0.13007,0.00015,0.00097,0.00082,0.00083,0.09054,0.00082,0.01724,0.01642,0.0005,0.25496,0.00041,0.00262,0.00221,3e-05,198.39929,0.0,1.0,1.0,0.0,0.99997,0.99997,0.00082,0.0,0.00015,0.00097,0.00082,0.99997
