instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19,algorithm_20,algorithm_21,algorithm_22,algorithm_23,algorithm_24,algorithm_25,algorithm_26,algorithm_27,algorithm_28,algorithm_29,algorithm_30,algorithm_31
instance_386,4800.0,13.36,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,807.8,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,21.88,4800.0,330.48,4800.0,4800.0,4800.0,367.48,4800.0,4800.0,46.04,4800.0,4800.0,4800.0
instance_735,2500.96,4800.0,203.44,286.84,66.24,553.96,1868.16,4800.0,125.12,1016.32,4800.0,4800.0,228.88,236.32,86.48,210.12,4800.0,123.08,4800.0,250.48,4800.0,4800.0,27.28,231.48,4800.0,325.36,235.04,4800.0,87.52,52.48,512.96
instance_1213,4800.0,4800.0,4800.0,1157.88,50.68,4800.0,246.6,4046.4,341.0,342.8,4800.0,4800.0,264.96,4800.0,116.56,40.04,4800.0,200.04,4800.0,547.44,4800.0,417.36,4800.0,1056.72,4800.0,3593.92,240.08,4800.0,4800.0,4800.0,320.64
instance_1142,4800.0,0.0,4800.0,4800.0,4800.0,1961.24,4800.0,4800.0,4800.0,4800.0,9.12,0.0,3.36,4800.0,4800.0,4800.0,0.0,3291.84,0.04,4800.0,0.0,4800.0,4800.0,1633.12,0.04,4800.0,3.36,0.0,4800.0,2.88,4800.0
instance_969,4800.0,4.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1271.92,3.52,4.44,4800.0,4800.0,4800.0,2.76,1443.0,3.36,4800.0,18.6,4800.0,4800.0,4800.0,3.84,4800.0,4.68,4.72,4800.0,6.08,4800.0
instance_102,4800.0,4800.0,380.92,682.04,76.84,4800.0,1294.72,4800.0,92.84,1436.96,4800.0,4800.0,200.04,1427.72,1317.08,306.84,4800.0,129.52,4800.0,3185.64,4800.0,4800.0,483.2,1323.28,4800.0,537.4,201.0,4800.0,473.12,228.92,4800.0
instance_807,4800.0,4800.0,1479.96,1399.48,3806.44,3272.64,2419.64,4800.0,4800.0,4800.0,4800.0,4800.0,4043.6,4800.0,4800.0,2550.08,4800.0,4800.0,4800.0,1492.84,4800.0,4800.0,1913.12,4800.0,4800.0,1709.72,3123.84,4800.0,1710.84,4800.0,2537.36
instance_1299,4800.0,42.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2.76,4800.0,4800.0,4800.0,4800.0,12.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,12.84,4800.0,4800.0,39.04,4800.0,4800.0,4800.0
instance_254,4800.0,684.28,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1221.6,4800.0,4800.0,4800.0,4800.0,1166.96,4800.0,490.92,4800.0,1446.24,4800.0,4800.0,4800.0,1414.12,4800.0,984.36,1717.8,4800.0,842.76,4800.0
instance_1140,4800.0,185.36,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,334.72,4800.0,273.28,4800.0,4800.0,4800.0,2420.84,4800.0,4800.0,477.0,4800.0,4611.6,4800.0
instance_922,1180.68,687.16,136.32,7.0,175.96,236.44,441.8,4800.0,29.0,40.96,4800.0,615.96,20.76,202.12,58.56,19.8,2985.56,218.44,4800.0,29.44,4800.0,24.36,227.36,3.76,537.0,8.48,23.0,632.88,150.28,359.84,171.84
instance_893,4800.0,4800.0,2887.88,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2839.04,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2997.52,4800.0,4800.0,4800.0,4800.0,2928.96,4800.0,4800.0
instance_1543,4800.0,3565.76,445.92,4800.0,4800.0,670.76,958.36,4800.0,4804.0,4800.0,4800.0,4800.0,521.36,4800.0,1912.56,4804.0,3900.12,553.96,4800.0,4800.0,4800.0,554.0,4804.0,4800.0,885.48,4800.0,519.24,1306.0,2036.08,4804.0,1237.64
instance_967,199.56,4800.0,65.16,71.08,49.6,269.88,231.88,98.08,55.12,108.84,4800.0,4800.0,36.88,83.56,31.24,30.88,4800.0,130.56,4800.0,33.84,4800.0,828.64,73.2,126.0,4800.0,64.08,39.72,4800.0,163.88,39.2,42.08
instance_340,1281.96,4800.0,1946.68,1819.64,4800.0,4800.0,4156.4,4800.0,140.28,444.56,4800.0,4800.0,715.2,796.64,4800.0,782.76,4800.0,677.52,4800.0,2330.08,4800.0,4709.2,4800.0,4167.2,4800.0,3149.8,620.36,4800.0,323.8,4800.0,754.12
instance_1435,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3694.64,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1323,4800.0,102.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,54.28,30.92,4800.0,4800.0,4800.0,72.44,4800.0,49.72,4800.0,130.68,4800.0,4800.0,4800.0,98.4,4800.0,29.32,21.2,4800.0,25.12,4800.0
instance_319,129.56,4800.0,120.04,124.48,117.84,189.12,22.52,4800.0,132.64,36.32,3.72,4800.0,120.44,138.44,113.4,98.48,4800.0,57.68,4800.0,188.04,4800.0,247.72,4800.0,39.72,4800.0,162.48,167.04,4800.0,125.04,117.92,203.88
instance_1593,4800.0,4800.0,213.96,451.68,139.16,2271.08,1808.24,4800.0,291.36,4800.0,4800.0,4800.0,733.64,269.92,349.8,350.44,4800.0,823.6,4800.0,391.44,4800.0,4800.0,1456.8,2254.24,4800.0,312.0,1057.84,4800.0,181.2,611.4,902.04
instance_1080,0.04,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.04,122.64,0.16,0.0,0.04,0.04,4800.0,4800.0,0.0,0.0,0.12,0.2,0.0,62.72,0.0,155.56,0.0,0.0,0.04,0.0,46.04,0.0,0.32
instance_1443,4800.0,4800.0,1484.96,377.2,700.76,1041.08,4800.0,4800.0,1712.28,2575.64,4800.0,4800.0,1703.68,676.08,813.88,195.44,4800.0,1625.76,4800.0,350.96,4800.0,4800.0,304.2,1242.64,4800.0,1052.56,1477.56,4800.0,3396.2,934.64,903.8
instance_532,4800.0,4.44,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2372.84,4.32,5.08,4800.0,4800.0,4800.0,0.96,4800.0,1.96,4800.0,0.44,4800.0,4800.0,4800.0,4.08,4800.0,4.8,0.16,4800.0,3.96,4800.0
instance_877,4800.0,477.92,4800.0,4220.0,4800.0,4800.0,2933.24,4800.0,4800.0,918.12,4800.0,3570.4,121.48,4800.0,4800.0,755.56,78.96,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1285.56,4800.0,103.52,155.44,4800.0,42.68,4800.0
instance_29,4800.0,4800.0,546.36,1434.8,862.12,3652.56,4800.0,4800.0,1369.96,2519.0,4800.0,4800.0,974.88,339.0,1083.52,853.36,4800.0,1818.04,4800.0,1351.4,4800.0,3275.16,4800.0,1847.84,4800.0,3745.92,799.92,4800.0,720.52,1318.64,4426.8
instance_72,1319.24,4800.0,63.68,244.48,164.28,442.68,340.6,1276.88,461.36,516.48,4800.0,4800.0,1185.96,193.4,490.52,43.2,4800.0,144.8,4800.0,147.68,4800.0,4800.0,230.08,366.32,4800.0,199.44,1179.76,4800.0,373.68,1538.0,176.12
instance_939,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,99.92,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1517,4804.0,4800.0,246.04,968.56,164.48,1496.48,1190.12,4800.0,369.32,2446.4,4800.0,4800.0,1078.72,315.48,433.08,271.24,4800.0,1062.48,4800.0,978.56,4800.0,4800.0,607.68,4800.0,4800.0,267.16,1004.96,4800.0,317.28,1143.44,2851.16
instance_855,4800.0,0.2,4800.0,4800.0,4800.0,4388.8,1219.88,4800.0,4800.0,1689.56,9.6,0.12,2.8,4800.0,4800.0,4800.0,0.56,2631.08,0.04,4800.0,0.72,4800.0,4800.0,115.76,0.16,4800.0,2.84,0.24,4800.0,2.68,4800.0
instance_538,4804.0,4800.0,1979.76,2517.28,2921.56,3383.36,4800.0,4800.0,2441.4,4800.0,4800.0,4800.0,3448.44,915.04,2056.36,3354.48,4800.0,3795.72,4800.0,2626.88,4800.0,4800.0,4675.6,4800.0,4800.0,3231.72,3173.28,4800.0,2711.68,1900.56,3909.44
instance_583,2408.28,4800.0,3618.68,4276.4,4800.0,3802.68,422.36,4800.0,4800.0,517.12,21.64,4800.0,159.44,4800.0,4506.4,3080.4,4800.0,1076.04,4800.0,4800.0,4800.0,4800.0,4800.0,512.48,4800.0,2568.28,457.6,4800.0,2376.0,377.92,4800.0
instance_1033,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4804.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_365,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,252.68,4800.0,1023.76,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4672.0,4800.0
instance_1251,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,188.28,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_378,4800.0,4800.0,4800.0,4514.0,4800.0,4800.0,4800.0,4800.0,4800.0,2451.64,0.08,4800.0,0.0,4800.0,4800.0,1934.76,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1143.6,4800.0,4800.0,0.0,4800.0,4800.0,0.0,4800.0
instance_81,10.44,1.08,158.04,8.56,103.36,3.76,5.72,425.92,108.96,37.36,2.52,0.16,3.2,7.44,99.84,19.04,0.36,7.28,686.36,60.44,0.08,1550.2,6.24,48.92,1.84,7.12,3.16,0.8,57.52,0.04,115.8
instance_466,4800.0,2.36,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2101.88,3.8,4800.0,4800.0,4800.0,4800.0,183.24,4800.0,4800.0,4800.0,11.12,4800.0,4800.0,4800.0,2.6,4800.0,4800.0,1.56,4800.0,4800.0,4800.0
instance_472,2199.64,4800.0,3007.76,4800.0,4800.0,3211.76,328.32,4800.0,4800.0,672.44,32.48,4800.0,512.12,4800.0,4800.0,4800.0,4800.0,1064.88,4800.0,4800.0,4800.0,4800.0,4800.0,602.8,4800.0,1975.56,560.6,4800.0,3243.04,411.8,4800.0
instance_1308,4800.0,12.96,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1904.2,14.32,9.2,4800.0,4800.0,4800.0,4800.0,4800.0,8.88,4800.0,9.16,4800.0,4800.0,4800.0,6.56,4800.0,9.2,4.56,4800.0,8.12,4800.0
instance_863,4800.0,53.36,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,710.44,1031.96,4800.0,4800.0,4800.0,53.2,4800.0,4800.0,4800.0,70.92,4800.0,4800.0,4800.0,419.56,4800.0,2023.28,3144.16,4800.0,1642.16,4800.0
instance_44,4804.0,4800.0,492.44,3366.6,804.8,4800.0,4800.0,4800.0,2234.52,2707.6,4800.0,4800.0,3049.44,1013.56,2309.0,1301.24,4800.0,4075.6,4800.0,2029.56,4800.0,4800.0,480.6,3098.52,4800.0,2915.24,3038.08,4800.0,542.8,2381.16,4800.0
instance_1171,4800.0,2.68,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,6.24,6.16,4800.0,4800.0,4800.0,5.76,4800.0,4.8,4800.0,0.04,4800.0,4800.0,4800.0,10.84,4800.0,6.16,14.92,4800.0,6.92,4800.0
instance_1042,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,156.36,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_527,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3655.12,0.04,4800.0,0.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3529.0,4800.0,1850.28,0.0,4800.0,4800.0,0.0,4800.0
instance_1198,4800.0,3060.68,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,483.64,797.92,4800.0,4800.0,4800.0,3528.96,4800.0,935.44,4800.0,4800.0,4800.0,4800.0,4800.0,3268.48,4800.0,4800.0,4207.2,4800.0,4800.0,4800.0
instance_665,1074.84,4800.0,334.56,1611.16,4800.0,873.24,1672.24,1352.12,492.48,635.8,4800.0,4800.0,140.48,273.4,4804.0,4804.0,4800.0,529.28,4800.0,164.64,4800.0,3699.96,4800.0,634.68,4800.0,597.6,139.08,4800.0,316.88,277.96,1539.12
instance_280,4800.0,4788.4,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_169,4800.0,3531.52,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,401.0,456.4,4800.0,4800.0,4800.0,8.0,4800.0,2236.48,4800.0,3716.12,4800.0,4800.0,4800.0,4190.4,4800.0,377.96,4800.0,4800.0,327.52,4800.0
instance_872,4800.0,47.16,4800.0,4800.0,4800.0,2715.32,4263.6,4800.0,28.0,4800.0,4800.0,4.48,4800.0,3880.44,4800.0,4800.0,13.2,4800.0,4800.0,4800.0,37.0,4800.0,4800.0,4800.0,5.68,2209.92,4800.0,1.44,4800.0,1164.08,4800.0
instance_602,0.2,0.0,1797.6,0.0,0.64,0.08,0.68,0.12,0.04,0.0,0.24,0.0,0.32,0.0,2318.28,4800.0,0.0,0.08,0.04,0.2,0.0,36.52,0.0,4.36,0.0,0.08,0.32,0.0,1542.84,6.48,2.16
instance_692,282.8,4800.0,25.88,63.76,27.12,98.64,415.4,1211.52,52.88,43.12,4800.0,4800.0,26.4,44.48,89.76,42.48,4800.0,219.04,4800.0,97.68,4800.0,1166.48,40.16,52.48,4800.0,74.48,19.84,4800.0,64.4,398.16,304.76
instance_988,4800.0,72.84,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1451,4800.0,42.92,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,5.08,16.92,4800.0,4800.0,4800.0,12.08,4800.0,1.96,4800.0,8.6,4800.0,4800.0,4800.0,10.72,4800.0,17.28,0.84,4800.0,14.68,4800.0
instance_397,4800.0,4800.0,127.44,300.8,92.44,1247.4,3883.6,4800.0,96.6,104.56,4800.0,4800.0,301.68,605.6,403.68,270.72,4800.0,329.44,4800.0,2987.92,4800.0,615.6,399.56,80.56,4800.0,172.52,225.48,4800.0,58.32,229.12,3191.96
instance_774,89.76,4800.0,65.44,39.68,36.16,78.76,83.84,123.8,47.28,59.0,313.0,4800.0,74.92,66.56,58.76,35.36,4800.0,70.44,4800.0,30.44,4800.0,107.8,207.08,51.08,4800.0,28.0,74.6,4800.0,23.04,49.2,41.56
instance_1289,4800.0,3.44,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2450.08,4800.0,12.92,14.52,4800.0,4800.0,4800.0,15.4,4800.0,13.16,4800.0,0.12,4800.0,4800.0,4800.0,16.64,4800.0,14.64,3.72,4800.0,14.4,4800.0
instance_1003,4800.0,21.72,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,109.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,240.24,4800.0,300.12,4800.0,4800.0,4800.0,359.8,4800.0,4800.0,1488.96,4800.0,4800.0,4800.0
instance_1391,4800.0,4800.0,99.12,146.04,162.44,442.12,594.48,4800.0,655.96,4800.0,4800.0,4800.0,1629.2,249.28,129.8,100.92,4800.0,417.44,4800.0,125.16,4800.0,4800.0,746.92,4800.0,4800.0,1022.32,1274.68,4800.0,149.72,4800.0,919.04
instance_994,4.72,4800.0,9.48,3.88,6.72,9.08,1.6,77.8,4.24,2.8,0.6,4800.0,87.76,5.72,5.36,3.04,4800.0,1.76,4800.0,6.0,4800.0,10.44,556.52,3.24,4800.0,7.16,89.28,4800.0,7.24,165.76,10.08
instance_1380,4800.0,437.2,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2600.08,4800.0,4800.0,4800.0,4800.0,4800.0,567.36,4800.0,4800.0,4800.0,4800.0,4800.0,1240.64,4800.0,3363.8,645.76,4800.0,1807.12,4800.0
instance_479,4800.0,925.88,4800.0,4800.0,175.68,4800.0,4800.0,4800.0,49.92,1910.8,4800.0,104.64,176.12,52.48,4800.0,646.76,127.56,95.2,4800.0,4800.0,944.32,1.32,4800.0,111.0,7.48,4800.0,177.28,52.24,3236.64,1793.08,1261.08
instance_544,4800.0,0.52,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4.68,5.32,4800.0,4800.0,4800.0,175.96,4800.0,0.36,4800.0,0.56,4800.0,4800.0,4800.0,3.28,4800.0,5.36,2.92,4800.0,4.84,4800.0
instance_655,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,0.04,4800.0,0.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2168.48,0.0,4800.0,4800.0,0.0,4800.0
instance_159,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,56.72,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1516,738.48,4800.0,104.28,69.64,31.64,140.76,282.84,161.76,98.04,219.68,4800.0,4800.0,164.92,53.56,45.2,22.64,4800.0,43.96,4800.0,38.32,4800.0,2721.08,38.8,547.52,4800.0,47.8,156.16,4800.0,100.12,62.96,64.8
instance_701,4800.0,4800.0,416.24,1423.24,501.08,1722.64,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4804.0,4800.0,4800.0,4800.0,4800.0,4804.0,4800.0,4800.0,328.56,4800.0,4800.0,1124.36,4800.0,4800.0,255.44,4800.0,4800.0
instance_26,4800.0,0.4,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1.72,3.6,4800.0,4800.0,4800.0,17.32,4800.0,0.08,4800.0,0.24,4800.0,4800.0,4800.0,0.6,4800.0,3.56,0.8,4800.0,2.96,4800.0
instance_522,9.92,4800.0,1.32,0.6,0.76,1.08,1.44,5.4,1.24,0.8,4800.0,4800.0,1.6,4.72,1.56,1.24,4800.0,0.72,4800.0,1.12,4800.0,4.2,1.12,0.88,4800.0,0.76,1.6,4800.0,1.56,3.92,1.28
instance_851,258.24,4800.0,19.88,32.16,6.24,35.68,5.68,19.12,7.56,20.64,4800.0,4800.0,5.16,27.08,23.28,1.52,4800.0,4.88,4800.0,60.36,4800.0,891.88,15.56,30.08,4800.0,6.52,5.44,4800.0,7.2,18.96,8.04
instance_1333,4800.0,4800.0,30.72,18.36,18.92,39.64,36.4,204.76,55.04,36.48,4800.0,4800.0,81.56,38.32,58.0,17.32,4800.0,24.72,4800.0,17.36,4800.0,104.72,21.48,27.68,4800.0,20.04,83.48,4800.0,48.52,118.0,22.76
instance_1184,4800.0,2101.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,745.84,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,102.64,4800.0,4800.0,1175.48,4800.0,4800.0,4800.0
instance_56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4804.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
