instance,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37
instance_243,2279.0,2210831.0,3e-05,1.0,0.0,1.0,1.0,0.00103,0.00088,0.12752,0.00016,0.00103,0.00087,0.00086,0.09807,0.00088,0.01887,0.01799,0.00053,0.22988,0.00044,0.00287,0.00243,3e-05,193.57349,0.0,1.0,1.0,0.0,0.99997,0.99997,0.00088,0.0,0.00016,0.00103,0.00087,0.99997
instance_537,6148.0,21987.0,0.13585,1.0,0.0,1.0,1.0,0.27962,0.00036,3.73478,9e-05,0.08241,0.08232,0.00036,0.9547,0.00016,0.02066,0.02049,0.30316,0.38965,0.02,0.9697,0.9497,0.29634,0.79418,0.0,1.0,1.0,0.158,0.85587,0.87775,0.00034,0.0,5e-05,0.08241,0.08237,0.99095
instance_373,2675.0,38256.0,0.00251,1.0,0.0,1.0,1.0,0.06992,0.00094,0.86913,3e-05,0.00308,0.00306,0.00094,0.4311,0.00037,0.01869,0.01832,0.49412,0.76379,0.0,0.98824,0.98824,0.73896,0.32643,0.0,1.0,1.0,0.00379,0.52062,0.9976,0.00026,0.0,0.0,0.00112,0.00112,0.28999
instance_570,266805.0,986928.0,0.27034,1.0,0.0,1.0,1.0,0.27034,1e-05,0.0,0.0,0.00053,0.00052,1e-05,0.0,0.0,2e-05,1e-05,0.4111,0.17834,0.2,1.0,0.8,0.36615,0.0,0.0,1.0,1.0,0.27034,0.75678,1.0,0.0,0.0,0.0,0.00039,0.00039,0.77657
instance_553,138795.0,4810148.0,0.02885,1.0,0.0,1.0,1.0,0.02885,2e-05,4.39482,0.0,0.00296,0.00296,2e-05,2.85857,1e-05,0.00254,0.00253,0.27195,0.7257,0.00563,0.97778,0.97214,0.10214,1.97868,0.0,1.0,1.0,0.02885,0.83575,0.98743,1e-05,0.0,0.0,0.00148,0.00148,0.96048
instance_183,4564.0,16586.0,0.01266,1.0,0.0,1.0,1.0,0.27517,0.00055,1.14373,0.00024,0.00416,0.00392,0.00055,0.31898,0.00022,0.00088,0.00066,0.43826,0.21183,0.25,0.66667,0.41667,0.4124,0.66114,0.0,1.0,1.0,0.01266,0.65833,0.81647,0.00034,0.0,0.00012,0.00205,0.00193,0.73767
instance_518,2354.0,11895.0,0.00689,1.0,0.0,1.0,1.0,0.1979,0.00118,0.47726,0.00034,0.00504,0.00471,0.00118,0.26413,0.00042,0.01359,0.01317,0.43571,0.16509,0.25,0.80769,0.55769,0.43388,0.49879,0.0,1.0,1.0,0.0132,0.30702,0.92072,0.00071,0.0,8e-05,0.00454,0.00446,0.65019
instance_146,38043.0,155003.0,0.00881,1.0,0.0,1.0,1.0,0.24543,7e-05,1.39754,2e-05,0.00069,0.00067,7e-05,0.43472,3e-05,0.00024,0.00021,0.4187,0.23807,0.0,0.81818,0.81818,0.39626,0.65593,0.0,1.0,1.0,0.00948,0.69368,0.77547,4e-05,0.0,1e-05,0.00035,0.00035,0.75551
instance_387,6391.0,98488.0,0.00183,1.0,0.0,1.0,1.0,0.06489,0.00039,0.96957,1e-05,0.0017,0.00169,0.00039,0.28836,0.00016,0.0072,0.00704,0.50277,0.56892,0.0,1.0,1.0,0.71622,0.33042,0.0,1.0,1.0,0.00271,0.51796,0.9983,0.00012,0.0,0.0,0.00083,0.00083,0.33347
instance_491,6034.0,29519.0,0.00339,1.0,0.0,1.0,1.0,0.20441,0.00046,0.44834,7e-05,0.00251,0.00244,0.00046,0.26054,0.00017,0.00365,0.00348,0.43695,0.17288,0.16667,0.83871,0.67204,0.43294,0.49302,0.0,1.0,1.0,0.00874,0.34696,0.92036,0.00029,0.0,3e-05,0.00237,0.00234,0.68007
instance_293,24168.0,63673.0,0.05684,1.0,0.0,1.0,1.0,0.37956,0.0001,1.38541,5e-05,0.00309,0.00305,0.0001,0.31602,4e-05,0.00029,0.00025,0.58374,0.16902,0.25,0.85714,0.60714,0.60164,0.73854,0.0,1.0,1.0,0.07308,0.60974,0.94166,5e-05,0.0,0.0,0.00154,0.00154,0.45583
instance_271,23868.0,62593.0,0.05854,1.0,0.0,1.0,1.0,0.38132,0.0001,1.37566,5e-05,0.00315,0.0031,0.0001,0.31741,4e-05,0.00029,0.00025,0.58461,0.16745,0.25,0.85714,0.60714,0.60176,0.74132,0.0,1.0,1.0,0.07506,0.60623,0.94308,5e-05,0.0,0.0,0.00157,0.00157,0.45513
instance_422,5117.0,6552.0,0.78098,1.0,0.0,1.0,1.0,0.78098,0.00312,0.35559,0.00046,0.00839,0.00794,0.00312,1.95533,0.0002,0.03107,0.03088,0.94355,0.02645,0.66667,0.98182,0.31515,0.21902,1.88835,0.0,1.0,1.0,0.78098,0.78098,0.78114,0.00015,0.0,0.00015,0.00015,0.0,0.78098
instance_584,7794.0,134621.0,0.0579,1.0,0.0,1.0,1.0,0.0579,0.00072,3.39118,3e-05,0.01366,0.01363,0.00072,0.72405,0.00013,0.00706,0.00693,0.35443,0.44173,0.01207,0.99764,0.98557,0.14589,1.80808,0.0,1.0,1.0,0.05804,0.20917,0.33783,0.00062,0.0,2e-05,0.01362,0.01359,0.95126
instance_74,17427.0,50524.0,0.00936,1.0,0.0,1.0,1.0,0.34493,0.00013,1.1418,2e-05,0.00764,0.00762,0.00013,0.76431,6e-05,0.02209,0.02203,0.49408,0.1811,0.00518,1.0,0.99482,0.49096,0.30453,0.0,1.0,1.0,0.0094,0.6836,0.99982,0.0001,0.0,0.0,0.00762,0.00762,0.83699
instance_210,42780.0,102202.0,0.05161,1.0,0.0,1.0,1.0,0.41858,5e-05,4.54828,1e-05,0.03708,0.03707,5e-05,0.41491,2e-05,0.00201,0.00199,0.50587,0.51893,0.0,1.0,1.0,0.46733,0.50664,0.0,1.0,1.0,0.12138,0.65447,0.9251,4e-05,0.0,0.0,0.03707,0.03707,0.77764
instance_149,38403.0,156283.0,0.00873,1.0,0.0,1.0,1.0,0.24573,7e-05,1.3973,2e-05,0.00068,0.00067,7e-05,0.43588,3e-05,0.00023,0.00021,0.41838,0.23956,0.0,0.81818,0.81818,0.39565,0.65747,0.0,1.0,1.0,0.0094,0.69798,0.77884,4e-05,0.0,1e-05,0.00035,0.00035,0.75725
instance_66,17443.0,50568.0,0.00935,1.0,0.0,1.0,1.0,0.34494,0.00013,1.13985,2e-05,0.00755,0.00753,0.00013,0.757,6e-05,0.02184,0.02179,0.49408,0.1811,0.00524,1.0,0.99476,0.49099,0.30438,0.0,1.0,1.0,0.00939,0.68355,0.99982,0.0001,0.0,0.0,0.00753,0.00753,0.83697
instance_556,118038.0,8898630.0,0.01326,1.0,0.0,1.0,1.0,0.01326,2e-05,9.65421,0.0,0.0086,0.00859,2e-05,3.81432,1e-05,0.00287,0.00286,0.1278,1.37081,0.00585,0.976,0.97015,0.04824,3.12598,0.0,1.0,1.0,0.01326,0.93792,0.98927,2e-05,0.0,0.0,0.0043,0.0043,0.98702
instance_22,118120.0,534135.0,0.01198,1.0,0.0,1.0,1.0,0.22114,2e-05,0.64598,1e-05,6e-05,5e-05,2e-05,0.36491,1e-05,6e-05,5e-05,0.35529,0.28319,0.18182,0.88889,0.70707,0.30962,0.96809,0.0,1.0,1.0,0.03378,0.78192,0.95207,1e-05,0.0,0.0,5e-05,4e-05,0.78192
instance_583,64699.0,340910.0,0.18978,1.0,0.0,1.0,1.0,0.18978,4e-05,1.14691,1e-05,0.00078,0.00078,4e-05,0.59729,2e-05,0.0002,0.00019,0.48104,0.34858,0.0,1.0,1.0,0.49189,0.62959,0.0,1.0,1.0,0.1919,0.78678,0.9042,2e-05,0.0,1e-05,0.00048,0.00048,0.81096
instance_320,55299.0,416539.0,0.00013,1.0,0.0,1.0,1.0,0.13276,6e-05,3.20123,1e-05,0.00104,0.00103,6e-05,0.28278,2e-05,0.00103,0.00101,0.4298,0.24891,0.0339,0.75,0.7161,0.4325,0.36239,0.0,1.0,1.0,0.00013,0.14052,0.60058,3e-05,0.0,0.0,0.00052,0.00052,0.60034
instance_355,450157.0,1463573.0,0.00021,1.0,0.0,1.0,1.0,0.30757,1e-05,0.0,0.0,0.10141,0.10141,1e-05,0.0,0.0,1e-05,1e-05,0.48402,0.28135,0.0,1.0,1.0,0.44886,0.0,0.0,1.0,1.0,0.05007,0.29769,0.3816,0.0,0.0,0.0,0.05176,0.05176,0.5193
instance_523,11729.0,42497.0,0.1353,1.0,0.0,1.0,1.0,0.276,0.00019,3.19231,7e-05,0.02574,0.02567,0.00019,1.01677,9e-05,0.01083,0.01074,0.30386,0.3936,0.01149,0.9697,0.9582,0.28345,0.83495,0.0,1.0,1.0,0.16213,0.8591,0.89835,0.00017,0.0,5e-05,0.02574,0.0257,0.99282
instance_173,22835.0,83146.0,0.01642,1.0,0.0,1.0,1.0,0.27464,0.00011,1.43988,1e-05,0.00131,0.0013,0.00011,0.34598,4e-05,0.00022,0.00018,0.41937,0.26834,0.0,1.0,1.0,0.40494,0.6695,0.0,1.0,1.0,0.02622,0.67412,0.82337,7e-05,0.0,1e-05,0.00069,0.00067,0.76307
instance_227,10915.0,83832.0,0.09718,1.0,0.0,1.0,1.0,0.1302,0.00022,3.41656,1e-05,0.02369,0.02368,0.00022,0.55001,9e-05,0.01622,0.01612,0.36234,0.72131,0.0,1.0,1.0,0.44374,0.64107,0.0,1.0,1.0,0.10958,0.72419,0.83964,0.00012,0.0,0.0,0.02272,0.02272,0.72443
instance_167,4544.0,16526.0,0.01271,1.0,0.0,1.0,1.0,0.27496,0.00055,1.14424,0.00024,0.00418,0.00393,0.00055,0.31908,0.00022,0.00088,0.00066,0.43841,0.2113,0.25,0.66667,0.41667,0.41272,0.66029,0.0,1.0,1.0,0.01271,0.65648,0.8155,0.00034,0.0,0.00012,0.00206,0.00194,0.73702
instance_313,91700.0,768015.0,9e-05,1.0,0.0,1.0,1.0,0.1194,4e-05,3.41203,0.0,0.0007,0.0007,4e-05,0.28014,1e-05,0.00076,0.00075,0.42888,0.24499,0.02778,0.75,0.72222,0.43451,0.35963,0.0,1.0,1.0,9e-05,0.1262,0.59059,2e-05,0.0,0.0,0.00035,0.00035,0.58999
instance_312,22931.0,144558.0,0.00026,1.0,0.0,1.0,1.0,0.15863,0.00014,2.84299,2e-05,0.00206,0.00204,0.00014,0.28809,4e-05,0.00174,0.0017,0.43153,0.25596,0.04762,0.75,0.70238,0.43082,0.36712,0.0,1.0,1.0,0.00026,0.1696,0.62042,8e-05,0.0,1e-05,0.00104,0.00102,0.61995
instance_239,2548.0,2767223.0,2e-05,1.0,0.0,1.0,1.0,0.00092,0.00079,0.11997,0.00035,0.00092,0.00058,0.00076,0.09883,0.00078,0.01727,0.01648,0.00047,0.14833,0.00039,0.00105,0.00065,2e-05,206.32907,0.0,1.0,1.0,0.0,0.99998,0.99998,0.00078,0.0,0.00035,0.00092,0.00058,0.99998
instance_536,3041.0,9206.0,0.16402,1.0,0.0,1.0,1.0,0.33033,0.00072,1.85587,0.00022,0.03563,0.03541,0.00072,0.78037,0.00033,0.02072,0.02039,0.33273,0.39517,0.05882,0.94118,0.88235,0.30781,0.76839,0.0,1.0,1.0,0.1738,0.83283,0.92548,0.00066,0.0,0.00011,0.03563,0.03552,0.98381
instance_371,2474.0,31072.0,0.00309,1.0,0.0,1.0,1.0,0.07962,0.001,0.87072,3e-05,0.00299,0.00296,0.001,0.41582,0.0004,0.01778,0.01738,0.48011,0.7688,0.0,1.0,1.0,0.70522,0.34683,0.0,1.0,1.0,0.0046,0.5568,0.99701,0.00036,0.0,0.0,0.00161,0.00161,0.3852
instance_15,121072.0,547481.0,0.01198,1.0,0.0,1.0,1.0,0.22114,2e-05,0.64598,1e-05,6e-05,5e-05,2e-05,0.3664,1e-05,6e-05,5e-05,0.35531,0.28304,0.22222,0.88889,0.66667,0.30963,0.96762,0.0,1.0,1.0,0.03376,0.78194,0.95207,1e-05,0.0,0.0,5e-05,4e-05,0.78194
instance_575,44805.0,193924.0,0.23104,1.0,0.0,1.0,1.0,0.23104,5e-05,1.18168,2e-05,0.0051,0.00508,5e-05,0.61236,2e-05,0.01009,0.01007,0.45438,0.16011,0.00659,0.77778,0.77118,0.40832,0.71185,0.0,1.0,1.0,0.23105,0.56539,0.97999,3e-05,0.0,1e-05,0.00379,0.00378,0.72421
instance_342,41820.0,403854.0,0.00074,1.0,0.0,1.0,1.0,0.10355,8e-05,2.66464,0.0,0.00242,0.00242,8e-05,0.39673,2e-05,0.00026,0.00024,0.41691,0.48151,0.0,1.0,1.0,0.43251,0.62372,0.0,1.0,1.0,0.00102,0.21871,0.74275,5e-05,0.0,0.0,0.00127,0.00127,0.70594
instance_116,16983.0,52005.0,0.2,1.0,0.0,1.0,1.0,0.32656,0.00015,1.06923,8e-05,0.00146,0.00138,0.00015,0.30792,6e-05,0.00018,0.00012,0.43871,0.11106,0.4,0.5,0.1,0.40001,0.81648,0.0,1.0,1.0,0.2,0.2,1.0,9e-05,0.0,2e-05,0.00083,0.00081,0.64828
instance_451,2136.0,11418.0,0.18707,1.0,0.0,1.0,1.0,0.18707,0.00093,1.59744,0.00018,0.01007,0.0099,0.00093,0.53491,0.00047,0.00375,0.00328,0.59537,0.42057,0.0,0.98261,0.98261,0.71939,0.62455,0.0,1.0,1.0,0.18707,0.96584,0.96584,0.00018,0.0,0.00018,0.00018,0.0,0.28061
instance_402,5729.0,88964.0,0.00198,1.0,0.0,1.0,1.0,0.0644,0.00044,0.86951,1e-05,0.00138,0.00137,0.00044,0.3187,0.00017,0.01082,0.01065,0.49642,0.63031,0.0,1.0,1.0,0.70781,0.32912,0.0,1.0,1.0,0.00274,0.51415,0.99799,0.00014,0.0,0.0,0.00082,0.00082,0.34275
instance_37,119600.0,544520.0,0.01219,1.0,0.0,1.0,1.0,0.21964,2e-05,0.64736,1e-05,6e-05,5e-05,2e-05,0.36852,1e-05,6e-05,5e-05,0.35208,0.27284,0.22222,0.71429,0.49206,0.30589,0.98343,0.0,1.0,1.0,0.03666,0.7805,0.95122,1e-05,0.0,0.0,5e-05,4e-05,0.7805
instance_225,11126.0,86169.0,0.09684,1.0,0.0,1.0,1.0,0.12912,0.00021,3.4381,1e-05,0.0237,0.02369,0.00021,0.58027,9e-05,0.01591,0.01582,0.3517,0.7452,0.0,1.0,1.0,0.44192,0.64244,0.0,1.0,1.0,0.11033,0.72503,0.84027,0.00012,0.0,0.0,0.02266,0.02266,0.72482
instance_45,125500.0,567515.0,0.01198,1.0,0.0,1.0,1.0,0.22114,2e-05,0.64544,1e-05,6e-05,5e-05,2e-05,0.36721,1e-05,6e-05,5e-05,0.35528,0.28315,0.22222,0.88889,0.66667,0.30962,0.96756,0.0,1.0,1.0,0.03376,0.78192,0.95207,1e-05,0.0,0.0,5e-05,4e-05,0.78192
instance_187,22916.0,84508.0,0.01615,1.0,0.0,1.0,1.0,0.27117,0.00011,1.43962,1e-05,0.00129,0.00128,0.00011,0.34616,4e-05,0.00022,0.00017,0.4207,0.25531,0.0,1.0,1.0,0.40378,0.67108,0.0,1.0,1.0,0.02255,0.67937,0.82099,7e-05,0.0,1e-05,0.00067,0.00066,0.76224
instance_309,278712.0,2940591.0,4e-05,1.0,0.0,1.0,1.0,0.09478,1e-05,3.89625,0.0,0.00029,0.00029,1e-05,0.26743,0.0,0.00039,0.00039,0.4273,0.23746,0.01786,0.75,0.73214,0.43699,0.36013,0.0,1.0,1.0,4e-05,0.09889,0.57161,1e-05,0.0,0.0,0.00015,0.00015,0.57154
instance_82,49694.0,152093.0,0.00364,1.0,0.0,1.0,1.0,0.32673,5e-05,1.34671,1e-05,0.00256,0.00256,5e-05,1.38168,2e-05,0.00783,0.00781,0.49828,0.18305,0.00513,1.0,0.99487,0.49079,0.26994,0.0,1.0,1.0,0.00365,0.67016,0.98646,4e-05,0.0,0.0,0.00255,0.00255,0.82312
instance_492,2258.0,11104.0,0.00738,1.0,0.0,1.0,1.0,0.20335,0.00122,0.47835,0.00036,0.0054,0.00504,0.00122,0.26651,0.00044,0.01417,0.01373,0.4352,0.16801,0.11111,0.80769,0.69658,0.4335,0.50001,0.0,1.0,1.0,0.01369,0.32448,0.92417,0.00074,0.0,9e-05,0.00486,0.00477,0.65643
instance_350,366276.0,1605464.0,0.00019,1.0,0.0,1.0,1.0,0.22814,1e-05,0.0,0.0,0.06004,0.06004,1e-05,0.0,0.0,1e-05,1e-05,0.48769,0.2735,0.0,1.0,1.0,0.45222,0.0,0.0,1.0,1.0,0.03688,0.22014,0.28036,0.0,0.0,0.0,0.03073,0.03073,0.47946
instance_16,59080.0,267005.0,0.01198,1.0,0.0,1.0,1.0,0.22127,4e-05,0.64626,1e-05,0.00012,0.0001,4e-05,0.36693,2e-05,0.00012,0.0001,0.35527,0.28329,0.22222,0.88889,0.66667,0.30911,0.96883,0.0,1.0,1.0,0.03395,0.78193,0.95206,3e-05,0.0,1e-05,0.0001,9e-05,0.78193
instance_279,11949.0,31219.0,0.05929,1.0,0.0,1.0,1.0,0.38275,0.0002,1.38765,0.0001,0.00529,0.00519,0.0002,0.31781,8e-05,0.00059,0.0005,0.58097,0.17359,0.25,0.85714,0.60714,0.59842,0.73505,0.0,1.0,1.0,0.07774,0.607,0.94426,0.0001,0.0,0.0,0.00266,0.00266,0.46481
instance_382,6988.0,129090.0,0.00139,1.0,0.0,1.0,1.0,0.05413,0.00036,0.80669,1e-05,0.00119,0.00119,0.00036,0.29159,0.00014,0.00487,0.00472,0.50451,0.59093,0.0,1.0,1.0,0.71697,0.3258,0.0,1.0,1.0,0.00196,0.48613,0.99856,0.00011,0.0,0.0,0.00064,0.00064,0.31368
instance_17,118160.0,537960.0,0.01219,1.0,0.0,1.0,1.0,0.21964,2e-05,0.64741,1e-05,6e-05,5e-05,2e-05,0.36967,1e-05,6e-05,5e-05,0.35209,0.27287,0.22222,0.71429,0.49206,0.30589,0.98326,0.0,1.0,1.0,0.03666,0.7805,0.95122,1e-05,0.0,0.0,5e-05,4e-05,0.7805
instance_421,974.0,1952.0,0.49898,1.0,0.0,1.0,1.0,0.49898,0.00344,0.57793,0.00102,0.01537,0.01434,0.00344,1.00936,0.00103,0.01848,0.01745,0.80166,0.1333,0.5,0.96667,0.46667,0.50102,0.99794,0.0,1.0,1.0,0.52049,0.58811,0.6373,0.00053,0.0,0.00051,0.00102,0.00051,0.52049
instance_576,206768.0,806132.0,0.25649,1.0,0.0,1.0,1.0,0.25649,1e-05,0.0,0.0,0.00191,0.00191,1e-05,0.0,0.0,1e-05,1e-05,0.40283,0.18929,0.33333,1.0,0.66667,0.36314,0.0,0.0,1.0,1.0,0.2565,0.75216,1.0,1e-05,0.0,0.0,0.00132,0.00132,0.80485
instance_130,4028.0,11761.0,0.07142,1.0,0.0,1.0,1.0,0.34249,0.00068,0.58334,0.00017,0.00187,0.0017,0.00068,0.24738,0.00025,0.00099,0.00074,0.49529,0.19903,0.0,0.66667,0.66667,0.4433,0.62623,0.0,1.0,1.0,0.08528,0.23068,0.95698,0.00031,0.0,9e-05,0.00102,0.00094,0.52351
instance_477,7500.0,245215.0,0.03059,1.0,0.0,1.0,1.0,0.03059,0.00026,0.95738,1e-05,0.00061,0.0006,0.00026,0.22663,0.00013,0.002,0.00187,0.65874,0.494,0.33333,0.98658,0.65324,0.95412,0.21891,0.0,1.0,1.0,0.03059,0.99898,0.99898,1e-05,0.0,1e-05,1e-05,0.0,0.04588
instance_242,1666.0,1187921.0,4e-05,1.0,0.0,1.0,1.0,0.0014,0.0012,0.11857,0.00038,0.0014,0.00102,0.00121,0.10106,0.0012,0.02101,0.01981,0.00071,0.16566,0.0006,0.00219,0.00159,4e-05,154.13441,0.0,1.0,1.0,0.0,0.99996,0.99996,0.0012,0.0,0.00038,0.0014,0.00102,0.99996
instance_139,3284.0,9579.0,0.07266,1.0,0.0,1.0,1.0,0.34283,0.00083,0.58291,0.00021,0.0023,0.00209,0.00083,0.24892,0.0003,0.00122,0.00091,0.49347,0.20255,0.25,1.0,0.75,0.4416,0.63015,0.0,1.0,1.0,0.08717,0.23061,0.95657,0.00038,0.0,0.0001,0.00125,0.00115,0.52688
instance_128,3036.0,8853.0,0.0732,1.0,0.0,1.0,1.0,0.34293,0.0009,0.58396,0.00023,0.00249,0.00226,0.0009,0.24995,0.00033,0.00132,0.00099,0.49164,0.20503,0.0,0.66667,0.66667,0.44042,0.63328,0.0,1.0,1.0,0.08799,0.23167,0.95595,0.00042,0.0,0.00011,0.00136,0.00124,0.52988
