instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8
instance_645,4.12,28800.0,1.28,409.92,10.56,28800.0,3338.08,2.48
instance_14,26.2,28800.0,16.6,28800.0,33.04,28800.0,28800.0,18.16
instance_1070,106.56,1.56,643.4,39.32,710.56,28800.0,21.92,101.04
instance_842,20.52,28800.0,4.56,28800.0,19.28,28800.0,11950.64,4.0
instance_169,40.84,320.48,18.8,7876.2,20.32,442.0,6.24,40.0
instance_294,30.56,28800.0,40.2,28800.0,49.56,28800.0,306.72,13.88
instance_680,77.08,113.76,77.4,64.68,63.0,109.28,8.4,59.92
instance_1079,107.92,0.12,154.52,5.0,150.4,0.12,0.88,89.68
instance_17,277.2,28800.0,292.96,295.4,161.8,28800.0,28800.0,191.8
instance_936,237.36,28800.0,578.72,28800.0,608.16,28800.0,28800.0,259.08
instance_165,1348.84,1933.92,245.08,16736.08,310.92,2418.64,289.0,1363.92
instance_383,28800.0,2553.28,28800.0,3440.4,28800.0,2872.32,1618.24,28800.0
instance_830,4848.64,38.72,4271.08,221.12,5473.92,37.76,32.96,8317.24
instance_602,8.4,28800.0,8.56,307.48,8.48,28800.0,34.16,7.84
instance_443,28800.0,3468.84,15311.56,2176.8,18619.96,8054.0,13967.28,28800.0
instance_1023,36.88,28800.0,24.8,28800.0,24.64,28800.0,2314.32,34.08
instance_782,210.84,28800.0,376.28,1402.44,415.84,28800.0,6495.88,185.32
instance_929,28800.0,28800.0,28800.0,2476.52,28800.0,28800.0,2494.96,28800.0
instance_885,1890.64,28800.0,1497.88,28800.0,1435.24,28800.0,28800.0,1764.68
instance_709,125.72,28800.0,184.76,28800.0,331.72,28800.0,28800.0,115.08
instance_837,48.68,2276.56,36.6,77.4,53.2,2442.92,17.0,39.52
instance_942,5.84,28800.0,4.76,46.6,8.28,28800.0,332.84,3.4
instance_217,8386.04,28800.0,5118.52,409.48,4943.76,28800.0,343.16,10264.08
instance_803,352.2,28800.0,367.52,28800.0,354.32,28800.0,28800.0,329.88
instance_388,37.08,1798.52,25.44,2560.48,42.08,2189.16,352.48,28.56
instance_867,85.96,28800.0,63.64,28800.0,231.64,28800.0,28800.0,94.56
instance_266,8.0,634.92,9.72,43.2,14.96,3160.04,4.08,5.28
instance_426,3491.8,28800.0,2886.36,28800.0,3409.84,28800.0,28800.0,3750.44
instance_774,22.88,28800.0,7.32,28800.0,45.16,28800.0,28800.0,5.44
instance_1097,2954.36,28800.0,1251.64,350.88,1608.48,28800.0,3.12,2300.6
instance_374,10.48,626.44,6.72,79.64,12.32,682.28,259.24,6.08
instance_67,28800.0,28800.0,28800.0,1776.16,28800.0,28800.0,28800.0,28800.0
instance_196,787.76,28800.0,618.48,28800.0,698.28,28800.0,543.64,564.84
instance_398,356.76,2976.64,297.88,176.32,386.08,3569.48,680.04,218.56
instance_699,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3434.64,28800.0
instance_267,18.6,55.76,28.64,27.88,19.52,1855.4,2.68,11.84
instance_428,28800.0,28800.0,25721.8,28800.0,20090.6,28800.0,28800.0,28800.0
instance_1026,60.72,28800.0,167.12,28800.0,171.56,28800.0,28800.0,84.96
instance_296,44.56,28800.0,42.24,28800.0,63.76,28800.0,21636.76,25.56
instance_649,28800.0,16205.68,28800.0,2244.36,28800.0,16714.04,10059.2,28800.0
instance_109,1.6,697.68,0.2,30.44,2.0,959.52,4.32,1.04
instance_817,94.32,176.76,303.08,134.16,270.4,168.28,5.72,126.4
instance_400,139.84,502.04,97.8,80.96,103.0,605.4,311.64,139.12
instance_579,11.24,28800.0,3.08,28800.0,6.0,28800.0,18.84,9.4
instance_70,28800.0,28800.0,28800.0,11167.8,28800.0,28800.0,28800.0,28800.0
instance_667,23912.28,28800.0,16964.24,294.08,15184.88,28800.0,23815.84,20832.4
instance_1117,340.84,28800.0,95.2,28800.0,33.64,28800.0,206.36,487.08
instance_492,28800.0,96.2,28800.0,14817.16,28800.0,105.6,514.72,28800.0
instance_459,5.6,28800.0,0.2,394.0,0.88,28800.0,3.6,1.92
instance_517,0.04,28800.0,0.08,16.16,0.04,28800.0,0.92,0.08
instance_338,3594.88,43.84,4868.36,181.64,4473.28,60.68,759.96,5216.16
instance_1031,13587.36,1372.36,11906.2,136.04,13481.32,1274.6,1874.04,18755.84
instance_343,28800.0,730.8,28800.0,1851.84,28800.0,916.84,28800.0,28800.0
instance_736,60.4,28800.0,106.56,28800.0,149.76,28800.0,28800.0,67.92
instance_473,6.76,2313.56,3.2,97.04,4.68,28800.0,41.04,5.96
instance_228,1156.8,28800.0,1227.44,28800.0,1762.36,28800.0,27558.12,1059.96
instance_1147,12.44,28800.0,1.68,28800.0,3.2,28800.0,30.68,10.64
instance_507,12.48,28800.0,6.64,28800.0,9.28,28800.0,48.24,10.4
instance_899,1646.96,28800.0,747.72,28800.0,1371.04,28800.0,28800.0,1168.16
instance_653,23918.36,28800.0,18300.16,28800.0,28800.0,28800.0,28800.0,17646.36
instance_274,28800.0,1176.4,28800.0,37.92,28800.0,4516.24,1101.04,28800.0
instance_1124,14.0,28800.0,13.28,40.72,10.0,28800.0,6.84,10.76
instance_104,28800.0,153.88,28800.0,132.72,28800.0,254.28,2074.28,28800.0
instance_387,36.32,1584.8,23.96,355.6,43.28,2026.36,316.6,23.44
instance_554,5040.4,2071.56,4630.28,152.68,4723.68,28800.0,468.36,6465.28
instance_520,1.28,28800.0,0.24,28800.0,0.8,28800.0,18.8,1.12
instance_734,28800.0,3666.96,28800.0,1624.56,28800.0,3549.52,2412.88,28800.0
instance_756,8.64,28800.0,3.84,136.68,7.6,28800.0,225.0,4.04
instance_1101,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,13409.64,28800.0
instance_417,5199.88,28800.0,4046.96,28800.0,4340.36,28800.0,981.4,5370.68
instance_375,21.36,456.28,16.6,63.2,24.04,538.4,270.48,13.2
instance_907,9.24,58.28,0.48,366.32,2.72,55.52,3.28,1.4
instance_2,7299.96,28800.0,5968.6,250.68,6473.12,28800.0,430.48,6224.76
instance_132,28800.0,28800.0,23377.08,28800.0,28800.0,28800.0,28800.0,28800.0
instance_456,2379.28,3763.48,2241.32,281.12,4070.84,6791.52,262.6,2133.88
instance_249,28800.0,0.84,14340.64,19.48,7864.48,3.28,6.72,28800.0
instance_1084,1.64,28800.0,0.2,45.92,0.4,28800.0,4.72,1.2
instance_402,28800.0,5249.28,28800.0,2781.8,28800.0,5846.12,4707.2,28800.0
instance_1148,8.64,28800.0,3.76,28800.0,8.64,28800.0,41.4,7.12
instance_1006,11.52,28800.0,4.96,1379.76,14.92,28800.0,491.48,14.0
instance_717,10297.8,46.28,28800.0,44.96,28800.0,45.28,11.44,11627.76
instance_951,162.32,28800.0,226.76,28800.0,224.92,28800.0,8948.0,138.4
instance_82,91.88,28800.0,71.4,28800.0,107.48,28800.0,28800.0,62.2
instance_521,1.68,28800.0,0.16,28800.0,0.68,28800.0,21.6,1.0
instance_476,11.52,28800.0,5.52,842.36,10.56,28800.0,126.76,6.8
instance_1102,1.56,28800.0,0.08,4.68,0.36,28800.0,0.64,1.32
instance_869,2.48,2831.28,0.48,41.76,3.0,2711.04,107.92,1.44
instance_1146,12.0,28800.0,3.36,28800.0,4.36,28800.0,26.24,12.24
instance_354,4.08,114.16,0.84,60.96,4.08,146.6,0.88,2.72
instance_694,63.32,28800.0,80.2,8299.4,105.68,28800.0,1127.04,111.48
instance_355,4.64,166.92,0.8,61.88,6.44,189.32,1.04,2.84
instance_1166,210.92,0.48,103.6,5.28,139.2,0.48,1.08,124.96
instance_778,772.8,7.76,2766.12,18.12,3853.4,7.56,7.36,1126.48
instance_176,1.6,133.24,0.92,46.48,1.76,211.88,0.64,1.2
instance_194,22930.08,28800.0,10034.16,28800.0,12509.36,28800.0,11211.32,28800.0
instance_598,28800.0,28800.0,28800.0,10959.76,28800.0,28800.0,28800.0,28800.0
instance_648,2520.4,28800.0,3127.84,28800.0,2408.04,28800.0,28800.0,3603.68
instance_571,28800.0,249.4,28800.0,455.24,28800.0,253.04,523.2,28800.0
instance_742,193.24,28800.0,439.88,28800.0,621.0,28800.0,28800.0,215.32
instance_106,1.36,40.88,0.36,56.88,1.28,59.16,4.12,0.8
instance_4,28800.0,28800.0,15215.2,184.52,16764.8,28800.0,28800.0,28800.0
instance_691,87.2,28800.0,199.0,28800.0,230.6,28800.0,23811.6,101.6
instance_813,27.88,3.68,67.28,22.64,77.12,3.68,3.76,35.92
instance_658,1233.92,26.32,1070.6,422.0,1065.28,25.44,37.92,923.68
instance_843,12.04,19.68,6.16,2764.92,8.2,18.76,3.48,4.96
instance_1042,158.44,34.52,224.96,52.56,213.92,32.32,256.96,168.44
instance_861,206.0,3.56,299.04,17.84,321.48,3.6,5.48,229.28
instance_995,255.12,28800.0,205.32,5088.52,205.6,28800.0,957.56,240.2
instance_548,6483.84,28800.0,4805.56,28800.0,5542.84,28800.0,28800.0,8026.4
instance_590,9353.44,28800.0,12850.04,28800.0,10410.96,28800.0,28800.0,11012.0
instance_174,271.52,329.92,269.48,60.6,272.48,331.0,556.64,331.6
instance_532,101.16,891.4,68.88,16.32,121.04,1440.28,1.6,128.24
instance_156,1.08,242.44,0.12,357.84,0.48,354.92,2.96,0.56
instance_425,112.24,28800.0,131.08,28800.0,158.8,28800.0,2919.2,126.4
instance_697,361.96,28800.0,380.12,28800.0,449.72,28800.0,28800.0,314.4
instance_191,28800.0,28800.0,26248.52,28800.0,28800.0,28800.0,28800.0,28800.0
instance_1063,786.28,28800.0,701.36,28800.0,858.16,28800.0,6486.96,656.4
instance_118,913.32,2541.72,1055.24,3776.92,1382.44,28800.0,483.48,821.36
instance_46,229.24,28800.0,405.84,1882.88,376.16,28800.0,2084.16,247.48
instance_1115,94.84,28800.0,15.6,28800.0,30.44,28800.0,149.48,254.96
instance_985,517.52,28800.0,440.44,328.64,533.6,28800.0,500.4,656.08
instance_930,56.28,28800.0,107.52,1502.8,172.12,28800.0,297.32,84.04
instance_391,82.8,1879.2,67.96,587.24,86.96,2251.72,365.8,55.2
instance_359,30.72,483.96,23.24,264.8,39.52,628.56,298.44,22.28
instance_15,44.28,28800.0,12.32,28800.0,36.36,28800.0,28800.0,21.4
instance_568,122.72,26.6,122.92,160.08,141.68,26.6,1.8,115.2
instance_344,2.92,2.16,0.32,2009.16,12.32,13.24,3.4,1.2
instance_43,104.64,28800.0,186.84,358.72,120.72,28800.0,5195.16,83.04
instance_38,1096.08,28800.0,1022.8,501.08,1342.44,28800.0,28800.0,1194.52
instance_946,73.36,28800.0,132.2,28800.0,179.56,28800.0,28800.0,160.68
instance_604,15.72,28800.0,10.76,311.32,12.08,28800.0,122.52,11.72
instance_979,80.4,28800.0,110.4,28800.0,129.56,28800.0,21609.04,86.08
instance_1071,204.24,1.44,821.32,39.52,914.44,28800.0,23.52,252.24
instance_570,28800.0,127.84,28800.0,315.16,28800.0,127.76,264.44,28800.0
instance_681,2.56,191.0,0.68,52.72,4.36,197.28,8.96,2.6
instance_461,7.52,28800.0,0.48,36.28,2.36,28800.0,26.08,5.36
instance_1034,24.24,28800.0,133.72,4883.64,137.8,28800.0,1281.76,23.48
instance_487,28800.0,86.12,28800.0,13603.92,28800.0,93.48,483.12,28800.0
instance_221,28800.0,28800.0,28800.0,3142.76,28800.0,28800.0,28800.0,28800.0
instance_135,83.6,28800.0,66.84,28800.0,108.52,28800.0,28800.0,81.44
instance_849,22.52,170.92,13.12,63.28,32.24,164.08,196.16,18.68
instance_395,59.72,456.4,48.88,132.28,77.04,596.4,293.36,52.0
instance_203,25.12,2533.56,14.4,185.88,14.48,2948.12,233.16,19.32
instance_773,64.64,271.88,94.28,88.24,108.36,577.52,4.84,74.76
instance_539,1805.12,1240.2,500.2,4393.8,2079.12,2545.76,2.92,2049.16
instance_584,189.64,28800.0,277.32,28800.0,791.64,28800.0,28800.0,91.16
instance_1085,1.48,28800.0,0.16,45.76,0.4,28800.0,4.8,1.04
instance_874,143.48,28800.0,163.88,28800.0,183.64,28800.0,458.12,156.52
instance_113,3.92,208.16,2.08,30.56,4.76,517.4,2.4,3.08
instance_511,270.88,28800.0,428.16,28800.0,492.64,28800.0,1870.16,212.28
instance_240,72.28,2.44,131.96,25.2,97.12,6.08,11.44,548.48
instance_1025,2580.48,56.6,2426.0,42.96,4665.84,54.72,150.32,2555.0
instance_1089,4.6,28800.0,0.96,28800.0,1.36,28800.0,2.48,5.12
instance_739,10.32,12.0,43.16,722.96,30.64,11.92,3.44,10.16
instance_789,36.92,1.32,25.76,23.52,41.0,1.2,3.64,23.88
instance_791,17.12,28800.0,73.36,2752.48,72.16,28800.0,3338.64,7.92
instance_60,875.44,28800.0,1820.6,173.76,1536.24,28800.0,86.72,1247.48
instance_991,368.96,28800.0,76.28,28800.0,234.2,28800.0,27839.04,282.28
instance_966,9928.84,28800.0,3911.52,28800.0,4149.88,28800.0,28800.0,8828.24
instance_1141,28800.0,28800.0,8592.68,28800.0,28800.0,28800.0,11234.88,28800.0
instance_1164,39.92,0.2,84.96,4.64,66.4,0.2,1.0,68.0
instance_72,28800.0,7849.32,28800.0,342.72,28800.0,28800.0,3956.72,28800.0
instance_471,6.76,2131.24,1.4,89.64,2.88,28800.0,16.08,5.04
instance_1159,113.04,0.48,76.8,4.8,88.8,0.4,1.04,61.24
instance_508,21.76,28800.0,24.24,28800.0,23.44,28800.0,45.04,18.6
instance_463,5.8,28800.0,0.64,164.88,0.96,28800.0,8.04,3.84
instance_553,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3177.16,28800.0
instance_212,130.92,302.56,175.04,161.56,217.96,370.52,257.0,99.92
instance_988,27.04,2394.64,8.56,243.6,26.84,2217.6,266.64,7.08
instance_814,0.96,846.0,0.16,28.32,0.72,787.16,2.48,0.52
instance_898,25.12,68.16,18.24,85.56,24.2,63.84,3.92,22.76
instance_378,52.12,1263.48,35.0,77.96,46.24,1408.4,315.0,41.32
instance_650,188.36,28800.0,137.32,1459.64,139.76,28800.0,1584.56,163.16
instance_1059,28800.0,196.6,28800.0,359.88,28800.0,358.52,6332.36,28800.0
instance_528,253.6,1120.08,84.96,6044.72,91.68,2232.8,1.8,87.52
instance_488,28800.0,145.2,28800.0,28800.0,28800.0,157.0,714.92,28800.0
instance_56,153.64,28800.0,204.96,583.8,257.4,28800.0,5905.4,150.32
instance_761,10.2,871.84,2.52,1206.0,5.76,846.76,3.4,3.76
instance_503,28800.0,2.04,28800.0,561.2,28800.0,2.04,31.84,28800.0
instance_35,256.12,28800.0,222.92,235.68,221.48,28800.0,28800.0,211.76
instance_1048,5336.56,44.56,577.64,49.0,553.56,42.6,72.88,6690.72
instance_628,62.56,1504.76,37.28,293.0,67.6,28800.0,715.64,26.64
instance_767,302.96,28800.0,206.64,28800.0,588.76,28800.0,28800.0,194.2
instance_168,10.44,45.28,9.2,6887.76,13.44,55.84,3.44,11.96
instance_319,10529.0,0.84,3285.52,23.04,3736.0,1.4,7.84,10193.8
instance_938,219.88,28800.0,288.28,2053.4,293.72,28800.0,4872.2,221.04
instance_992,2112.92,28800.0,2125.92,28800.0,1966.36,28800.0,28800.0,4532.04
instance_917,1186.16,28800.0,465.52,28800.0,520.16,28800.0,26328.08,570.28
instance_624,1.84,28800.0,0.16,12.2,0.8,28800.0,4.08,1.44
instance_336,4592.52,29.32,4064.0,156.12,4760.88,47.92,426.84,4484.84
instance_662,57.32,28800.0,116.32,28800.0,160.8,28800.0,8458.68,86.6
instance_1134,23.08,28800.0,25.92,105.84,27.96,28800.0,12.36,20.36
instance_1083,1.04,28800.0,0.12,66.4,0.4,28800.0,4.16,0.88
instance_410,497.4,28800.0,573.52,28800.0,550.28,28800.0,19023.8,506.6
instance_460,5.48,28800.0,0.2,390.88,0.8,28800.0,1.04,2.64
instance_711,121.32,2254.36,179.64,36.32,195.4,2330.56,49.8,143.08
instance_253,1456.24,0.12,669.4,12.96,437.68,0.96,3.56,1358.36
instance_833,5556.8,28800.0,12824.0,9308.8,6665.12,28800.0,1366.16,4843.88
instance_1019,40.36,28800.0,34.28,28800.0,36.84,28800.0,28800.0,14.08
instance_911,63.6,28800.0,76.56,28800.0,134.52,28800.0,28800.0,63.8
instance_622,0.64,28800.0,0.28,159.68,0.48,28800.0,0.64,0.4
instance_893,20.56,28800.0,79.0,1891.8,85.92,28800.0,441.72,18.08
instance_1072,1915.08,1.44,1860.4,39.8,1621.44,28800.0,28.08,1573.6
instance_585,150.48,28800.0,449.8,28800.0,416.84,28800.0,28800.0,133.28
instance_872,1984.6,4547.04,1361.84,28800.0,1664.2,4319.4,170.16,1981.04
instance_311,2013.76,28800.0,950.04,28800.0,1092.6,28800.0,28800.0,1915.4
instance_757,174.32,28800.0,343.6,28800.0,260.44,28800.0,28800.0,207.84
instance_1149,8.8,28800.0,5.2,28800.0,6.72,28800.0,47.36,6.16
instance_827,243.16,112.04,180.64,198.88,207.68,117.6,4.64,222.44
instance_729,49.16,28800.0,47.6,28800.0,78.44,28800.0,8410.6,29.6
instance_151,2278.36,28800.0,2043.56,28800.0,2032.72,28800.0,28800.0,1682.12
instance_886,93.2,28800.0,127.6,28800.0,177.96,28800.0,28800.0,84.04
instance_75,6.96,28800.0,2.28,28800.0,13.16,28800.0,28800.0,3.72
instance_806,116.4,28800.0,126.4,28800.0,215.88,28800.0,28800.0,121.28
instance_996,322.32,28800.0,502.92,28800.0,926.76,28800.0,28800.0,314.24
instance_1163,52.96,0.04,38.16,4.12,47.4,0.08,0.8,32.52
instance_905,63.48,70.92,124.44,14.8,112.96,76.4,381.96,58.68
instance_445,0.8,28800.0,0.12,24.48,0.64,28800.0,0.72,0.48
instance_58,241.44,28800.0,242.84,1003.84,304.88,28800.0,22306.32,241.8
instance_1100,28800.0,28800.0,28800.0,4947.28,28800.0,28800.0,6191.8,28800.0
instance_949,101.04,28800.0,81.52,28800.0,114.44,28800.0,28800.0,38.36
instance_5,28800.0,28800.0,28800.0,4044.2,28800.0,28800.0,28800.0,28800.0
instance_797,60.6,28800.0,33.28,28800.0,125.76,28800.0,26193.32,29.2
instance_1058,28800.0,27.32,8585.8,196.6,9269.2,34.48,35.68,28800.0
instance_865,3.8,28800.0,1.2,580.92,3.56,28800.0,576.44,2.24
instance_793,35.12,28800.0,72.28,28800.0,74.88,28800.0,1284.72,59.08
instance_13,22.72,28800.0,6.04,44.88,24.88,28800.0,23785.56,7.6
instance_634,42.24,28800.0,19.24,28800.0,71.56,28800.0,28800.0,29.72
instance_1130,1167.88,28800.0,11.48,28800.0,31.48,28800.0,146.08,1396.0
instance_257,2.0,358.28,0.72,18.28,1.64,1163.8,1.24,0.88
instance_342,28800.0,294.08,28800.0,1190.68,28800.0,402.96,9295.4,28800.0
instance_1078,2902.56,0.8,3772.96,9.92,3881.8,0.8,1.64,2852.04
instance_427,309.24,28800.0,812.88,28800.0,769.48,28800.0,28800.0,254.32
instance_404,28800.0,5580.68,28800.0,2732.84,28800.0,5961.4,7546.32,28800.0
instance_926,1215.84,28800.0,646.6,28800.0,885.08,28800.0,28800.0,916.04
instance_8,28.32,28800.0,12.36,2383.56,29.68,28800.0,13511.36,17.84
instance_81,87.92,28800.0,66.28,28800.0,72.08,28800.0,28800.0,43.44
instance_474,8.92,2359.76,3.8,94.68,6.68,28800.0,41.76,5.48
instance_371,7.04,488.0,1.08,67.28,5.8,537.56,252.76,3.24
instance_175,292.32,474.8,292.88,76.16,313.12,482.44,591.12,412.36
instance_555,28800.0,876.72,20311.24,148.36,12491.72,2232.52,342.12,28800.0
instance_350,6.6,76.56,2.64,13.2,5.64,129.72,127.6,3.96
instance_334,51.0,1.36,32.72,200.04,66.56,11.76,5.04,22.32
instance_625,2.92,844.28,1.92,56.04,4.52,28800.0,1.36,2.16
instance_1039,582.88,28800.0,379.64,10978.6,338.32,28800.0,334.08,374.96
instance_918,20781.0,28800.0,11564.44,28800.0,9327.24,28800.0,25015.56,28800.0
instance_1014,5.24,28800.0,1.68,202.96,2.84,28800.0,55.52,1.92
instance_714,91.64,172.88,121.24,332.28,87.84,166.64,83.32,95.8
instance_823,29.0,24.12,15.16,53.56,32.56,22.6,3.72,19.8
instance_469,7.64,28800.0,4.92,460.64,12.16,28800.0,143.68,8.32
instance_816,233.52,28800.0,332.88,979.84,398.2,28800.0,543.08,172.68
instance_674,1387.96,28800.0,917.96,3469.12,947.88,28800.0,1007.4,1082.36
