instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19
instance_330,18000.0,47.92,18000.0,18000.0,41.71,60.66,53.63,35.85,18000.0,53.66,28.25,18000.0,62.38,12.9,18000.0,14.17,11.75,33.59,38.34
instance_333,18000.0,28.0,18000.0,18000.0,25.08,22.57,17.8,25.3,18000.0,24.72,23.95,18000.0,23.04,4.66,18000.0,10.69,4.82,9.02,17.66
instance_515,18000.0,0.02,18000.0,18000.0,0.01,0.01,0.01,13.37,18000.0,0.02,0.09,51.35,0.01,0.01,45.92,0.02,0.01,0.02,0.01
instance_4,18000.0,27.28,18000.0,18000.0,23.29,21.04,23.4,493.54,18000.0,18.54,68.89,18000.0,12.05,28.0,18000.0,135.5,51.28,15.22,16.5
instance_314,18000.0,11.3,18000.0,18000.0,10.64,1.89,2.56,2.3,18000.0,0.69,1.86,18000.0,1.84,1.55,18000.0,1.22,1.67,0.81,2.76
instance_387,18000.0,949.92,18000.0,18000.0,198.34,81.87,482.09,18000.0,18000.0,110.02,605.03,18000.0,118.65,18000.0,18000.0,18000.0,148.37,102.83,701.76
instance_275,18000.0,0.49,18000.0,18000.0,0.61,0.69,0.52,96.96,18000.0,15.19,241.39,18000.0,0.26,0.55,18000.0,5.76,0.79,12.59,0.21
instance_375,18000.0,3.38,18000.0,18000.0,2.83,0.35,1.17,7.26,18000.0,0.75,4.64,18000.0,0.36,0.34,18000.0,3.42,0.46,0.91,0.73
instance_41,18000.0,528.81,18000.0,18000.0,742.08,447.42,512.72,18000.0,18000.0,751.58,18000.0,18000.0,257.42,18000.0,18000.0,18000.0,1017.22,549.74,661.42
instance_118,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_540,18000.0,0.32,18000.0,18000.0,0.28,0.33,0.05,0.55,18000.0,49.94,87.77,18000.0,0.05,0.07,18000.0,23.64,0.05,41.37,0.07
instance_213,18000.0,5.46,18000.0,18000.0,4.94,1.54,4.16,1.4,18000.0,1.54,26.79,385.74,0.72,0.19,408.91,0.42,0.19,1.55,0.99
instance_42,18000.0,187.56,18000.0,18000.0,192.4,84.86,232.19,18000.0,18000.0,788.08,1221.24,18000.0,170.99,18000.0,18000.0,18000.0,301.3,1292.21,102.77
instance_371,18000.0,132.47,18000.0,18000.0,59.57,51.68,105.66,18000.0,18000.0,49.16,206.01,18000.0,99.61,1597.47,18000.0,18000.0,138.0,55.86,127.82
instance_125,18000.0,4.2,18000.0,18000.0,2.83,1.27,0.83,18000.0,18000.0,1.45,4.67,18000.0,1.49,0.48,18000.0,24.64,0.74,1.56,0.46
instance_376,18000.0,2.67,18000.0,18000.0,2.24,0.29,0.13,8.93,18000.0,2.9,3.53,18000.0,0.19,0.37,18000.0,5.73,0.5,2.71,0.31
instance_279,18000.0,11.7,18000.0,18000.0,32.55,4.63,11.21,18000.0,18000.0,76.7,988.76,18000.0,14.55,38.96,18000.0,111.81,6.58,79.81,11.23
instance_587,18000.0,158.75,614.75,18000.0,139.72,94.75,27.9,18000.0,18000.0,302.12,18000.0,18000.0,86.45,53.82,18000.0,147.09,53.28,1.69,157.17
instance_256,18000.0,9.85,18000.0,18000.0,24.83,11.12,6.38,1672.74,18000.0,1227.08,18000.0,18000.0,2.75,358.39,18000.0,99.42,8.05,1480.75,10.86
instance_106,18000.0,28.69,18000.0,18000.0,30.35,5.26,22.75,32.6,18000.0,80.19,485.51,18000.0,2.9,1.11,18000.0,13.61,1.45,94.57,8.55
instance_80,18000.0,9.39,18000.0,18000.0,7.76,6.01,4.87,144.11,18000.0,8.22,59.97,18000.0,2.46,1.73,18000.0,32.86,2.48,5.87,9.2
instance_496,18000.0,0.12,18000.0,18000.0,0.12,0.06,0.04,0.38,18000.0,0.06,0.27,59.73,0.03,0.04,49.83,0.1,0.04,0.07,0.03
instance_401,18000.0,11.27,18000.0,18000.0,5.22,4.13,2.96,18000.0,18000.0,48.34,53.7,18000.0,1.85,5.38,18000.0,487.18,4.03,50.71,5.99
instance_332,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_448,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.29,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.73,18000.0,18000.0,18000.0
instance_255,18000.0,2.69,18000.0,18000.0,1.55,3.48,0.52,316.38,18000.0,232.73,18000.0,18000.0,0.55,1.26,18000.0,37.22,1.43,189.66,0.37
instance_476,18000.0,113.08,18000.0,18000.0,90.36,26.57,18000.0,773.39,18000.0,7.8,24.59,18000.0,19.19,54.51,18000.0,821.32,73.26,6.62,13.37
instance_147,18000.0,35.39,18000.0,18000.0,40.31,125.45,68.62,12.34,18000.0,96.29,211.89,18000.0,27.57,19.65,18000.0,42.91,24.98,70.95,31.48
instance_600,18000.0,132.6,218.63,18000.0,48.21,51.52,69.22,383.05,40.77,63.57,18000.0,18000.0,48.41,61.53,18000.0,33.09,61.23,0.72,51.88
instance_138,18000.0,1.43,18000.0,18000.0,2.42,2.13,1.51,24.21,18000.0,1.52,4.38,18000.0,8.46,4.33,18000.0,4.53,2.03,2.03,0.41
instance_191,18000.0,5.46,18000.0,18000.0,4.29,2.5,3.73,2.78,18000.0,1.68,53.22,1413.7,1.19,0.36,1457.05,1.23,0.4,1.95,1.14
instance_393,18000.0,2.81,18000.0,18000.0,2.59,0.45,0.17,14.73,18000.0,0.71,3.22,18000.0,0.26,0.51,18000.0,9.21,0.39,0.68,0.32
instance_130,18000.0,3.59,18000.0,18000.0,3.1,9.54,1.98,48.17,18000.0,1.96,3.87,18000.0,2.29,2.5,18000.0,8.77,3.28,2.58,0.94
instance_74,18000.0,2.27,18000.0,18000.0,1.53,1.26,46.33,16.05,18000.0,61.76,545.77,18000.0,3.16,1.75,18000.0,5.38,0.43,43.55,3.89
instance_263,18000.0,5.09,18000.0,18000.0,3.18,2.82,6.64,1197.53,18000.0,232.24,18000.0,18000.0,1.05,5.71,18000.0,161.98,8.92,195.25,2.45
instance_449,18000.0,0.07,18000.0,18000.0,0.73,0.07,5.88,0.03,18000.0,18000.0,18000.0,0.4,0.02,0.01,0.88,0.04,0.02,18000.0,0.1
instance_40,18000.0,52.62,18000.0,18000.0,91.0,31.93,28.98,743.47,18000.0,29.58,81.75,18000.0,20.11,417.45,18000.0,276.71,131.66,31.95,19.14
instance_379,18000.0,78.8,18000.0,18000.0,344.21,10.23,12.45,18000.0,18000.0,188.99,650.91,18000.0,22.34,79.07,18000.0,18000.0,9.9,194.77,13.83
instance_331,18000.0,83.83,18000.0,18000.0,84.13,67.7,62.86,124.51,18000.0,54.29,72.93,18000.0,65.97,25.6,18000.0,81.13,26.86,48.99,51.07
instance_264,18000.0,3.6,18000.0,18000.0,2.09,4.22,0.75,408.44,18000.0,72.27,18000.0,18000.0,0.58,0.9,18000.0,26.79,7.91,84.72,0.51
instance_3,18000.0,22.73,18000.0,18000.0,23.56,37.52,12.04,412.24,18000.0,19.28,50.09,18000.0,19.98,18.13,18000.0,69.21,50.61,18.9,24.18
instance_504,18000.0,0.18,18000.0,18000.0,0.17,0.07,0.11,0.95,18000.0,0.05,0.25,334.86,0.09,0.12,319.2,0.27,0.16,0.06,0.13
instance_460,675.96,1.59,18000.0,662.06,2.73,18000.0,18000.0,360.19,18000.0,18000.0,18000.0,11.95,18000.0,76.22,13.71,84.82,1.12,18000.0,1669.84
instance_43,18000.0,190.32,18000.0,18000.0,18000.0,102.58,435.84,18000.0,18000.0,157.52,722.43,18000.0,122.97,1447.83,18000.0,1414.42,561.56,243.09,319.5
instance_5,18000.0,63.3,18000.0,18000.0,138.07,89.06,164.72,18000.0,18000.0,226.28,403.38,18000.0,209.6,311.63,18000.0,702.75,222.49,144.2,115.43
instance_572,18000.0,25.17,348.87,18000.0,6.08,88.98,6.58,18000.0,18000.0,18000.0,18000.0,18000.0,73.42,483.39,18000.0,349.46,473.74,8.65,10.31
instance_92,18000.0,354.2,18000.0,18000.0,221.88,7.12,137.19,212.36,18000.0,300.64,1002.88,18000.0,32.65,40.59,18000.0,57.98,19.04,330.95,18.15
instance_474,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_434,163.67,18000.0,175.07,160.67,18000.0,18000.0,18000.0,4.19,169.84,18000.0,18000.0,421.8,18000.0,18000.0,473.69,5.36,18000.0,18000.0,18000.0
instance_559,18000.0,231.08,18000.0,18000.0,217.29,260.71,67.06,907.99,18000.0,100.69,18000.0,18000.0,26.43,67.86,18000.0,632.26,86.07,18000.0,76.97
instance_469,18000.0,238.7,18000.0,18000.0,529.24,18000.0,18000.0,1154.2,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1053.6
instance_240,18000.0,94.97,18000.0,18000.0,88.69,22.64,118.35,18000.0,18000.0,54.02,478.35,18000.0,39.84,193.71,18000.0,18000.0,191.45,49.13,51.02
instance_175,116.26,1.44,18000.0,117.54,1.28,0.69,2.23,1.39,18000.0,2.29,7.33,70.82,0.39,0.77,51.58,2.38,0.73,3.64,0.67
instance_11,18000.0,28.26,18000.0,18000.0,20.09,42.61,8.14,439.75,18000.0,16.83,52.44,18000.0,32.78,17.21,18000.0,69.32,47.6,17.25,13.05
instance_21,18000.0,158.79,18000.0,18000.0,417.25,346.34,359.91,18000.0,18000.0,669.61,18000.0,18000.0,117.23,18000.0,18000.0,1436.69,589.24,378.57,124.98
instance_384,18000.0,4.35,18000.0,18000.0,7.78,1.19,6.17,19.28,18000.0,1.36,5.77,18000.0,1.72,1.65,18000.0,4.72,0.81,1.42,1.77
instance_443,40.71,7.67,18.62,39.98,50.63,33.07,1.49,0.17,18.5,63.62,18.06,10.37,24.09,8.05,10.51,0.33,9.75,9.87,2.08
instance_518,18000.0,0.18,18000.0,18000.0,0.18,0.07,0.1,0.7,18000.0,0.07,0.28,307.3,0.06,0.09,276.61,0.3,0.2,0.07,0.09
instance_170,18000.0,5.34,18000.0,18000.0,6.26,5.27,15.58,3.45,18000.0,13.89,22.11,754.32,3.49,2.9,571.92,2.29,3.35,13.62,5.64
instance_537,472.53,1.36,18000.0,466.32,0.38,0.34,0.1,19.99,18000.0,0.26,3.61,111.0,0.05,0.1,73.02,10.08,0.28,0.22,0.08
instance_251,18000.0,2.52,18000.0,18000.0,1.23,3.15,0.5,102.87,18000.0,22.34,18000.0,18000.0,0.44,0.73,18000.0,5.17,1.2,18.09,0.43
instance_305,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_574,18000.0,7.03,18000.0,18000.0,11.15,2.49,3.04,1366.99,18000.0,1588.87,16.92,18000.0,1.8,8.01,18000.0,80.48,51.55,227.74,3.05
instance_24,18000.0,378.27,18000.0,18000.0,769.43,1602.29,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1211.18,519.62,18000.0,329.25
instance_146,18000.0,16.21,18000.0,18000.0,14.81,55.99,63.19,24.06,18000.0,57.86,153.2,18000.0,8.54,21.7,18000.0,37.38,46.82,58.28,301.97
instance_98,18000.0,353.72,18000.0,18000.0,508.11,333.13,18000.0,1440.28,18000.0,318.33,285.01,18000.0,643.87,185.54,18000.0,265.5,540.88,353.17,415.37
instance_532,18000.0,44.95,18000.0,18000.0,5.66,3.26,1.25,18000.0,18000.0,2.32,12.69,18000.0,0.4,211.32,18000.0,132.62,39.68,2.39,5.34
instance_168,18000.0,6.29,18000.0,18000.0,5.68,7.89,7.4,3.99,18000.0,7.5,21.77,561.52,1.35,2.0,421.48,2.22,3.51,5.95,4.77
instance_429,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.26,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.69,18000.0,18000.0,18000.0
instance_340,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_512,104.95,0.39,18000.0,99.22,0.32,0.16,0.03,3.77,18000.0,0.06,0.5,18000.0,0.12,0.11,18000.0,0.34,0.16,0.1,0.06
instance_501,18000.0,0.17,18000.0,18000.0,0.16,0.08,0.1,0.82,18000.0,0.05,0.29,268.75,0.09,0.1,343.45,0.35,0.16,0.07,0.1
instance_492,18000.0,0.15,18000.0,18000.0,0.14,0.07,0.04,0.74,18000.0,0.06,0.26,8.43,0.04,0.05,8.81,0.1,0.04,0.07,0.03
instance_267,18000.0,3.62,18000.0,18000.0,2.9,3.44,0.88,118.72,18000.0,37.93,18000.0,18000.0,0.45,0.74,18000.0,13.31,1.31,36.6,0.21
instance_364,18000.0,10.25,18000.0,18000.0,8.97,4.72,14.66,18000.0,18000.0,5.28,9.16,18000.0,13.22,6.76,18000.0,18000.0,12.1,5.07,7.32
instance_456,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1216.72,18000.0,18000.0
instance_234,18000.0,33.69,18000.0,18000.0,27.74,4.92,19.04,1090.07,18000.0,10.86,120.45,18000.0,8.18,42.48,1108.21,321.22,34.12,10.62,19.16
instance_243,18000.0,95.8,18000.0,18000.0,109.86,29.21,110.66,18000.0,18000.0,76.52,443.3,18000.0,28.38,201.76,1688.03,18000.0,137.38,56.11,74.95
instance_224,18000.0,19.52,18000.0,18000.0,39.59,5.33,32.44,3.88,18000.0,11.86,175.84,1206.46,2.29,0.55,1379.32,1.58,0.61,11.15,3.86
instance_458,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_116,18000.0,3.01,18000.0,18000.0,2.98,9.98,2.68,24.18,18000.0,11.02,86.12,18000.0,1.53,3.02,18000.0,32.01,4.09,10.12,0.59
instance_126,2.93,0.07,3.64,2.92,0.1,0.05,0.01,0.24,18000.0,0.03,0.4,17.4,0.01,0.0,14.43,0.05,0.0,0.07,0.01
instance_341,18000.0,34.17,18000.0,18000.0,31.11,32.65,28.52,26.3,18000.0,28.97,24.16,18000.0,32.77,6.59,18000.0,11.16,7.82,18.23,24.98
instance_299,18000.0,94.21,18000.0,18000.0,88.42,3.04,3.09,11.03,18000.0,2.29,7.03,18000.0,3.31,2.67,18000.0,6.25,2.82,2.93,2.92
instance_407,18000.0,5.46,18000.0,18000.0,5.04,0.4,0.28,9.05,18000.0,0.6,3.34,18000.0,0.25,0.68,18000.0,6.17,0.79,0.54,0.41
instance_149,18000.0,28.12,18000.0,18000.0,23.95,80.09,43.72,13.19,18000.0,54.17,204.03,18000.0,18.13,8.17,18000.0,25.55,16.54,92.58,50.01
instance_490,18000.0,5.43,18000.0,18000.0,4.01,0.95,1.53,45.64,18000.0,1.36,2.44,18000.0,2.13,2.46,18000.0,9.91,1.55,1.79,1.18
instance_591,18000.0,28.29,18000.0,18000.0,35.35,14.12,13.77,166.94,18000.0,84.87,140.24,18000.0,7.96,29.02,18000.0,74.52,36.57,35.65,9.75
instance_83,18000.0,8.35,18000.0,18000.0,9.71,5.58,5.07,141.73,18000.0,25.08,27.36,18000.0,3.94,1.99,18000.0,21.45,2.45,5.6,8.12
instance_272,18000.0,2.05,18000.0,18000.0,3.94,1.36,2.71,90.96,18000.0,84.14,18000.0,18000.0,4.01,1.97,18000.0,11.76,2.01,119.95,3.66
instance_47,18000.0,110.66,18000.0,18000.0,130.62,134.23,209.06,18000.0,18000.0,194.03,346.26,18000.0,65.64,18000.0,18000.0,1001.12,417.92,240.37,175.14
instance_312,18000.0,27.6,18000.0,18000.0,26.47,0.17,0.07,2.52,18000.0,0.08,2.49,18000.0,0.18,0.36,18000.0,1.23,0.39,0.08,0.15
instance_188,495.05,18.65,18000.0,490.49,34.51,3.2,96.71,6.0,18000.0,22.96,68.86,526.91,3.38,8.01,684.12,26.71,8.28,39.05,9.44
instance_309,18000.0,24.97,18000.0,18000.0,2.02,3.89,2.01,63.56,18000.0,3.1,67.05,18000.0,3.75,16.14,18000.0,43.23,16.08,1.78,3.47
instance_531,18000.0,37.72,18000.0,18000.0,12.75,1.23,1.34,4.82,18000.0,18000.0,18000.0,18000.0,1.08,2.06,18000.0,65.01,1.01,18000.0,2.54
instance_358,18000.0,67.8,18000.0,18000.0,49.6,90.65,70.79,39.52,18000.0,96.88,36.08,18000.0,91.67,11.47,18000.0,15.65,10.76,54.02,75.58
instance_63,18000.0,36.62,18000.0,18000.0,50.67,1.35,46.28,19.28,18000.0,49.66,199.06,18000.0,3.69,3.39,18000.0,2.72,1.81,86.67,2.87
instance_383,18000.0,20.45,18000.0,18000.0,5.53,1.71,2.13,18000.0,18000.0,6.12,11.9,18000.0,3.5,5.3,18000.0,41.41,7.2,4.76,5.54
instance_136,1.59,0.04,4.71,1.57,0.05,0.03,0.01,0.09,18000.0,0.02,0.39,7.14,0.01,0.02,6.04,0.04,0.01,0.02,0.01
instance_497,18000.0,0.15,18000.0,18000.0,0.13,0.07,0.04,4.6,18000.0,0.07,0.25,21.03,0.03,0.07,20.67,0.1,0.07,0.07,0.03
instance_422,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_31,18000.0,316.96,18000.0,18000.0,542.62,1184.08,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1758.96,18000.0,18000.0,18000.0,18000.0,18000.0,955.32
instance_53,18000.0,3.33,18000.0,18000.0,3.23,1.21,38.76,17.03,18000.0,40.56,339.01,18000.0,1.56,1.9,18000.0,8.15,0.56,51.53,3.08
instance_124,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_6,18000.0,18000.0,18000.0,18000.0,989.53,949.85,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1327.15,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_510,18000.0,0.13,18000.0,18000.0,0.12,0.06,0.03,0.92,18000.0,0.07,0.24,30.78,0.04,0.05,25.69,0.1,0.04,0.07,0.03
instance_473,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_189,1108.68,64.72,18000.0,1145.15,68.33,13.36,245.44,17.32,18000.0,45.23,108.17,1085.8,24.4,31.75,918.81,40.5,27.38,63.43,18.41
instance_184,403.28,10.75,18000.0,399.35,12.0,2.7,40.8,6.43,18000.0,19.31,31.3,244.65,2.25,7.95,273.08,11.84,8.06,22.05,4.04
instance_171,18000.0,4.05,18000.0,18000.0,3.62,4.83,6.81,2.71,18000.0,4.61,14.25,435.73,1.61,1.74,518.93,1.8,1.79,6.54,2.07
instance_359,18000.0,278.67,18000.0,18000.0,216.32,131.11,223.12,82.83,18000.0,258.78,55.44,18000.0,132.76,35.01,18000.0,31.77,40.07,268.0,185.42
instance_339,18000.0,123.29,18000.0,18000.0,119.31,212.08,186.31,245.9,18000.0,107.81,104.84,18000.0,213.88,68.2,18000.0,80.16,73.28,119.37,126.34
