instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19,algorithm_20,algorithm_21,algorithm_22,algorithm_23,algorithm_24,algorithm_25,algorithm_26,algorithm_27,algorithm_28,algorithm_29,algorithm_30,algorithm_31
instance_918,4800.0,488.4,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3832.52,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1652.96,4800.0,1506.04,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,29.6,4800.0,4800.0,4800.0
instance_632,2275.8,4800.0,880.24,1553.12,1899.92,3836.44,3855.76,3763.2,3409.44,1412.76,4800.0,4800.0,1015.92,1046.16,4800.0,4522.4,4800.0,2278.92,4800.0,1498.56,4800.0,4800.0,4800.0,1767.04,4800.0,1407.2,1018.24,4800.0,1372.32,1301.36,3990.08
instance_1044,1074.16,4800.0,4800.0,2173.44,2610.4,2801.32,3620.0,4800.0,1524.08,661.56,2273.6,4800.0,4800.0,3521.48,1187.24,686.6,4800.0,2278.2,4800.0,1155.92,4800.0,4800.0,4800.0,731.52,4800.0,2059.96,4800.0,4800.0,4800.0,4800.0,4693.2
instance_662,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,701.28,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_659,36.52,22.0,425.68,4800.0,4800.0,407.48,10.84,16.28,27.0,708.88,4800.0,4800.0,41.04,34.08,791.44,594.16,4800.0,4800.0,181.56,18.4,7.92,1856.44,4800.0,4800.0,4800.0,4800.0,34.88,4800.0,4800.0,42.64,27.72
instance_934,4800.0,1.92,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,0.16,3.56,4800.0,4800.0,4800.0,107.88,4800.0,0.32,4800.0,5.88,4800.0,4800.0,4800.0,0.12,4800.0,3.88,0.6,4800.0,2.96,4800.0
instance_1068,4800.0,4800.0,31.48,88.44,15.4,54.12,33.96,480.04,23.16,86.64,4800.0,4800.0,21.08,31.64,14.16,14.2,4800.0,28.68,4800.0,211.44,4800.0,149.32,9.36,48.4,4800.0,49.84,21.24,4800.0,60.12,28.32,19.52
instance_1127,181.44,4800.0,131.56,65.12,68.76,197.28,664.52,235.8,71.76,265.56,4800.0,4800.0,84.72,140.84,49.44,39.16,4800.0,204.0,4800.0,46.48,4800.0,1706.68,87.44,141.36,4800.0,99.68,84.08,4800.0,401.0,62.52,54.88
instance_218,287.0,2589.08,30.0,4.04,5.24,96.32,226.76,947.24,14.16,10.84,4800.0,109.12,200.24,79.12,133.04,83.2,275.08,5.84,4800.0,115.0,96.44,146.64,47.56,7.12,416.6,9.04,192.76,1440.64,22.28,131.68,47.72
instance_920,231.08,4800.0,6.0,7.88,3.16,8.64,16.12,84.52,5.72,11.64,4800.0,4800.0,6.48,8.08,5.12,7.24,4800.0,7.52,4800.0,4.88,4800.0,72.04,6.32,12.04,4800.0,4.16,6.36,4800.0,21.96,6.88,6.64
instance_822,102.92,387.08,21.04,22.8,25.92,121.56,100.24,38.0,7.08,15.92,4800.0,126.84,27.64,102.44,11.36,8.52,58.44,81.8,4800.0,73.0,4800.0,114.28,22.76,14.08,415.16,94.92,27.36,1930.92,50.72,82.52,60.36
instance_850,4800.0,4800.0,1256.52,4800.0,4512.8,4800.0,4800.0,4800.0,2227.48,846.44,933.8,4800.0,2291.24,4800.0,3145.76,1212.36,4800.0,1996.76,4800.0,2565.76,4800.0,4692.8,3734.44,788.28,4800.0,3834.8,2198.08,4800.0,1487.0,4043.2,3421.32
instance_1083,4800.0,1.4,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,13.0,4800.0,4800.0,4800.0,4800.0,187.8,4800.0,4800.0,4800.0,4800.0,4800.0,807.04,4800.0,174.76,4800.0,4800.0,60.28,4800.0,4800.0,4800.0
instance_1423,875.24,4800.0,28.84,17.6,14.24,38.2,96.12,133.84,29.24,49.72,4800.0,4800.0,40.0,31.76,18.08,13.96,4800.0,27.4,4800.0,17.16,4800.0,521.68,17.88,45.68,4800.0,19.12,40.12,4800.0,58.12,44.56,23.96
instance_331,313.72,4800.0,122.44,110.28,650.32,198.0,112.52,216.8,285.92,372.04,4800.0,4800.0,95.0,229.28,4800.0,1500.52,4800.0,51.88,4800.0,64.76,4800.0,859.4,1126.44,251.04,4800.0,456.6,421.84,4800.0,271.6,249.28,75.0
instance_468,3378.16,4800.0,4800.0,4800.0,4800.0,4477.2,437.16,4800.0,4800.0,757.64,37.72,4800.0,195.32,4800.0,4800.0,4800.0,4800.0,1290.2,4800.0,4800.0,4800.0,4800.0,4800.0,670.72,4800.0,4800.0,760.68,4800.0,4800.0,697.04,4800.0
instance_1490,1541.36,4800.0,4800.0,3927.68,4800.0,4800.0,4800.0,4800.0,4800.0,1583.52,4800.0,4800.0,4659.2,2995.48,4800.0,4800.0,4800.0,1843.08,4800.0,4307.6,4800.0,4800.0,4800.0,4800.0,4800.0,2385.12,4735.2,4800.0,4800.0,4150.4,2172.28
instance_1164,4800.0,5.6,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,13.28,4800.0,4800.0,4800.0,4800.0,4804.0,4800.0,3.12,4800.0,3.72,4800.0,4800.0,4800.0,24.16,4800.0,4800.0,3.08,4800.0,4800.0,4800.0
instance_1054,2.72,0.04,41.52,90.96,821.52,40.4,26.44,4800.0,105.32,14.96,2.64,0.08,2.28,157.16,6.48,4.56,0.08,31.04,0.0,1251.92,0.0,174.92,402.68,11.4,0.04,42.8,2.28,0.08,46.96,2.36,20.28
instance_675,4800.0,67.08,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,560.28,113.4,4800.0,4800.0,4800.0,4800.0,4800.0,4.36,4800.0,15.12,4800.0,4800.0,4800.0,26.2,4800.0,116.24,24.48,4800.0,53.12,4800.0
instance_1559,251.88,4800.0,40.64,42.28,23.48,96.56,98.04,251.88,116.0,54.12,4800.0,4800.0,115.88,50.8,45.48,39.28,4800.0,210.2,4800.0,25.56,4800.0,1089.24,30.72,90.2,4800.0,53.12,120.16,4800.0,36.04,122.8,45.84
instance_693,7.12,0.04,3.76,4.16,28.6,17.32,20.88,820.16,8.92,11.28,0.92,0.08,27.32,4.28,65.88,66.88,0.76,24.4,0.12,17.8,0.32,0.6,6.72,5.4,0.08,16.36,27.0,0.08,30.88,60.88,9.24
instance_1219,4800.0,4800.0,165.4,309.8,115.04,1333.32,1558.4,4719.2,209.16,4800.0,4800.0,4800.0,781.56,198.52,284.96,221.12,4800.0,658.2,4800.0,316.84,4800.0,4800.0,1002.56,1535.48,4800.0,238.32,814.6,4800.0,128.72,454.92,683.36
instance_198,34.48,4800.0,68.52,17.32,14.32,19.6,3.96,39.08,28.0,15.08,4800.0,4800.0,17.36,54.28,13.36,11.76,4800.0,18.52,4800.0,11.6,4800.0,69.04,13.28,18.4,4800.0,14.6,17.28,4800.0,228.48,38.12,15.64
instance_1024,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2722.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1524,4800.0,0.0,1892.12,2213.4,4800.0,466.96,4800.0,4800.0,4800.0,3095.28,52.32,0.28,276.8,4800.0,4800.0,4800.0,3.16,4800.0,0.48,4800.0,0.64,4800.0,4800.0,1074.92,0.0,707.44,278.64,0.96,4800.0,1135.72,4800.0
instance_1492,4800.0,4800.0,2712.6,4800.0,484.08,82.32,4800.0,1157.72,2.04,4800.0,4800.0,4800.0,11.56,2.96,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,5.16,4800.0,4800.0,4800.0,11.36,4800.0,1992.6,13.36,4800.0
instance_1428,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1391.76,4800.0,4800.0,2451.48,88.2,4800.0,422.72,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2501.88,4800.0,4800.0,3284.56,4800.0,4800.0,2079.36,4800.0
instance_82,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,285.72,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,279.08,4800.0,4800.0,100.4,4800.0
instance_1433,4804.0,4800.0,381.2,328.6,585.84,714.28,733.2,1771.08,466.96,1825.92,4800.0,4800.0,155.52,431.56,438.04,187.2,4800.0,178.0,4800.0,279.28,4800.0,4262.4,424.04,2177.68,4800.0,520.92,154.88,4800.0,498.92,421.0,217.28
instance_373,122.96,4800.0,156.92,78.52,79.48,129.6,99.16,145.96,340.16,242.88,4800.0,4800.0,159.84,180.36,195.28,96.84,4800.0,177.6,4800.0,89.88,4800.0,259.96,69.28,130.88,4800.0,90.04,177.56,4800.0,182.2,250.12,138.4
instance_1041,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,0.08,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,0.08,4800.0,4800.0,0.44,4800.0
instance_958,4800.0,4800.0,561.8,4800.0,1004.0,1223.12,4800.0,4800.0,531.44,4800.0,4800.0,4800.0,597.52,567.36,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,321.16,1460.56,4800.0,4800.0,682.24,4800.0,695.4,2213.36,4800.0
instance_522,9.92,4800.0,1.32,0.6,0.76,1.08,1.44,5.4,1.24,0.8,4800.0,4800.0,1.6,4.72,1.56,1.24,4800.0,0.72,4800.0,1.12,4800.0,4.2,1.12,0.88,4800.0,0.76,1.6,4800.0,1.56,3.92,1.28
instance_1473,5.64,4800.0,11.92,4.0,4.64,10.56,1.32,9.28,8.32,3.24,4800.0,4800.0,9.0,21.96,11.96,4.32,4800.0,5.44,4800.0,4.24,4800.0,105.0,3.16,70.24,4800.0,4.32,8.8,4800.0,36.08,17.08,4.32
instance_902,0.0,0.0,0.16,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,401.96,205.84,0.0,0.0,0.0,0.2,0.0,4.12,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.2
instance_1530,79.64,4800.0,208.44,133.84,131.76,153.96,44.04,76.56,114.88,128.8,4800.0,4800.0,94.96,142.12,4804.0,4804.0,4800.0,4800.0,4800.0,4804.0,4800.0,146.52,137.04,164.16,4800.0,133.56,96.64,4800.0,182.08,86.92,4804.0
instance_686,905.92,4800.0,17.28,315.88,76.4,125.48,578.68,835.68,669.84,309.04,2088.96,4800.0,1346.08,99.56,388.28,114.88,4800.0,301.76,4800.0,55.64,4800.0,3631.36,176.12,107.12,4800.0,267.16,1364.8,4800.0,279.2,1607.16,186.76
instance_1386,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1166.76,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4022.4,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1456,4800.0,4800.0,607.88,562.16,1351.0,910.52,223.24,420.2,796.12,474.0,4800.0,4800.0,1216.56,332.96,540.08,173.88,4800.0,780.2,4800.0,241.52,4800.0,463.76,2352.8,353.56,4800.0,1040.52,1044.68,4800.0,4804.0,768.48,138.44
instance_644,577.64,4800.0,4800.0,478.16,758.16,138.56,93.56,428.76,902.64,102.28,4800.0,4800.0,508.32,635.84,116.6,127.2,4800.0,1180.92,4800.0,161.16,4800.0,1204.0,2509.64,185.44,4800.0,436.96,592.32,4800.0,4052.8,822.92,127.08
instance_419,4800.0,0.0,4800.0,4800.0,4800.0,1720.4,4800.0,4800.0,4800.0,4800.0,1.36,0.04,3.28,4800.0,4800.0,4800.0,0.16,4800.0,0.0,4800.0,0.0,4800.0,4800.0,4800.0,0.04,4800.0,3.52,0.0,4800.0,2.88,4800.0
instance_53,4800.0,170.6,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,128.08,69.0,4800.0,4800.0,4800.0,9.68,4800.0,45.24,4800.0,95.24,4800.0,4800.0,4800.0,219.96,4800.0,67.68,67.48,4800.0,59.8,4800.0
instance_476,4800.0,4800.0,1995.56,4800.0,2704.96,4800.0,4800.0,4800.0,3870.96,4800.0,4800.0,4800.0,3548.12,1984.36,4800.0,2106.16,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,860.08,4800.0,4800.0,4800.0,3813.2,4800.0,1974.8,4800.0,4800.0
instance_1287,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3184.84,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_71,3025.4,4800.0,1278.12,118.64,165.4,389.04,1296.48,2476.84,323.04,1098.32,4800.0,4800.0,402.24,250.4,143.76,180.52,4800.0,111.44,4800.0,82.24,4800.0,4800.0,61.16,3470.28,4800.0,95.36,387.04,4800.0,872.64,170.04,51.96
instance_3,4800.0,0.88,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1261.48,0.24,3.48,4800.0,4800.0,4800.0,0.24,4800.0,0.12,4800.0,0.52,4800.0,4800.0,4800.0,0.12,4800.0,2.92,0.36,4800.0,2.64,4800.0
instance_354,4800.0,17.6,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4.0,7.0,4800.0,4800.0,4800.0,20.56,4800.0,6.0,4800.0,5.28,4800.0,4800.0,4800.0,6.24,4800.0,7.32,4.16,4800.0,7.64,4800.0
instance_1139,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3.16,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_2,4800.0,4800.0,243.08,188.8,166.76,394.44,835.08,4804.0,310.4,3054.88,4800.0,4800.0,373.16,204.52,138.72,96.4,4800.0,334.72,4800.0,122.96,4800.0,4800.0,198.48,1088.4,4800.0,283.36,372.12,4800.0,513.08,219.84,191.24
instance_1421,4800.0,2256.64,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1248,4800.0,4800.0,4170.8,4800.0,2150.48,4800.0,4800.0,4800.0,4595.2,2037.28,4800.0,4800.0,3547.96,3812.12,4800.0,1819.88,4800.0,4800.0,4800.0,2699.0,4800.0,4800.0,4800.0,2293.36,4800.0,2245.76,3799.16,4800.0,4800.0,4267.2,4800.0
instance_1585,4800.0,4800.0,4804.0,4800.0,4804.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4804.0,4800.0,4804.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4804.0,4800.0,4800.0
instance_1133,4800.0,19.6,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,87.4,4800.0,388.2,4800.0,4800.0,4800.0,1296.2,4800.0,4800.0,54.4,4800.0,4800.0,4800.0
instance_1213,4800.0,4800.0,4800.0,1157.88,50.68,4800.0,246.6,4046.4,341.0,342.8,4800.0,4800.0,264.96,4800.0,116.56,40.04,4800.0,200.04,4800.0,547.44,4800.0,417.36,4800.0,1056.72,4800.0,3593.92,240.08,4800.0,4800.0,4800.0,320.64
instance_818,343.04,4800.0,1595.88,47.48,1210.0,30.76,337.6,576.8,222.92,45.68,0.04,4800.0,0.0,155.84,1717.4,3153.4,4800.0,42.44,4800.0,560.6,4800.0,4800.0,137.44,203.16,4800.0,240.04,0.0,4800.0,1498.44,0.0,178.72
instance_680,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,128.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,128.08,4800.0,4800.0,42.0,4800.0
instance_1447,0.04,4800.0,0.44,0.0,0.0,0.04,0.04,0.04,0.04,0.0,0.2,4800.0,0.08,0.2,0.32,0.32,4800.0,0.0,4800.0,0.24,4800.0,0.48,0.0,0.0,4800.0,0.0,0.08,4800.0,0.2,0.24,0.32
instance_54,1.16,4800.0,1.68,0.32,0.44,0.88,0.4,0.52,0.76,2.92,23.12,4800.0,0.56,3.88,0.64,0.72,4800.0,0.64,4800.0,0.6,4800.0,6.68,0.6,0.4,4800.0,1.56,0.6,4800.0,0.96,2.6,0.76
instance_1098,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4804.0,4800.0
instance_1283,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1303.24,4800.0,1388.32,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_121,493.76,0.04,2412.32,2176.08,4800.0,228.64,1139.84,4800.0,4800.0,718.28,59.08,0.36,2.84,4800.0,4800.0,4800.0,0.32,748.64,0.04,4800.0,0.2,4800.0,1673.6,448.6,0.08,4800.0,2.84,0.12,3853.36,2.56,4800.0
instance_639,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,198.28,4800.0,259.0,4800.0,4800.0,4800.0,407.16,4800.0,4800.0,4800.0,1714.8,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,977.36,250.96,4800.0,403.52,4800.0,4800.0,4800.0,4800.0
instance_635,27.96,4800.0,50.76,3.64,3.88,14.4,6.48,24.96,13.92,8.36,27.04,74.08,15.12,15.32,18.8,18.92,57.32,4.16,4800.0,20.08,4800.0,4194.0,4.76,6.68,60.8,3.92,13.24,4800.0,28.56,3.0,19.64
instance_1122,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1045.72,4800.0,4800.0,1160.76,45.8,4800.0,252.0,4800.0,4800.0,4800.0,4800.0,2125.88,4800.0,4800.0,4800.0,4800.0,4800.0,1048.84,4800.0,4800.0,1203.16,4800.0,4800.0,1327.04,4800.0
instance_524,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3917.6,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_102,4800.0,4800.0,380.92,682.04,76.84,4800.0,1294.72,4800.0,92.84,1436.96,4800.0,4800.0,200.04,1427.72,1317.08,306.84,4800.0,129.52,4800.0,3185.64,4800.0,4800.0,483.2,1323.28,4800.0,537.4,201.0,4800.0,473.12,228.92,4800.0
instance_962,6.2,4800.0,20.04,6.0,5.2,6.08,23.24,1.52,7.48,2.04,4800.0,4800.0,11.32,11.28,5.36,1.96,4800.0,13.76,4800.0,5.76,4800.0,10.12,4.12,4.08,4800.0,8.56,12.2,4800.0,5.84,7.96,6.16
instance_1330,4800.0,4800.0,4085.6,4800.0,4800.0,1710.32,4800.0,4800.0,4800.0,220.12,4800.0,4800.0,3485.28,995.16,4800.0,3940.0,4800.0,2999.12,4800.0,4800.0,4800.0,4800.0,4800.0,1406.96,4800.0,2970.8,572.76,4800.0,4800.0,303.48,4800.0
instance_1494,4800.0,4800.0,10.0,2.44,2.4,2.08,6.68,4800.0,2.28,1.12,4800.0,4800.0,15.64,5.68,16.8,6.92,4800.0,3.16,4800.0,3.44,4800.0,4800.0,2.48,1.24,4800.0,2.56,16.04,4800.0,5.2,9.6,6.6
instance_969,4800.0,4.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1271.92,3.52,4.44,4800.0,4800.0,4800.0,2.76,1443.0,3.36,4800.0,18.6,4800.0,4800.0,4800.0,3.84,4800.0,4.68,4.72,4800.0,6.08,4800.0
instance_1479,4800.0,0.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,715.32,0.36,3.0,4800.0,4800.0,4800.0,1.72,4800.0,0.08,4800.0,0.32,4800.0,4800.0,4800.0,0.16,4800.0,3.04,0.16,4800.0,2.52,4800.0
instance_112,3828.96,4800.0,2261.48,4800.0,4800.0,4800.0,1321.64,4800.0,4800.0,1634.96,4800.0,4800.0,1922.44,4800.0,4800.0,2959.52,4800.0,1312.2,4800.0,4800.0,4800.0,4800.0,4800.0,2146.92,4800.0,4800.0,1931.08,4800.0,2528.48,2913.6,4800.0
instance_462,4800.0,4800.0,4800.0,1644.32,1008.04,3608.04,4800.0,4800.0,596.48,4800.0,4800.0,4800.0,1474.52,653.6,498.56,1468.4,4800.0,4800.0,4800.0,670.04,4800.0,399.8,4800.0,4800.0,4800.0,4800.0,1213.04,4800.0,4800.0,2453.16,1034.96
instance_141,4800.0,21.2,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,13.32,12.56,4800.0,4800.0,4800.0,39.0,4800.0,2.84,4800.0,11.04,4800.0,4800.0,4800.0,33.92,4800.0,10.88,8.84,4800.0,9.76,4800.0
instance_1309,4800.0,4800.0,4800.0,4800.0,4800.0,1854.72,4800.0,4804.0,4800.0,4800.0,4800.0,4800.0,4800.0,2237.68,4800.0,4800.0,4800.0,4566.0,4800.0,877.4,4800.0,4800.0,4800.0,4800.0,4800.0,4804.0,4800.0,4800.0,4804.0,4804.0,1050.88
instance_364,4800.0,4800.0,607.44,322.72,326.8,285.28,310.72,4800.0,4800.0,91.8,4800.0,4800.0,1387.36,866.64,190.0,165.0,4800.0,4800.0,4800.0,165.68,4800.0,4800.0,328.84,137.92,4800.0,323.08,1717.56,4800.0,2600.32,1020.92,221.08
instance_904,79.88,4800.0,141.8,2.52,2.48,15.32,1.6,14.96,12.32,3.72,4800.0,3.88,20.8,16.28,5.2,5.2,4.16,2.32,4800.0,5.32,4800.0,208.16,2.56,3.28,3.84,2.48,23.88,4800.0,2.88,30.12,5.2
instance_1119,1029.76,4800.0,1170.6,1803.64,1634.2,3487.92,2207.88,4800.0,2877.28,915.6,4800.0,4800.0,4800.0,1512.6,1016.04,991.88,4800.0,1453.24,4800.0,1481.8,4800.0,2185.08,4800.0,1261.0,4800.0,1826.28,2941.24,4800.0,785.36,3564.76,4800.0
