instance,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37
instance_349,367011.0,1605959.0,0.00019,1.0,0.0,1.0,1.0,0.22853,1e-05,0.0,0.0,0.06002,0.06002,1e-05,0.0,0.0,1e-05,1e-05,0.48777,0.27351,0.0,1.0,1.0,0.45226,0.0,0.0,1.0,1.0,0.0369,0.21999,0.28059,0.0,0.0,0.0,0.03072,0.03072,0.47922
instance_516,5998.0,29176.0,0.00343,1.0,0.0,1.0,1.0,0.20558,0.00046,0.44914,7e-05,0.0026,0.00254,0.00046,0.26143,0.00017,0.00367,0.0035,0.4374,0.17539,0.16667,0.83871,0.67204,0.43299,0.49346,0.0,1.0,1.0,0.00891,0.35029,0.92055,0.00029,0.0,3e-05,0.00247,0.00243,0.68056
instance_365,2578.0,35415.0,0.00277,1.0,0.0,1.0,1.0,0.07279,0.00099,0.86636,3e-05,0.00296,0.00294,0.00099,0.3481,0.00039,0.01939,0.01901,0.49584,0.66605,0.0,0.99048,0.99048,0.72721,0.33371,0.0,1.0,1.0,0.00412,0.4822,0.99743,0.00028,0.0,0.0,0.00152,0.00152,0.30176
instance_299,38087.0,265442.0,0.00018,1.0,0.0,1.0,1.0,0.14349,9e-05,3.04839,1e-05,0.00139,0.00138,9e-05,0.28522,3e-05,0.00129,0.00126,0.4304,0.25196,0.03922,0.75,0.71078,0.43234,0.36343,0.0,1.0,1.0,0.00018,0.15263,0.60887,5e-05,0.0,1e-05,0.0007,0.00069,0.60839
instance_224,11073.0,84271.0,0.09646,1.0,0.0,1.0,1.0,0.1314,0.00021,3.44464,1e-05,0.02364,0.02363,0.00021,0.54993,9e-05,0.01598,0.01589,0.35348,0.75144,0.0,1.0,1.0,0.44276,0.64198,0.0,1.0,1.0,0.11082,0.72358,0.83966,0.00012,0.0,0.0,0.02275,0.02275,0.72408
instance_544,3392.0,10643.0,0.15428,1.0,0.0,1.0,1.0,0.31871,0.00065,2.15249,0.00028,0.03383,0.03354,0.00065,0.76636,0.00029,0.01857,0.01828,0.32691,0.39055,0.04762,0.94118,0.89356,0.31055,0.75384,0.0,1.0,1.0,0.16368,0.83482,0.89937,0.0006,0.0,0.00019,0.03383,0.03364,0.98544
instance_471,808.0,6365.0,0.12694,1.0,0.0,1.0,1.0,0.12694,0.0038,0.48908,0.00047,0.00691,0.00644,0.0038,1.91529,0.00124,0.0396,0.03837,0.81726,0.28148,0.33333,0.95455,0.62121,0.80958,0.48497,0.0,1.0,1.0,0.12694,0.9546,0.9546,0.00031,0.0,0.00031,0.00031,0.0,0.19042
instance_449,370.0,712.0,0.51966,1.0,0.0,1.0,1.0,0.51966,0.00689,0.42248,0.0,0.02107,0.02107,0.00689,0.81733,0.0027,0.02432,0.02162,0.76105,0.126,0.0,0.93333,0.93333,0.48034,1.04013,0.0,1.0,1.0,0.53792,0.62921,0.70506,0.00145,0.0,0.0,0.00281,0.00281,0.53792
instance_159,6666.0,25669.0,0.00818,1.0,0.0,1.0,1.0,0.25969,0.00039,1.0968,0.00012,0.00261,0.00249,0.00039,0.37075,0.00015,0.0009,0.00075,0.43083,0.2396,0.0,0.75,0.75,0.40391,0.65594,0.0,1.0,1.0,0.0099,0.6735,0.78449,0.00024,0.0,4e-05,0.00136,0.00132,0.74635
instance_87,312597.0,932617.0,0.00359,1.0,0.0,1.0,1.0,0.33518,1e-05,0.0,0.0,0.00058,0.00058,1e-05,0.0,0.0,0.00172,0.00171,0.49884,0.18287,0.00372,1.0,0.99628,0.49716,0.0,0.0,1.0,1.0,0.00359,0.66135,0.98587,1e-05,0.0,0.0,0.00057,0.00057,0.81829
instance_314,10584.0,60159.0,0.00047,1.0,0.0,1.0,1.0,0.17593,0.0003,2.51437,5e-05,0.00362,0.00357,0.0003,0.29216,9e-05,0.00283,0.00274,0.43406,0.26467,0.0625,0.75,0.6875,0.43012,0.37891,0.0,1.0,1.0,0.00047,0.19306,0.6351,0.00018,0.0,3e-05,0.00183,0.0018,0.63193
instance_461,3160.0,21207.0,0.14901,1.0,0.0,1.0,1.0,0.14901,0.00082,0.61907,0.00014,0.00179,0.00165,0.00082,1.23961,0.00032,0.00633,0.00601,0.73782,0.35757,0.33333,0.94737,0.61404,0.77649,0.53661,0.0,1.0,1.0,0.14901,0.9478,0.9478,9e-05,0.0,9e-05,9e-05,0.0,0.22351
instance_234,1768.0,1336318.0,4e-05,1.0,0.0,1.0,1.0,0.00132,0.00113,0.11957,0.00048,0.00132,0.00084,0.00113,0.10115,0.00113,0.02206,0.02093,0.00067,0.16093,0.00057,0.00154,0.00098,4e-05,161.86826,0.0,1.0,1.0,0.0,0.99996,0.99996,0.00113,0.0,0.00048,0.00132,0.00084,0.99996
instance_296,110444.0,945314.0,8e-05,1.0,0.0,1.0,1.0,0.11683,3e-05,3.50766,0.0,0.00061,0.00061,3e-05,0.28128,1e-05,0.00068,0.00067,0.42824,0.24345,0.02597,0.75,0.72403,0.43464,0.35796,0.0,1.0,1.0,8e-05,0.12294,0.58848,2e-05,0.0,0.0,0.00031,0.0003,0.58816
instance_554,44805.0,193924.0,0.23104,1.0,0.0,1.0,1.0,0.23104,5e-05,1.18167,2e-05,0.0051,0.00508,5e-05,0.61236,2e-05,0.01009,0.01007,0.45438,0.1601,0.00659,0.77778,0.77118,0.40832,0.71185,0.0,1.0,1.0,0.23105,0.56539,0.97999,3e-05,0.0,1e-05,0.00379,0.00378,0.7242
instance_111,312599.0,933703.0,0.00358,1.0,0.0,1.0,1.0,0.33479,1e-05,0.0,0.0,0.00058,0.00058,1e-05,0.0,0.0,0.00174,0.00174,0.49884,0.18285,0.00366,1.0,0.99634,0.49687,0.0,0.0,1.0,1.0,0.00358,0.66174,0.98589,1e-05,0.0,0.0,0.00058,0.00058,0.81849
instance_147,38043.0,155003.0,0.00881,1.0,0.0,1.0,1.0,0.24543,7e-05,1.39754,2e-05,0.00069,0.00067,7e-05,0.43471,3e-05,0.00024,0.00021,0.41868,0.23784,0.0,0.81818,0.81818,0.39626,0.65592,0.0,1.0,1.0,0.00948,0.69368,0.77547,4e-05,0.0,1e-05,0.00035,0.00035,0.75551
instance_410,5851.0,96066.0,0.00183,1.0,0.0,1.0,1.0,0.06091,0.00043,0.78963,1e-05,0.0012,0.00119,0.00043,0.31878,0.00017,0.00735,0.00718,0.50628,0.63625,0.0,1.0,1.0,0.72228,0.3279,0.0,1.0,1.0,0.00255,0.5132,0.99814,0.00013,0.0,0.0,0.00065,0.00065,0.31754
instance_512,6789.0,30460.0,0.0021,1.0,0.0,1.0,1.0,0.22288,0.00039,0.50134,7e-05,0.0023,0.00223,0.00039,0.24045,0.00015,0.00471,0.00457,0.44032,0.1559,0.27273,0.89744,0.62471,0.43402,0.46601,0.0,1.0,1.0,0.00519,0.42833,0.93549,0.00025,0.0,3e-05,0.0022,0.00217,0.70053
instance_500,774.0,2496.0,0.03285,1.0,0.0,1.0,1.0,0.3101,0.00291,0.30815,0.0008,0.00721,0.00641,0.00291,0.36376,0.00129,0.04134,0.04005,0.42496,0.18387,0.22222,0.71429,0.49206,0.40338,0.54445,0.0,1.0,1.0,0.04848,0.72516,0.99319,0.00234,0.0,0.0004,0.00721,0.00681,0.86058
instance_186,22989.0,84147.0,0.01622,1.0,0.0,1.0,1.0,0.2732,0.00011,1.43915,1e-05,0.0013,0.00128,0.00011,0.34653,4e-05,0.00022,0.00017,0.41974,0.26361,0.0,1.0,1.0,0.40404,0.67126,0.0,1.0,1.0,0.02447,0.67873,0.82339,7e-05,0.0,1e-05,0.00068,0.00067,0.76334
instance_409,6524.0,137835.0,0.00119,1.0,0.0,1.0,1.0,0.04733,0.00039,0.81644,1e-05,0.00116,0.00115,0.00039,0.38726,0.00015,0.01288,0.01272,0.49184,0.73821,0.0,0.99194,0.99194,0.70758,0.32901,0.0,1.0,1.0,0.00154,0.50298,0.99861,0.00012,0.0,0.0,0.00044,0.00044,0.34141
instance_369,3065.0,51775.0,0.00189,1.0,0.0,1.0,1.0,0.0592,0.00083,0.85642,2e-05,0.00238,0.00236,0.00083,0.37808,0.00033,0.01664,0.01631,0.49576,0.73207,0.0,1.0,1.0,0.72272,0.33249,0.0,1.0,1.0,0.00278,0.4739,0.99817,0.00024,0.0,0.0,0.00112,0.00112,0.30716
instance_305,36283.0,249849.0,0.00018,1.0,0.0,1.0,1.0,0.14522,9e-05,3.03204,1e-05,0.00145,0.00144,9e-05,0.28548,3e-05,0.00132,0.0013,0.43055,0.25179,0.04,0.75,0.71,0.43249,0.36439,0.0,1.0,1.0,0.00018,0.155,0.61042,5e-05,0.0,1e-05,0.00073,0.00072,0.60948
instance_108,49695.0,152470.0,0.00363,1.0,0.0,1.0,1.0,0.32593,5e-05,1.36681,1e-05,0.00256,0.00255,5e-05,1.43676,2e-05,0.00783,0.00781,0.49827,0.1831,0.00513,1.0,0.99487,0.49019,0.27228,0.0,1.0,1.0,0.00364,0.67097,0.98648,4e-05,0.0,0.0,0.00254,0.00254,0.82355
instance_208,7162.0,51772.0,0.09975,1.0,0.0,1.0,1.0,0.13834,0.00039,3.90167,2e-05,0.07066,0.07064,0.00039,0.4926,0.00014,0.01759,0.01745,0.4108,0.60238,0.0,1.0,1.0,0.53615,0.55077,0.0,1.0,1.0,0.1196,0.45237,0.67621,0.00011,0.0,0.0,0.02617,0.02617,0.4532
instance_304,105922.0,907399.0,8e-05,1.0,0.0,1.0,1.0,0.11673,3e-05,3.48376,0.0,0.00063,0.00062,3e-05,0.27797,1e-05,0.0007,0.00069,0.42848,0.2437,0.02632,0.75,0.72368,0.43486,0.35912,0.0,1.0,1.0,8e-05,0.12342,0.58866,2e-05,0.0,0.0,0.00032,0.00031,0.58784
instance_452,498.0,2929.0,0.17002,1.0,0.0,1.0,1.0,0.17002,0.00869,0.62795,0.00102,0.01809,0.01707,0.00869,1.9264,0.00201,0.06426,0.06225,0.83057,0.23412,0.33333,0.96226,0.62893,0.74496,0.58509,0.0,1.0,1.0,0.17002,0.91055,0.91704,0.00068,0.0,0.00068,0.00068,0.0,0.25504
instance_182,23254.0,84455.0,0.01616,1.0,0.0,1.0,1.0,0.27534,0.00011,1.43669,1e-05,0.00129,0.00128,0.00011,0.34607,4e-05,0.00022,0.00017,0.41901,0.27009,0.0,1.0,1.0,0.40355,0.6731,0.0,1.0,1.0,0.02581,0.68224,0.82815,7e-05,0.0,1e-05,0.00067,0.00066,0.76584
instance_354,333424.0,1078359.0,0.00028,1.0,0.0,1.0,1.0,0.3092,1e-05,0.0,0.0,0.08938,0.08938,1e-05,0.0,0.0,1e-05,1e-05,0.48328,0.27383,0.0,1.0,1.0,0.44491,0.0,0.0,1.0,1.0,0.04957,0.31239,0.3904,0.0,0.0,0.0,0.04576,0.04576,0.52868
instance_181,4640.0,16814.0,0.01249,1.0,0.0,1.0,1.0,0.27596,0.00054,1.14225,0.00024,0.0041,0.00387,0.00054,0.31841,0.00022,0.00086,0.00065,0.43769,0.21358,0.25,0.66667,0.41667,0.41124,0.66423,0.0,1.0,1.0,0.01249,0.66522,0.82009,0.00034,0.0,0.00012,0.00202,0.0019,0.7401
instance_44,84680.0,385440.0,0.01219,1.0,0.0,1.0,1.0,0.2197,3e-05,0.64722,1e-05,8e-05,7e-05,3e-05,0.3685,1e-05,8e-05,7e-05,0.35225,0.27334,0.22222,0.71429,0.49206,0.3055,0.98436,0.0,1.0,1.0,0.03669,0.78051,0.95122,2e-05,0.0,1e-05,7e-05,6e-05,0.78051
instance_339,51008.0,703326.0,0.00043,1.0,0.0,1.0,1.0,0.07252,7e-05,2.98103,0.0,0.00147,0.00146,7e-05,0.38049,2e-05,0.00022,0.0002,0.4084,0.52513,0.0,1.0,1.0,0.44728,0.65124,0.0,1.0,1.0,0.00052,0.14913,0.5984,4e-05,0.0,0.0,0.00074,0.00074,0.64654
instance_317,38087.0,265442.0,0.00018,1.0,0.0,1.0,1.0,0.14349,9e-05,3.04839,1e-05,0.00139,0.00138,9e-05,0.28522,3e-05,0.00129,0.00126,0.4304,0.25196,0.03922,0.75,0.71078,0.43234,0.36343,0.0,1.0,1.0,0.00018,0.15263,0.60887,5e-05,0.0,1e-05,0.0007,0.00069,0.60839
instance_85,312596.0,932084.0,0.00359,1.0,0.0,1.0,1.0,0.33537,1e-05,0.0,0.0,0.00058,0.00058,1e-05,0.0,0.0,0.00172,0.00171,0.49884,0.18289,0.00372,1.0,0.99628,0.4973,0.0,0.0,1.0,1.0,0.00359,0.66115,0.98587,1e-05,0.0,0.0,0.00058,0.00058,0.81818
instance_132,3160.0,9221.0,0.07288,1.0,0.0,1.0,1.0,0.3427,0.00086,0.58686,0.00022,0.00239,0.00217,0.00086,0.24954,0.00032,0.00127,0.00095,0.49258,0.20361,0.0,0.66667,0.66667,0.44128,0.63158,0.0,1.0,1.0,0.08752,0.22937,0.95467,0.0004,0.0,0.00011,0.0013,0.00119,0.52803
instance_77,312602.0,935326.0,0.00358,1.0,0.0,1.0,1.0,0.33422,1e-05,0.0,0.0,0.00058,0.00058,1e-05,0.0,0.0,0.00174,0.00174,0.49883,0.18287,0.00366,1.0,0.99634,0.49644,0.0,0.0,1.0,1.0,0.00358,0.66232,0.98591,1e-05,0.0,0.0,0.00058,0.00058,0.81881
instance_62,17427.0,50516.0,0.00936,1.0,0.0,1.0,1.0,0.34498,0.00013,1.13867,2e-05,0.00748,0.00746,0.00013,0.74963,6e-05,0.02163,0.02158,0.49408,0.18112,0.00529,1.0,0.99471,0.491,0.30441,0.0,1.0,1.0,0.0094,0.68355,0.99982,0.0001,0.0,0.0,0.00746,0.00746,0.83696
instance_164,6738.0,25909.0,0.00811,1.0,0.0,1.0,1.0,0.26006,0.00038,1.09638,0.00012,0.00259,0.00247,0.00038,0.37128,0.00015,0.00089,0.00074,0.4305,0.2419,0.0,0.75,0.75,0.40318,0.65814,0.0,1.0,1.0,0.0098,0.67837,0.78787,0.00023,0.0,4e-05,0.00135,0.00131,0.74823
instance_478,558.0,4109.0,0.1358,1.0,0.0,1.0,1.0,0.1358,0.0081,0.69887,0.00073,0.01874,0.01801,0.0081,1.89351,0.00179,0.05735,0.05556,0.83178,0.26755,0.33333,0.97403,0.64069,0.7963,0.50579,0.0,1.0,1.0,0.1358,0.9046,0.91166,0.00049,0.0,0.00049,0.00049,0.0,0.2037
instance_499,7598.0,41412.0,0.00241,1.0,0.0,1.0,1.0,0.18347,0.00037,0.41535,5e-05,0.00184,0.00179,0.00037,0.25533,0.00013,0.0029,0.00276,0.43852,0.16381,0.21429,0.84,0.62571,0.43421,0.48735,0.0,1.0,1.0,0.00577,0.26777,0.91225,0.00023,0.0,2e-05,0.00174,0.00171,0.65071
instance_563,5471.0,180467.0,0.02622,1.0,0.0,1.0,1.0,0.03032,0.00047,0.58764,1e-05,0.00217,0.00216,0.00047,0.49583,0.00018,0.00347,0.00329,0.10605,1.49795,0.0,0.5082,0.5082,0.07376,2.88148,0.0,1.0,1.0,0.02819,0.60454,0.92881,0.00039,0.0,1e-05,0.0011,0.00109,0.9017
instance_371,2474.0,31072.0,0.00309,1.0,0.0,1.0,1.0,0.07962,0.001,0.87072,3e-05,0.00299,0.00296,0.001,0.41582,0.0004,0.01778,0.01738,0.48011,0.7688,0.0,1.0,1.0,0.70522,0.34683,0.0,1.0,1.0,0.0046,0.5568,0.99701,0.00036,0.0,0.0,0.00161,0.00161,0.3852
instance_88,312604.0,936412.0,0.00357,1.0,0.0,1.0,1.0,0.33383,1e-05,0.0,0.0,0.00058,0.00058,1e-05,0.0,0.0,0.00174,0.00174,0.49883,0.18285,0.00366,1.0,0.99634,0.49616,0.0,0.0,1.0,1.0,0.00357,0.66271,0.98592,1e-05,0.0,0.0,0.00058,0.00058,0.81901
instance_223,11926.0,88195.0,0.09968,1.0,0.0,1.0,1.0,0.13522,0.0002,3.52076,1e-05,0.02354,0.02353,0.0002,0.54607,8e-05,0.01484,0.01476,0.34481,0.75772,0.0,1.0,1.0,0.43692,0.65525,0.0,1.0,1.0,0.11555,0.72777,0.84243,0.00011,0.0,0.0,0.02217,0.02217,0.72725
instance_551,9709.0,34659.0,0.13757,1.0,0.0,1.0,1.0,0.28013,0.00022,2.70015,6e-05,0.02643,0.02637,0.00022,1.0311,0.0001,0.01308,0.01298,0.30634,0.39456,0.01695,0.9697,0.95275,0.28319,0.83697,0.0,1.0,1.0,0.16481,0.85718,0.90793,0.00021,0.0,6e-05,0.02643,0.02637,0.99235
instance_510,2192.0,10654.0,0.0077,1.0,0.0,1.0,1.0,0.20574,0.00125,0.48708,0.00038,0.00563,0.00526,0.00125,0.27066,0.00046,0.0146,0.01414,0.43439,0.16507,0.25,0.80769,0.55769,0.43244,0.50112,0.0,1.0,1.0,0.01455,0.3364,0.92698,0.00077,0.0,9e-05,0.00507,0.00497,0.66416
instance_46,65722.0,297056.0,0.01198,1.0,0.0,1.0,1.0,0.22124,3e-05,0.64646,1e-05,0.00011,9e-05,3e-05,0.36659,2e-05,0.00011,9e-05,0.3553,0.28325,0.22222,0.88889,0.66667,0.30911,0.96901,0.0,1.0,1.0,0.03392,0.78193,0.95206,2e-05,0.0,1e-05,9e-05,8e-05,0.78193
instance_486,1518.0,23139.0,0.0656,1.0,0.0,1.0,1.0,0.0656,0.00336,1.66603,0.00013,0.02131,0.02118,0.00336,1.80996,0.00066,0.02108,0.02042,0.72446,0.41941,0.33333,0.99594,0.66261,0.90159,0.3303,0.0,1.0,1.0,0.0656,0.88668,0.89485,9e-05,0.0,9e-05,9e-05,0.0,0.09841
instance_67,17443.0,50568.0,0.00935,1.0,0.0,1.0,1.0,0.34494,0.00013,1.13982,2e-05,0.00755,0.00753,0.00013,0.757,6e-05,0.02184,0.02179,0.49408,0.1811,0.00524,1.0,0.99476,0.49099,0.30438,0.0,1.0,1.0,0.00939,0.68355,0.99982,0.0001,0.0,0.0,0.00753,0.00753,0.83697
instance_210,42780.0,102202.0,0.05161,1.0,0.0,1.0,1.0,0.41858,5e-05,4.54828,1e-05,0.03708,0.03707,5e-05,0.41491,2e-05,0.00201,0.00199,0.50587,0.51893,0.0,1.0,1.0,0.46733,0.50664,0.0,1.0,1.0,0.12138,0.65447,0.9251,4e-05,0.0,0.0,0.03707,0.03707,0.77764
instance_430,11568.0,13034.0,0.88752,1.0,0.0,1.0,1.0,0.88752,0.0005,0.31429,0.0,0.00138,0.00138,0.0005,2.61197,9e-05,0.01037,0.01029,0.83182,0.06247,0.0,0.94444,0.94444,0.11248,2.80907,0.0,1.0,1.0,0.88752,0.88752,0.88752,8e-05,0.0,0.0,8e-05,8e-05,0.88752
instance_264,35538.0,93056.0,0.06028,1.0,0.0,1.0,1.0,0.3819,7e-05,1.35639,3e-05,0.0028,0.00277,7e-05,0.31901,3e-05,0.0002,0.00017,0.58536,0.168,0.25,0.85714,0.60714,0.60156,0.74033,0.0,1.0,1.0,0.07665,0.60307,0.94199,3e-05,0.0,0.0,0.0014,0.0014,0.45595
instance_361,333864.0,1078680.0,0.00028,1.0,0.0,1.0,1.0,0.30951,1e-05,0.0,0.0,0.08936,0.08936,1e-05,0.0,0.0,1e-05,1e-05,0.48303,0.27318,0.0,1.0,1.0,0.44494,0.0,0.0,1.0,1.0,0.04959,0.31227,0.39058,0.0,0.0,0.0,0.04574,0.04574,0.52848
instance_515,774.0,2496.0,0.03285,1.0,0.0,1.0,1.0,0.3101,0.00291,0.30815,0.0008,0.00721,0.00641,0.00291,0.36376,0.00129,0.04134,0.04005,0.42496,0.18339,0.22222,0.71429,0.49206,0.40338,0.54445,0.0,1.0,1.0,0.04848,0.72516,0.99319,0.00234,0.0,0.0004,0.00721,0.00681,0.86058
instance_508,783.0,2564.0,0.03198,1.0,0.0,1.0,1.0,0.30538,0.00291,0.35427,0.00078,0.00858,0.0078,0.00291,0.36161,0.00128,0.04087,0.03959,0.42512,0.18289,0.2,0.7,0.5,0.40445,0.54177,0.0,1.0,1.0,0.04641,0.70632,0.98869,0.00231,0.0,0.00039,0.00702,0.00663,0.85101
instance_596,5471.0,138116.0,0.03425,1.0,0.0,1.0,1.0,0.03961,0.0004,0.29239,1e-05,0.00066,0.00064,0.0004,0.53871,0.00018,0.00347,0.00329,0.11597,1.33468,0.0,0.51852,0.51852,0.06857,3.08476,0.0,1.0,1.0,0.03557,0.83327,0.9956,0.00034,0.0,1e-05,0.00042,0.00041,0.91759
instance_487,1848.0,16575.0,0.11149,1.0,0.0,1.0,1.0,0.11149,0.0014,1.43755,0.00018,0.00911,0.00893,0.0014,1.17765,0.00054,0.00866,0.00812,0.66216,0.43424,0.33333,0.98675,0.65342,0.83276,0.44812,0.0,1.0,1.0,0.11149,0.93949,0.93949,0.00012,0.0,0.00012,0.00012,0.0,0.16724
instance_453,2460.0,19591.0,0.12557,1.0,0.0,1.0,1.0,0.12557,0.00109,0.94381,0.00015,0.00419,0.00403,0.00109,1.22408,0.00041,0.0065,0.0061,0.70194,0.40436,0.33333,0.97561,0.64228,0.81165,0.48174,0.0,1.0,1.0,0.12557,0.93972,0.93972,0.0001,0.0,0.0001,0.0001,0.0,0.18835
instance_94,50959.0,156854.0,0.00353,1.0,0.0,1.0,1.0,0.32488,5e-05,1.44069,1e-05,0.00279,0.00279,5e-05,1.59618,2e-05,0.00858,0.00856,0.49833,0.18341,0.00457,1.0,0.99543,0.48952,0.27402,0.0,1.0,1.0,0.00354,0.67211,0.98686,4e-05,0.0,0.0,0.00278,0.00278,0.82445
instance_221,10740.0,83368.0,0.09705,1.0,0.0,1.0,1.0,0.12883,0.00022,3.40773,1e-05,0.0238,0.02379,0.00022,0.55003,9e-05,0.01648,0.01639,0.36016,0.72484,0.0,1.0,1.0,0.44417,0.64053,0.0,1.0,1.0,0.10984,0.72423,0.83963,0.00012,0.0,0.0,0.0228,0.0228,0.72404
instance_329,52147.0,814915.0,0.00037,1.0,0.0,1.0,1.0,0.06399,7e-05,2.62014,0.0,0.00126,0.00126,7e-05,0.36276,2e-05,0.00021,0.00019,0.43456,0.52014,0.0,1.0,1.0,0.47324,0.66366,0.0,1.0,1.0,0.00043,0.13083,0.66458,4e-05,0.0,0.0,0.0009,0.0009,0.60888
instance_580,324116.0,1967718.0,0.16472,1.0,0.0,1.0,1.0,0.16472,1e-05,0.0,0.0,0.00011,0.00011,1e-05,0.0,0.0,0.00019,0.00019,0.37186,0.31621,0.01961,1.0,0.98039,0.30036,0.0,0.0,1.0,1.0,0.16482,0.98955,0.99214,1e-05,0.0,0.0,0.00011,0.00011,0.98825
instance_466,1152.0,5816.0,0.19807,1.0,0.0,1.0,1.0,0.19807,0.00172,1.09117,0.00034,0.0098,0.00946,0.00172,0.54394,0.00087,0.00694,0.00608,0.6129,0.41451,0.0,0.96491,0.96491,0.70289,0.65013,0.0,1.0,1.0,0.19807,0.96561,0.96561,0.00034,0.0,0.00034,0.00034,0.0,0.29711
instance_405,6308.0,81318.0,0.00221,1.0,0.0,1.0,1.0,0.07757,0.0004,1.0802,1e-05,0.00197,0.00196,0.0004,0.26652,0.00016,0.00523,0.00507,0.49736,0.52277,0.0,1.0,1.0,0.7107,0.34091,0.0,1.0,1.0,0.00336,0.5029,0.99808,0.00013,0.0,0.0,0.00106,0.00106,0.35064
instance_401,6135.0,103786.0,0.00173,1.0,0.0,1.0,1.0,0.05911,0.0004,0.84411,1e-05,0.00146,0.00145,0.0004,0.33178,0.00016,0.00896,0.0088,0.50204,0.64249,0.0,1.0,1.0,0.71896,0.31196,0.0,1.0,1.0,0.00252,0.53299,0.99828,0.00011,0.0,0.0,0.00078,0.00078,0.30779
